"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"LPC 18:0",1.3005,1.1532,1.1096,1.0981,1.0888,1.0691,1.0709,1.076
"Cer d46:1",1.2985,1.1426,1.0741,1.0223,1.0335,1.0178,1.0138,1.0096
"PC 16:0_azealic acid (PCPAz-PC)",1.2961,1.0515,1.0207,1.0304,1.095,1.0799,1.0744,1.0888
"PC 16:0_14:0",1.2954,1.0812,1.2106,1.1612,1.143,1.1234,1.1266,1.1229
"FA 22:6 (docosahexaenoic acid)",1.2943,1.9746,1.8628,1.8433,1.8137,1.7891,1.7797,1.7888
"PE O-18:1_16:0",1.2941,1.3758,1.3523,1.2906,1.2713,1.2825,1.2905,1.3084
"SM 16:1;2O/16:0",1.2906,1.1522,1.1901,1.1356,1.1186,1.1122,1.1073,1.1025
"SM d37:1 Isomer B",1.2894,1.0783,1.0138,1.0187,1.0221,1.0327,1.0339,1.0315
"PE O-40:4",1.284,1.0312,1.027,0.98448,0.96979,0.96904,0.96926,0.96757
"TG 52:2",1.2811,1.4421,1.3795,1.3765,1.3557,1.3464,1.3373,1.3349
"TG 55:4",1.2639,1.0609,1.044,1.0127,0.99854,0.9804,0.98168,0.98086
"TG 48:0",1.2571,1.0094,1.2811,1.2755,1.2801,1.258,1.2611,1.2579
"SM 12:1;2O/32:8",1.2522,1.1901,1.1434,1.0935,1.0862,1.0773,1.073,1.0688
"TG 56:2 Isomer B",1.2072,0.96941,0.91689,1.0268,1.0108,0.99587,0.99622,1.0094
"TG 43:0",1.1998,1.1236,1.097,1.0606,1.0468,1.0392,1.0313,1.0268
"PC 31:1",1.1942,1.0572,1.0824,1.0308,1.0163,1.0083,1.0255,1.021
"CE 18:2",1.1915,1.3247,1.271,1.2372,1.2181,1.1978,1.1945,1.1941
"PI 34:2 Isomer B",1.1907,0.96441,0.93399,0.9058,0.9182,0.90632,0.89992,0.89616
"PC 34:0",1.1839,0.98592,0.92963,0.94757,0.93491,0.91829,0.92762,0.92611
"TG 47:3 Isomer B",1.1817,1.3271,1.2473,1.2255,1.2116,1.1897,1.1862,1.1812
"LNAPE 18:2_N-19:0",1.1802,0.94768,0.91605,0.87103,0.85702,0.84828,0.84206,0.84202
"TG 58:3",1.18,1.0532,1.0006,1.0183,1.0029,0.98964,0.98222,0.98124
"SM 42:5;3O",1.17,0.94101,0.88804,0.85039,0.87047,0.86447,0.85808,0.85466
"PGE2",1.1537,1.0159,0.96475,0.91738,0.93277,0.94698,0.93977,0.93688
"LPC 32:0",1.1487,0.94843,0.89641,0.86243,0.85189,0.84279,0.84321,0.84101
"C16 Lactosyl Ceramide (d18:1/16:0)",1.1422,0.94273,0.88914,0.8498,0.84385,0.89965,0.89397,0.89125
"Cer 18:1;2O_26:0;(2OH)",1.1366,0.93915,1.0566,1.0092,1.0121,1.0231,1.0171,1.0161
"PE P-40:4 or PE O-40:5 Isomer A",1.1231,0.9019,0.85223,1.0818,1.0772,1.0751,1.0815,1.0779
"PC O-37:0",1.1199,0.94539,0.88934,0.89968,0.88483,0.87671,0.88216,0.8826
"lactosylceramide d18:1/24:1 15Z",1.1162,0.95742,0.98542,0.99966,0.98826,1.0316,1.0243,1.0198
"PC P-34:1 or PC O-34:2 Isomer A",1.1139,0.89469,0.84991,0.84296,0.82906,0.81532,0.81373,0.81485
"LPC 20:4",1.1086,1.5672,1.6356,1.5906,1.6255,1.6062,1.6018,1.5962
"PC O-36:1",1.0985,1.0137,1.0268,1.0064,1.0199,1.0243,1.0186,1.0144
"FAHFA 38:4",1.0961,0.90026,0.85335,0.9429,0.92746,0.91131,0.9099,0.90668
"TG 45:1",1.0942,0.88213,1.0796,1.0259,1.0289,1.0122,1.0207,1.0163
"TG 56:1",1.093,0.99793,0.95703,1.0912,1.0741,1.0547,1.049,1.0553
"PE 38:6",1.0928,0.88337,0.83015,0.97883,0.96413,0.95991,0.96989,0.97151
"Cer d38:1",1.0838,0.88997,0.83694,0.80901,0.79813,0.82056,0.81829,0.81749
"SM d41:2 Isomer A",1.0831,0.90956,0.85485,0.81216,0.79873,0.8045,0.79905,0.79561
"PC 24:0",1.0709,1.1295,1.1164,1.0746,1.1233,1.1037,1.1003,1.1043
"TG 56:7 Isomer A",1.0685,1.0566,1.0199,0.97037,0.95733,0.97412,0.97425,0.97763
"SM 42:2;3O",1.0652,0.87086,0.85933,0.81974,0.82868,0.81732,0.81922,0.81654
"PC 29:0",1.0592,0.85057,1.0788,1.0534,1.0404,1.0214,1.0237,1.0209
"8,15-DiHETE",1.0405,1.33,1.2784,1.2432,1.2327,1.2205,1.2136,1.2117
"Cer d43:1",1.0237,0.82879,0.78447,0.76891,0.77207,0.76506,0.75923,0.75962
"PC P-34:0 or PC O-34:1",1.0237,0.82331,0.77667,0.73936,0.73742,0.72514,0.72265,0.7236
"FA 24:1 (nervonic acid)",1.0157,1.1178,1.0571,1.0606,1.0537,1.0491,1.0413,1.0376
"Cer d32:1",1.0111,0.84974,0.94951,0.90699,0.9042,0.99677,0.99039,0.99122
"SM d40:0 Isomer B",1.0102,0.84241,0.82585,0.82335,0.83304,0.82389,0.82142,0.8251
"N-docosanoyl-4-sphingenyl-1-O-phosphorylcholine",1.0034,0.92286,1.028,0.97883,0.9673,0.95111,0.94393,0.94
"TG 38:0",1.0017,1.4815,1.4356,1.4519,1.43,1.4082,1.3995,1.3941
"OxPC 36:3+1O",1.0011,0.97189,0.91824,0.87362,0.89345,0.87987,0.87318,0.87033
"Cer d42:3",1.0004,0.84859,0.86917,0.82658,0.8129,0.81516,0.81416,0.81138
"SM d38:1",0.99986,0.96036,0.90413,0.87304,0.85858,0.84319,0.84386,0.85253
"LPC 14:0",0.99571,0.87712,0.89446,0.86789,0.85407,0.83855,0.84064,0.8467
"PC 36:2",0.98935,1.128,1.0626,1.0187,1.0047,1.0022,0.99603,1.0022
"TG 53:4",0.98522,0.99861,0.93842,1.057,1.0395,1.0211,1.0246,1.0312
"TG 36:0",0.98427,1.4948,1.4118,1.4188,1.3956,1.3726,1.3656,1.3597
"Cer 20:0;2O/25:0",0.97557,0.89544,1.0046,1.0271,1.0298,1.0164,1.0114,1.0085
"LPC 16:1",0.95298,0.80074,0.76033,0.75925,0.75236,0.74931,0.79448,0.79122
"Cer d33:1",0.95127,0.81639,1.0339,1.023,1.0303,1.1067,1.0983,1.0958
"LPC 20:5",0.93544,1.1619,1.2801,1.2864,1.274,1.2784,1.2893,1.2837
"LPC 22:6",0.93402,1.5032,1.4677,1.3983,1.3852,1.4166,1.4076,1.4084
"GlcCer d34:1",0.92821,0.85482,0.82482,0.79206,0.78302,0.79939,0.79339,0.79158
"GlcCer d42:1",0.91938,0.74472,0.71617,0.76048,0.74806,0.78747,0.791,0.78968
"PI 32:1",0.9191,0.74221,0.76716,0.72927,0.80809,0.79336,0.78743,0.78757
"PC 18:0_18:1",0.91398,0.78197,0.76934,0.73669,0.73066,0.71738,0.71316,0.71183
"TG 54:6 Isomer B",0.91278,0.76407,0.82098,0.78104,0.76869,0.7895,0.78911,0.79105
"Cer-NDS d39:0",0.91198,0.74804,0.72529,0.69206,0.80562,0.81092,0.8052,0.80213
"SM d34:1",0.90955,0.74602,0.77735,0.73981,0.75815,0.74602,0.74526,0.74203
"SM 25:2;2O/15:1",0.90916,0.88074,0.93467,0.88799,0.87342,0.85874,0.8549,0.85175
"SM d40:1",0.90638,0.8734,0.82418,0.84117,0.82897,0.82535,0.82927,0.83279
"PC P-42:2 or PC O-42:3",0.90562,0.75447,0.77143,0.74356,0.77034,0.786,0.78003,0.78273
"CE_13-HODE",0.90358,0.94206,0.96749,1.0538,1.0376,1.0189,1.0259,1.0297
"TG 54:1",0.90318,0.73527,0.7408,0.75923,0.75693,0.76764,0.8183,0.81716
"PS 40:4",0.89969,1.0465,0.98473,1.0639,1.0541,1.0625,1.0548,1.0507
"PC 30:6",0.89909,1.0635,1.086,1.2361,1.2217,1.1995,1.1942,1.1925
"SM d32:1",0.89474,0.89431,0.85892,0.81642,0.80305,0.78865,0.82182,0.81887
"PC O-32:1",0.89427,1.015,0.95482,0.96442,0.95962,0.95017,0.94452,0.94039
"SM d38:2",0.89216,0.82778,0.81512,0.78751,0.78922,0.77812,0.77619,0.77511
"PC 38:1",0.88586,0.92724,0.92199,0.95074,0.9446,0.92905,0.92897,0.92539
"Cer d44:2",0.88472,0.71189,0.95537,0.97339,0.95909,0.97177,1.0083,1.0071
"PC P-36:2 or PC O-36:3",0.88375,0.91252,0.85761,0.89118,0.87856,0.87216,0.86555,0.86176
"PC O-32:0",0.87181,0.82401,0.77456,0.7366,0.73782,0.75533,0.75594,0.75262
"PC P-34:1 or PC O-34:2",0.86919,0.91245,0.8575,0.94538,0.9346,0.93233,0.93151,0.92791
"PE O-16:1_18:2",0.86188,0.70545,0.75496,0.75909,0.75917,0.76602,0.76666,0.76417
"LPC 18:1",0.8614,0.83171,0.80421,0.78333,0.77046,0.75867,0.80093,0.79796
"PC 16:0_18:2",0.85279,0.72024,0.73746,0.76595,0.75692,0.74824,0.74443,0.74377
"TG 52:1",0.84907,0.79521,1.0042,0.98435,0.99656,0.97846,1.0021,0.9978
"PC 32:2",0.84542,0.86543,0.95524,0.90957,0.89673,0.8809,0.87476,0.88331
"SM d35:1",0.84539,0.74537,0.74201,0.77238,0.76139,0.74836,0.75628,0.75982
"TG 10:0_12:0_18:2",0.84534,0.89728,0.84799,0.85779,0.86008,0.8488,0.85008,0.8521
"PC O-34:0",0.83829,0.73919,0.69836,0.67875,0.66876,0.69366,0.69279,0.69104
"GlcCer d40:1",0.83695,0.68201,0.6432,0.6444,0.63511,0.68068,0.68978,0.69026
"TG 64:3",0.83528,1.0072,0.94796,0.92325,0.93822,0.92118,0.9182,0.91499
"acylcarnitine 16:0",0.83245,0.69942,0.67345,0.64698,0.63626,0.63692,0.70157,0.70337
"FA 15:0 (pentadecylic acid)",0.82697,1.2278,1.1778,1.1209,1.1126,1.0925,1.0876,1.0828
"LPC O-22:0",0.82547,0.82091,0.77193,0.77234,0.76456,0.79983,0.7951,0.79213
"Cer d41:1",0.82258,0.82354,0.77605,0.77539,0.76417,0.76739,0.76463,0.77612
"TG 14:0_16:0_17:1",0.81995,0.95003,0.96661,0.95931,0.9453,0.93718,0.9311,0.92706
"TG 53:3",0.81649,0.75574,0.83338,0.87562,0.86153,0.84987,0.8434,0.84825
"Cer d42:1",0.81448,0.65937,0.62172,0.59385,0.58701,0.68916,0.68423,0.68904
"PC O-42:2 or PC 42:2e",0.81437,0.69104,0.78136,0.74607,0.7339,0.75229,0.75414,0.75594
"SM 26:0;2O/18:1",0.7992,0.68283,0.6418,0.6149,0.64341,0.65038,0.64544,0.65272
"TG 56:6",0.79903,0.90389,0.87571,0.83203,0.82187,0.86203,0.85628,0.86044
"LPE 20:4",0.79895,1.7344,1.6818,1.6289,1.6137,1.6064,1.5965,1.5898
"Cer d36:1",0.7937,0.64471,0.64736,0.62295,0.61492,0.62643,0.65617,0.6534
"LPC 20:2",0.78984,1.2271,1.1535,1.0968,1.0983,1.0798,1.0805,1.0763
"acylcarnitine 18:2 Isomer A",0.78234,0.63954,0.88787,0.85707,0.84364,0.88097,0.88204,0.8782
"TG 44:1",0.7822,0.70183,1.2635,1.205,1.1977,1.1853,1.1871,1.1865
"TG 34:0",0.78065,1.4885,1.3997,1.3695,1.3518,1.3518,1.3416,1.3357
"Cer d34:2",0.78063,0.64397,0.82399,0.78651,0.81222,0.97938,0.97512,0.97456
"Hex3Cer 18:1;2O/16:0",0.77824,0.73198,0.77582,0.73702,0.74542,0.7332,0.74103,0.73792
"LPC O-20:1",0.77447,0.91657,1.0906,1.0551,1.0721,1.0634,1.0593,1.0661
"SM 22:1;2O/12:0",0.76928,0.62296,0.59346,0.56469,0.67513,0.67299,0.68502,0.69447
"PC 34:3 Isomer B",0.76846,0.99259,0.93656,0.89649,0.8935,0.89857,0.89961,0.90509
"PEtOH 16:1_16:1",0.75905,0.80436,0.94852,0.91484,0.91361,0.99479,1.0108,1.0171
"SM d42:3",0.75225,1.0043,1.0141,0.97795,0.96176,0.94424,0.94055,0.93786
"PC P-34:2 or PC O-34:3",0.74875,0.80402,0.77901,0.85258,0.86378,0.85,0.84774,0.85361
"SM d40:0 Isomer A",0.73656,0.7801,0.74076,0.75935,0.74871,0.75002,0.75519,0.75804
"Cer 18:0;2O/24:1",0.73166,0.69819,0.73947,0.7301,0.71803,0.75741,0.75166,0.74874
"Cer 18:0;3O/16:0;(2OH)",0.72992,0.62184,0.6206,0.59498,0.61817,0.63148,0.6615,0.65864
"Cer 18:0;2O/24:0",0.72237,0.78968,0.81264,0.80677,0.79734,0.78481,0.77971,0.77665
"PC 36:3 Isomer B",0.72075,0.58093,0.54667,0.53393,0.52511,0.54068,0.53816,0.53808
"FA 23:0",0.7176,0.8884,0.83494,0.82519,0.83157,0.81726,0.81685,0.81619
"LPC 18:2",0.71679,0.71773,0.79395,0.76092,0.75192,0.79047,0.80392,0.80064
"LPC 17:0",0.71152,0.72076,0.69854,0.713,0.73818,0.72633,0.73589,0.74188
"Cer d41:2",0.71027,0.57064,0.6605,0.63944,0.6337,0.64269,0.65736,0.65569
"FA 16:1 (palmitoleic acid)",0.70872,1.4299,1.396,1.3274,1.3082,1.2847,1.277,1.2747
"FA 22:4",0.70669,1.6713,1.5744,1.5845,1.5647,1.5423,1.5309,1.5317
"PC 33:3",0.7042,0.5835,0.71435,0.68574,0.69989,0.68731,0.68531,0.68368
"Cer d40:1",0.70401,0.56552,0.53272,0.54338,0.53656,0.5992,0.6008,0.60635
"PI 36:1 Isomer A",0.70005,0.7555,0.731,0.69465,0.72267,0.71165,0.7172,0.72046
"SM d38:0 Isomer A",0.69989,0.84536,0.8115,0.77417,0.76139,0.74892,0.74602,0.76122
"LPC p-18:0",0.69972,0.87185,0.88292,0.86152,0.84737,0.87176,0.87591,0.87368
"TG 49:3",0.69617,0.67278,0.63713,0.71733,0.72418,0.73069,0.72663,0.72444
"Cer-NDS d41:0",0.69144,0.60464,0.58035,0.55916,0.61257,0.61217,0.61384,0.6112
"PC 34:2",0.68867,0.63387,0.65126,0.67431,0.66466,0.65271,0.64938,0.65209
"TG 49:0",0.68822,0.87706,1.0214,0.99899,0.98665,0.97234,0.96761,0.96392
"SM d34:0",0.68285,0.56027,0.54278,0.5428,0.55026,0.5731,0.56889,0.58317
"PE O-16:1_18:1",0.68196,0.62004,0.59542,0.82116,0.80879,0.7986,0.79941,0.80103
"Cholesterol",0.67885,0.57167,0.55186,0.58516,0.6408,0.64195,0.64528,0.64268
"SM d44:3",0.67695,0.56705,0.62246,0.62689,0.62533,0.65489,0.65729,0.66038
"TG 58:4",0.67558,0.5483,0.51526,0.58291,0.61013,0.59901,0.59546,0.59505
"FA 14:0 (myristic acid)",0.67036,1.2624,1.2688,1.2053,1.1906,1.1712,1.1636,1.1596
"PC O-33:0",0.66882,0.59701,0.59527,0.57598,0.56759,0.58421,0.58484,0.58784
"SM d39:1",0.66421,0.65824,0.62488,0.62336,0.61642,0.60541,0.60865,0.61741
"SM d40:4",0.65877,0.57571,0.5764,0.54766,0.55125,0.54431,0.54162,0.55101
"TG 47:2",0.65633,0.80055,0.75243,0.77005,0.77971,0.77655,0.77203,0.77963
"SM d30:1",0.64893,0.8609,0.83287,0.83352,0.84534,0.84678,0.88007,0.88078
"13-HODE",0.64681,1.14,1.197,1.1398,1.1226,1.1313,1.1233,1.1268
"PC 36:5 Isomer D",0.64045,0.66648,0.71001,0.70051,0.73393,0.8559,0.85661,0.86189
"PE P-38:4 or PE O-38:5",0.63753,0.70924,0.82217,0.80472,0.80126,0.79674,0.79867,0.79517
"PC 40:5 Isomer B",0.63523,0.51131,0.50116,0.7068,0.71756,0.73989,0.7353,0.73207
"TG 60:1",0.62744,0.74061,0.73769,0.8172,0.80388,0.80291,0.79753,0.80836
"PC O-30:1",0.6251,0.50199,0.53874,0.58232,0.57967,0.57033,0.57573,0.5742
"PI 36:4",0.62253,0.50099,0.48623,0.51221,0.55054,0.61242,0.62054,0.62386
"SM 18:0;2O/21:0",0.61575,0.6694,0.63142,0.61325,0.61271,0.60875,0.60571,0.62107
"FA 14:1 (physeteric acid)",0.61365,1.028,0.9763,0.93065,0.92173,0.9155,0.9094,0.90954
"LPC 16:0",0.60437,0.61061,0.6228,0.69616,0.70078,0.68813,0.72376,0.73172
"LPE 18:1",0.60029,1.0688,1.0224,1.0867,1.0721,1.0603,1.0523,1.0478
"SM d43:1",0.59741,0.80678,0.79328,0.7571,0.75177,0.7496,0.74392,0.74964
"PE 38:5",0.59419,0.58322,0.5654,0.62137,0.62686,0.61785,0.62445,0.63162
"TG 50:0",0.59307,0.4781,0.92015,0.89973,0.92464,0.90796,0.93448,0.93105
"PC P-40:5 or PC O-40:6",0.58621,0.53179,0.60566,0.57576,0.56642,0.61927,0.61456,0.6125
"SHexCer d34:1",0.58398,0.55337,0.57097,0.55975,0.55145,0.54153,0.53774,0.53832
"TG 54:7 Isomer A",0.57755,0.51714,0.52683,0.553,0.56285,0.55278,0.58841,0.59412
"TG 51:1 Isomer B",0.57565,0.46298,0.80347,0.86632,0.86419,0.84935,0.85095,0.84903
"LPC O-16:0",0.57045,0.87512,0.85544,0.81624,0.80362,0.81873,0.82838,0.82575
"FA 20:3 (homo-gamma-linolenic acid)",0.56629,1.5527,1.4606,1.4733,1.4492,1.4279,1.4186,1.4183
"PC 38:4 Isomer C",0.56337,0.4856,0.51648,0.51974,0.57702,0.64648,0.64741,0.64797
"FA 15:1",0.56019,1.156,1.1205,1.0695,1.0601,1.0515,1.0586,1.0589
"FA 18:3 (linolenic acid)",0.55713,0.58748,0.74844,0.71246,0.72279,0.76714,0.76208,0.7591
"LPC 20:3",0.55347,1.0005,0.98689,0.94736,0.96601,0.94937,0.97671,0.97405
"PE P-38:5 or PE O-38:6",0.54728,0.59115,0.57287,0.88757,0.88214,0.87486,0.87123,0.88236
"PC P-36:1 or PC O-36:2 B",0.54623,0.69865,0.65658,0.66063,0.69032,0.7183,0.71665,0.72428
"Cer d34:2 Isomer A",0.54596,0.72979,0.6971,0.68974,0.71338,0.70673,0.70135,0.70152
"SM 32:0;3O",0.54553,0.43809,0.46208,0.47869,0.47268,0.51128,0.51363,0.51148
"PC 35:2 Isomer B",0.54126,0.72161,0.6871,0.68022,0.66913,0.7242,0.72918,0.73234
"LPE O-18:1",0.53864,0.99691,0.94802,1.1672,1.1601,1.1462,1.1389,1.1371
"PI 38:4",0.53802,0.58869,0.62644,0.59606,0.63032,0.72126,0.71634,0.71576
"PC 36:1",0.53786,0.70899,0.6709,0.66679,0.67116,0.65897,0.65801,0.65716
"PC P-38:4 or PC O-38:5 Isomer A",0.53163,0.5425,0.63654,0.64873,0.71579,0.76155,0.763,0.7618
"PEtOH 16:0_16:0",0.52602,0.85617,0.91328,0.88771,0.93959,0.92248,0.94775,0.94371
"PC 33:0",0.52279,0.48567,0.54969,0.66473,0.67816,0.67959,0.70309,0.70251
"PC P-42:4 or PC O-42:5",0.52023,0.48276,0.52255,0.50992,0.54093,0.56681,0.56354,0.56425
"PS 16:0_22:4",0.51961,0.65088,0.65139,0.78,0.80752,0.81737,0.81491,0.8116
"PC 34:1",0.50771,0.53867,0.58765,0.55824,0.57615,0.56587,0.57463,0.57221
"acylcarnitine 08:1",0.50601,1.4331,1.4713,1.4388,1.4696,1.4477,1.438,1.4317
"PC 42:2",0.50539,1.2071,1.1391,1.0831,1.0652,1.0475,1.0395,1.0351
"TG 50:1",0.50329,0.76952,0.96339,0.99629,0.99481,0.99406,0.99633,0.99544
"TG 51:0",0.50248,0.86644,0.96377,0.92194,0.90743,0.89726,0.89645,0.89384
"DG 18:1_18:2",0.49392,0.99782,0.95364,0.92965,0.91704,0.91112,0.90518,0.90305
"SM d41:0",0.48441,0.6168,0.63213,0.60066,0.60059,0.59333,0.602,0.60241
"SM d44:2",0.48086,0.45982,0.43211,0.41214,0.5408,0.53113,0.53237,0.54282
"PC O-30:0",0.47119,0.44706,0.47204,0.49061,0.50212,0.50306,0.5421,0.54353
"SM 34:0;3O",0.46587,0.55562,0.76708,0.73656,0.75558,0.74182,0.73991,0.73667
"TG 53:2",0.46461,0.64894,0.77316,0.84215,0.83255,0.82417,0.82012,0.82026
"SM 42:1;3O",0.46383,0.74672,0.78973,0.76468,0.75394,0.7748,0.77101,0.77533
"PE 38:4",0.46329,0.40806,0.39399,0.63751,0.63407,0.64149,0.6563,0.66393
"SM d44:2 isomer A",0.4631,0.93279,0.89899,0.87717,0.86819,0.86165,0.85859,0.85502
