"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"LPE 16:0",0.063617,-0.072966,0.093368,-0.044486,-0.057708,0.053652,0.017969,0.018012
"LPE 18:0",0.04124,-0.039543,0.051963,-0.061469,-0.057899,0.051869,-0.00089962,0.071713
"LPE 18:1",0.051895,-0.088574,0.090758,-0.086444,-0.0071927,0.034689,-0.008226,-0.022888
"LPE 18:2",0.031602,-0.11623,0.064554,-0.043199,0.026647,0.036244,-0.010136,-0.027161
"LPE 20:4",0.097791,-0.15594,0.099061,-0.077548,0.11155,-0.044062,-0.023008,-0.012364
"LPE 22:6",0.12977,-0.13755,0.085285,-0.027994,0.07808,-0.058754,-0.01953,-0.051733
"LPE O-16:1",0.03338,-0.026524,0.069428,-0.04443,-0.10238,0.095588,-0.046042,0.043341
"LPE O-18:1",0.050116,-0.060941,0.078084,-0.086308,-0.073253,0.046289,-0.046462,0.067297
"LPI 18:0",0.050569,-0.094801,-0.0032683,0.087593,-0.032673,0.028441,-0.046418,0.05197
"LPS 18:0",0.081271,-0.1155,0.064502,0.0058865,-0.040707,0.043715,-0.053295,0.028698
"MG 20:4",-0.061688,-0.0022946,0.083689,-0.11091,0.051387,-0.054607,0.01973,0.0035787
"MGDG 16:0_20:5",-0.01512,-0.016418,0.043996,0.031034,-0.088689,-0.0062797,-0.00043292,0.0027421
"N-docosanoyl-4-sphingenyl-1-O-phosphorylcholine",-0.085064,-0.0025293,0.084898,-0.024631,0.036722,-0.0099151,-0.010402,0.02485
"OxPC 36:3+1O",-0.09304,0.049716,-0.019518,0.044634,-0.079486,0.015695,-0.010008,-0.0058596
"PA 18:1_18:1",0.014448,-0.0058518,0.0074699,0.031877,-0.091603,0.043244,-0.03488,0.050049
"palmitoyl ethanolamide",0.081747,-0.095336,0.055157,0.018502,-0.12633,0.085751,0.019261,0.008435
"PC 14:0_16:1",0.040604,0.079943,-0.09769,-0.022605,-0.0055602,0.044159,-0.025811,0.012103
"PC 16:0_14:0",0.036222,0.068709,-0.069336,-0.031898,0.0010234,0.054103,-0.077856,0.028615
"PC 16:0_18:2",-0.058912,-0.0025724,-0.00058651,0.057993,-0.039328,0.008171,0.0020796,0.037986
"PC 16:0_22:6",0.018199,-0.040448,0.034935,-0.011599,0.069543,-0.14609,0.044656,0.07312
"PC 16:0_5-oxovaleryl",-0.045626,0.0087004,-0.097246,0.06592,0.026579,-0.073703,-0.0045442,0.028092
"PC 16:0_azealic acid (PCPAz-PC)",-0.048435,0.0058105,-0.081315,0.11569,-0.084312,-0.044791,-0.030228,0.10188
"PC 16:0_glutaric acid",-0.066706,0.025089,-0.089939,0.068574,-0.0082596,-0.038661,-0.028949,0.079141
"PC 16:0/9:0 CHO",-0.0064512,-0.05267,-0.082078,0.11033,-0.0065638,-0.041435,-0.067253,0.07505
"PC 18:0_18:1",-0.065717,0.037042,-0.019111,0.00043697,-0.026539,0.012757,-0.030944,-0.012328
"PC 19:1",-0.059899,0.14731,0.034517,0.048864,-0.081423,-0.099982,0.099391,-0.062553
"PC 19:2",-0.05463,0.13511,0.069327,0.079445,-0.057492,-0.12878,0.086665,-0.11672
"PC 21:4",0.0072056,0.063898,0.087206,0.087896,0.025606,-0.13023,0.067913,-0.14587
"PC 24:0",-0.11197,0.081738,-0.070549,0.084093,-0.10871,-0.016066,-0.00071316,0.082236
"PC 28:0",0.11023,0.086199,-0.078785,-0.061658,0.023435,0.041125,-0.01795,0.013284
"PC 29:0",0.05049,0.049415,-0.067568,-0.022131,-0.024179,0.035611,-0.07224,0.021836
"PC 30:0",0.012116,-0.026765,-0.018316,0.062701,-0.045077,0.044929,-0.0082466,0.019415
"PC 30:6",0.023286,-0.091019,-0.031441,0.084055,0.035171,-0.028081,0.0097016,0.0451
"PC 31:0",0.010695,0.02755,0.016962,-0.057809,0.0076989,0.027562,-0.086661,0.012544
"PC 31:1",0.018816,0.064827,-0.049568,-0.021951,-0.014476,0.092972,-0.085515,-0.011845
"PC 32:0",-0.056563,0.032188,0.0048228,0.032913,-0.055059,0.030729,-0.050325,0.0056916
"PC 32:1",-0.030886,0.087017,-0.079665,-0.020169,0.011828,0.063016,-0.095419,-0.00010945
"PC 32:2",-0.0052967,0.076984,-0.060754,-0.019042,0.023371,-0.015571,-0.031043,0.067841
"PC 33:0",-0.04514,0.040436,0.012154,-0.034541,-0.01568,0.016694,-0.093342,-0.024129
"PC 33:1",-0.038619,0.078866,-0.045861,-0.03182,0.0029575,0.035189,-0.10924,-0.0057173
"PC 33:2",-0.044726,0.048473,0.0030303,-0.035978,0.065069,-0.036374,-0.078655,0.067722
"PC 33:3",0.021062,-0.020218,0.0761,0.013605,-0.052214,0.020761,-0.012728,0.0045628
"PC 34:0",-0.077702,0.025905,0.034884,-0.040321,-0.013108,0.037001,-0.086404,-0.011364
"PC 34:1",-0.053493,0.048413,-0.04163,0.027197,-0.041788,0.027028,-0.049765,-0.014172
"PC 34:2",-0.058463,0.0063101,0.00081802,0.04728,-0.0082414,-0.015427,-0.0073154,0.048692
"PC 34:3 Isomer B",-0.029149,0.067246,0.0029579,-0.038705,0.082286,-0.01808,-0.083613,0.052602
"PC 34:4",0.033976,0.036156,-0.060634,-0.067772,0.069654,-0.050374,-0.0063197,0.07172
"PC 35:1",-0.078601,0.078287,-0.0070391,-0.031837,0.012096,0.015814,-0.092503,-0.042099
"PC 35:2",-0.033949,-0.020707,-0.0098108,-0.0033903,-0.030546,-0.051928,-0.051476,-0.02759
"PC 35:2 Isomer B",-0.073894,0.037867,0.040555,-0.031256,0.073867,-0.044211,-0.075334,0.0053235
"PC 35:3",-0.037319,0.031332,0.0043178,-0.048516,0.081921,-0.026014,-0.08903,0.026058
"PC 35:4",0.0036789,-0.014243,-0.0083759,0.013642,0.075351,-0.057515,0.050241,-0.018558
"PC 36:0",-0.042369,0.0031843,0.017888,-0.068986,-0.022166,0.020747,-0.047858,-0.020869
"PC 36:1",-0.072576,0.049861,0.01505,-0.0077903,-0.035159,0.01638,-0.043044,-0.012344
"PC 36:2",-0.11387,0.058107,0.028395,-0.032379,0.060564,-0.030141,-0.063236,0.025093
"PC 36:3 Isomer B",-0.02972,-0.0019794,0.01243,-0.019593,0.038828,-0.029861,-0.030353,0.026364
"PC 36:4 Isomer A",-0.035377,0.0094128,0.06178,-0.043133,0.090904,-0.053757,-0.044108,0.054384
"PC 36:4 Isomer B",-0.012432,-0.0019982,0.0267,-0.045622,0.10813,-0.082265,0.028021,0.048196
"PC 36:4 Isomer C",-0.02863,0.021548,0.039457,-0.086752,0.17058,-0.078053,-0.0081167,0.060814
"PC 36:5 Isomer D",-0.0054667,0.010416,0.07106,-0.067034,0.17148,-0.086226,-0.078908,0.050924
"PC 37:3",-0.038657,0.023788,0.016145,-0.038179,0.077609,-0.038268,-0.058566,-0.0048631
"PC 37:4",-0.027778,0.0089106,0.051052,-0.071379,0.14415,-0.096363,-0.021512,0.0028524
"PC 38:1",-0.091695,0.067788,0.0073659,-0.035289,-0.022165,0.015086,-0.034581,-0.05254
"PC 38:2",-0.012433,-0.0041389,0.0028167,0.030503,-0.041744,-0.01048,0.059181,-0.00044635
"PC 38:3",-0.04238,-0.02413,0.012621,0.013475,-0.0042963,-0.019346,-0.05866,0.026925
"PC 38:4 Isomer B",-0.04137,-0.063763,0.045958,-0.016722,0.097523,-0.069573,0.045398,0.032291
"PC 38:4 Isomer C",-0.041361,-0.0027458,0.05597,-0.066589,0.14085,-0.099195,0.013773,0.044372
"PC 38:5 Isomer A",-0.017232,0.015199,0.067127,-0.085011,0.15068,-0.11262,-0.022114,0.063826
"PC 38:5 Isomer B",-0.018975,0.013217,0.071439,-0.097702,0.13899,-0.077838,-0.042338,0.05779
"PC 38:6 Isomer A",-0.001557,-0.0095773,0.080555,-0.093876,0.1404,-0.08816,-0.033211,0.073169
"PC 40:1",-0.058011,0.053919,0.029913,0.017434,-0.072331,-0.022541,-0.026018,-0.054484
"PC 40:4",-0.042035,0.032722,0.025514,-0.085909,0.10785,-0.012891,-0.034346,0.016791
"PC 40:5 Isomer A",-0.034231,-0.002214,0.058171,-0.043554,0.11618,-0.096306,-0.021094,0.039792
"PC 40:5 Isomer B",-0.032887,0.012627,0.049399,-0.10584,0.098056,-0.04608,-0.015379,0.052725
"PC 40:6 Isomer B",-0.012013,-0.010865,0.064472,-0.067636,0.14197,-0.16238,0.0033862,0.076288
"PC 40:7 Isomer B",0.001159,-0.0099073,0.077075,-0.067439,0.10686,-0.15468,0.013842,0.082826
"PC 42:2",-0.071734,0.082617,0.0082805,0.0050739,0.016985,-0.015831,0.0070599,-0.034417
"PC O-18:0_16:0",-0.031384,-0.028234,-0.024914,0.039173,-0.086168,0.064616,-0.030478,0.0044038
"PC O-30:0",-0.042198,0.033665,-0.0033414,-0.051163,0.013178,0.078455,-0.061913,-0.053439
"PC O-30:1",-0.029975,0.018462,0.00087263,-0.055535,0.014747,0.036054,-0.030409,-0.014253
"PC O-31:7",-0.081081,0.1353,0.0012875,-0.049384,-0.20941,0.041227,0.1573,-0.035547
"PC O-32:0",-0.077577,0.033066,0.0070995,-0.02652,-0.012602,0.077863,-0.038012,-0.024763
