"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"TG 53:4",1.5144,1.6041,1.3752,1.2561,1.2274,1.1976,1.19,1.1933
"Cer 18:2;2O/23:0",1.5021,1.0958,0.937,0.90224,0.87586,0.85554,0.83637,0.8311
"PE O-16:1_18:2",1.494,1.0577,1.0174,0.9215,0.92748,0.94258,0.92198,0.91629
"PC O-32:1",1.4917,1.199,1.1482,1.1675,1.1441,1.1335,1.1095,1.1035
"TG 50:1",1.4903,1.821,1.594,1.5853,1.5312,1.494,1.511,1.5065
"Cer 58:11;2O",1.4901,1.3253,1.185,1.1369,1.0974,1.0697,1.108,1.1057
"Cer d40:2",1.4825,1.1546,0.97787,1.0497,1.0141,1.0105,0.98889,0.98259
"PEtOH 18:1_20:4",1.4725,1.4967,1.5898,1.5754,1.5213,1.4843,1.5005,1.5009
"TG 52:5",1.4535,1.4154,1.2013,1.1401,1.1007,1.0964,1.074,1.0884
"GlcCer d41:1",1.4494,1.4337,1.3423,1.5623,1.521,1.4839,1.4554,1.4469
"Cer d33:1",1.4441,1.1181,1.158,1.1318,1.0925,1.0829,1.0632,1.0583
"TG 54:5 Isomer A",1.4353,1.6505,1.3713,1.2378,1.2054,1.1766,1.1523,1.1831
"TG 54:2",1.4133,2.1844,1.784,1.7876,1.727,1.6969,1.6753,1.6664
"Cer d38:1",1.4116,1.1971,1.0254,1.0998,1.0657,1.0575,1.0338,1.027
"GlcCer d34:1",1.4109,1.2651,1.0676,1.0258,1.0131,0.98645,0.97402,0.97049
"PC 16:0_azealic acid (PCPAz-PC)",1.4054,0.98966,0.80783,1.1844,1.1608,1.2066,1.1794,1.1726
"TG 51:4",1.3974,1.3346,1.1927,1.0905,1.054,1.0441,1.0266,1.0214
"TG 38:0",1.3884,1.1606,1.0716,1.0164,0.99644,0.97071,0.97757,0.97523
"LPC 14:0",1.3751,1.182,1.0957,1.0223,1.1025,1.092,1.0676,1.0679
"docosanamide",1.3688,1.6841,1.5909,1.4362,1.3942,1.36,1.3303,1.3218
"PC 36:5 Isomer D",1.3672,1.1956,1.0085,1.1926,1.2081,1.2579,1.2361,1.2279
"TG 46:1",1.363,1.3438,1.1387,1.2689,1.2299,1.203,1.2197,1.253
"PE P-38:5 or PE O-38:6",1.3606,1.0475,0.90382,0.81637,0.86627,0.97943,0.96115,0.96258
"C16 Lactosyl Ceramide (d18:1/16:0)",1.3525,1.1499,0.96854,0.90625,0.88984,0.87635,0.85961,0.85958
"PGE2",1.3425,1.0201,0.83488,0.8333,0.95658,0.9316,0.91323,0.90769
"PE P-36:1 or PE O-36:2",1.341,0.9676,0.79284,0.71859,0.72379,0.85172,0.85971,0.86106
"PC 36:0",1.3405,1.5231,1.2845,1.2023,1.1849,1.1537,1.1515,1.1447
"TG 54:6 Isomer B",1.3386,1.1636,1.0617,1.1328,1.095,1.0889,1.0855,1.0916
"PC 16:0/9:0 CHO",1.3339,0.95134,0.96083,1.4936,1.4421,1.4624,1.4298,1.4218
"TG 53:2",1.3282,1.7508,1.4335,1.3874,1.3396,1.3066,1.2807,1.2738
"TG 52:1",1.3257,2.1997,1.7969,1.8385,1.7808,1.7349,1.6981,1.6897
"TG 42:2",1.3209,1.0578,0.86345,0.85488,0.85279,0.91726,0.9287,0.92624
"TG 44:0",1.3202,0.95805,0.78659,0.75657,0.73436,0.74426,0.72971,0.78535
"PC P-36:2 or PC O-36:3",1.3177,0.97213,0.8614,0.88349,0.89156,0.87075,0.86264,0.85738
"TG 48:2",1.3056,1.4776,1.2345,1.168,1.1283,1.0986,1.1085,1.1105
"LPC P-16:0 or LPC O-16:1",1.2909,0.90817,0.74398,0.69177,0.67288,0.74501,0.74819,0.75517
"TG 48:1",1.2859,1.508,1.2311,1.2776,1.2403,1.2076,1.2338,1.2571
"LPC p-18:0",1.2815,0.93307,0.85935,0.80555,0.80673,0.89165,0.87319,0.86757
"TG 16:0_18:1_20:0",1.2808,2.1515,1.7558,1.7642,1.7058,1.6716,1.6461,1.6368
"PC O-37:0",1.2802,1.3502,1.1894,1.0736,1.0415,1.0354,1.0248,1.0189
"PEtOH 16:0_16:1",1.279,1.2286,1.0945,1.3039,1.2593,1.2262,1.2108,1.2042
"Cer d34:0",1.2729,0.94151,0.87906,0.81815,0.79612,0.78536,0.76799,0.76655
"PEtOH 18:1_18:1",1.2633,1.4981,1.8078,1.6997,1.6536,1.6113,1.633,1.6309
"TG 54:6 Isomer A",1.2614,1.2926,1.1543,1.066,1.0347,1.0173,1.0005,1.0349
"TG 58:3",1.261,1.1969,1.1917,1.0785,1.0727,1.0777,1.0673,1.1455
"TG 60:2",1.2515,0.88114,0.77392,0.85771,0.82888,0.88354,0.94789,0.99007
"TG 58:2",1.2503,1.0737,0.93862,0.99684,0.97766,1.0466,1.0985,1.1375
"PC P-36:4 or PC O-36:5",1.2449,0.87749,0.74769,0.73313,0.87309,0.85703,0.8502,0.84603
"PE P-36:2 or PE O-36:3",1.2438,0.9004,0.73656,0.68617,0.67513,0.83698,0.8212,0.82215
"PC P-34:1 or PC O-34:2",1.2284,1.1814,0.97943,1.067,1.1083,1.1074,1.083,1.077
"Cer d40:1",1.2265,0.96712,0.91109,1.0206,0.9861,0.98332,0.96221,0.95661
"PS 36:1",1.2264,0.94671,0.77935,0.89035,0.87149,0.8589,0.84815,0.84262
"PE 38:4",1.2205,0.86734,0.70958,0.67216,0.68611,0.95653,0.94021,0.93775
"LPC 20:4",1.2161,1.1797,1.1904,1.0811,1.2035,1.2389,1.2996,1.2914
"PC 40:4",1.2147,1.2104,1.0103,0.91247,1.009,0.98799,0.96877,0.96237
"DG 34:1",1.2104,0.85552,0.80862,1.0919,1.0752,1.0554,1.0666,1.0604
"SM d40:1",1.2074,1.2095,1.1425,1.0313,1.0003,0.99516,0.98522,0.97972
"PE 34:2",1.2023,1.0783,1.0432,0.94134,0.94111,1.0525,1.0325,1.029
"PE O-16:1_18:1",1.1974,0.85865,0.70622,0.69886,0.67461,0.93753,0.91784,0.91667
"SM d40:0 Isomer A",1.1968,1.155,1.127,1.0169,0.98431,0.98117,0.97104,0.96565
"MGDG 16:0_20:5",1.189,1.0204,1.0503,1.0808,1.0445,1.0301,1.007,1.0008
"Cer d41:2",1.1801,1.1099,0.97836,0.88291,0.86887,0.84802,0.85841,0.85971
"TG 64:2",1.1783,0.87574,0.7534,0.86755,0.84446,0.88451,0.94019,0.99273
"Cer d34:2 Isomer A",1.1679,0.82305,0.8096,0.76709,0.74116,0.74889,0.74345,0.74285
"PFAP-FT_diPAP",1.1675,0.8293,1.6853,2.4035,2.3213,2.3673,2.323,2.3246
"Cer 18:2;2O/24:1",1.1645,0.87243,0.80751,0.82195,0.79502,0.77414,0.7837,0.77889
"SM d36:0 Isomer A",1.1536,1.0212,0.85382,0.95939,0.92615,0.93942,0.91935,0.91333
"Cer d42:2 Isomer A",1.1457,0.80988,1.011,1.0383,1.0086,0.98297,0.98814,0.98182
"PC O-36:1",1.1429,1.5297,1.4859,1.3502,1.3287,1.3039,1.2807,1.2737
"TG 51:1 Isomer B",1.1363,1.4289,1.2499,1.3369,1.2938,1.2597,1.2488,1.2522
"SM d40:1 Isomer B",1.1354,1.023,0.87009,0.79247,0.76618,0.76915,0.75296,0.75082
"SM 20:0;2O/22:3",1.1278,0.80295,0.7401,0.67042,0.64816,0.63352,0.62466,0.64422
"LPC 18:2",1.1253,1.0059,0.83496,0.75379,0.82812,0.95432,1.0307,1.026
"SM d36:1",1.1249,0.97138,0.86083,0.89621,0.86621,0.88518,0.86625,0.86054
"LPE 16:0",1.1204,1.0269,0.89414,0.8308,0.98542,0.99098,0.9716,0.96963
"TG 54:7 Isomer A",1.0982,1.0518,0.9807,0.88859,0.91189,0.88821,0.87111,0.89296
"palmitoyl ethanolamide",1.0941,1.189,1.0157,1.2107,1.1744,1.1895,1.1636,1.1569
"TG 55:4",1.0931,0.82055,0.83197,0.76463,0.75921,0.78603,0.77413,0.7903
"N-docosanoyl-4-sphingenyl-1-O-phosphorylcholine",1.0754,0.79749,0.72904,0.77081,0.7701,0.75413,0.74499,0.75407
"PC P-38:3 or PC O-38:4 Isomer B",1.0747,0.97427,0.82689,0.76723,1.0656,1.0375,1.0205,1.0146
"PC 33:3",1.0667,0.86364,1.0345,0.95097,0.92477,0.90123,0.93712,0.93431
"TG 52:0",1.0621,1.4652,1.6063,1.4955,1.4524,1.4226,1.3999,1.4023
"SM d34:0",1.0426,0.79382,0.65091,0.69301,0.76897,0.75066,0.73899,0.73451
"LPC 20:3",1.0389,1.0493,0.8591,0.79174,0.82448,0.85843,0.89947,0.89982
"PI 34:2",1.0365,1.0853,1.3343,1.2104,1.1685,1.1377,1.1128,1.1054
"GlcCerd14:14E/20:02OH",1.0347,0.7421,0.68481,0.65694,0.63427,0.66688,0.65554,0.65369
"PC 16:0_5-oxovaleryl",1.0281,0.74234,0.61269,1.405,1.3581,1.3222,1.2994,1.2911
"PE P-34:1 or PE O-34:2",1.0263,0.94371,0.96271,0.87311,0.85647,0.93557,0.91604,0.91007
"SM d42:3",1.0216,0.81602,0.96596,0.93661,0.90673,0.88287,0.87743,0.87682
"FA 20:2 (eicosadienoic acid)",1.0025,0.7572,0.87163,0.88359,0.90852,0.88919,0.94034,0.94226
"SM d36:2",1.0006,0.74859,0.91546,0.89447,0.90787,0.91524,0.89811,0.89218
"PE O-40:6 Isomer B",0.99297,1.1497,0.99801,0.90237,0.93066,1.0198,1.0007,1.0029
"PE 36:1",0.99133,0.77741,1.1245,1.0189,1.0259,1.0565,1.0839,1.0769
"acylcarnitine 18:0 Isomer A",0.98819,1.1581,0.94972,0.90338,0.8895,0.8705,0.93046,0.92495
"FA 17:0 (margaric acid)",0.98331,0.74195,0.68153,0.62241,0.60078,0.59643,0.60321,0.60426
"TG 45:1",0.96893,1.2602,1.144,1.1177,1.0789,1.0625,1.0525,1.0493
"SM d38:0 Isomer B",0.96342,0.93639,0.76613,0.69925,0.67506,0.69857,0.70134,0.69679
"PE 34:1",0.962,1.0318,1.2438,1.1238,1.0968,1.1625,1.1538,1.1464
"PC P-36:1 or PC O-36:2 A",0.96183,1.1163,1.0897,1.048,1.0772,1.0545,1.0388,1.032
"Cer d39:1",0.95148,0.69773,0.58917,0.79597,0.77418,0.76573,0.75256,0.7537
"SM 25:2;2O/15:1",0.95136,0.82239,0.7358,0.82619,0.80341,0.79062,0.77376,0.78495
"SM d40:0 Isomer B",0.94316,0.94265,0.83172,0.76216,0.75837,0.74357,0.74021,0.73623
"PS 40:4",0.94028,0.66488,0.75633,0.69197,0.73304,0.8517,0.85405,0.85693
"LPC 20:0",0.93181,0.65652,0.54272,0.54093,0.58887,0.58391,0.62301,0.63882
"TG 36:0",0.92511,0.7857,1.0061,0.9314,0.91426,0.89014,0.89426,0.88997
"SM d36:0 Isomer B",0.9202,0.70933,0.5798,0.5512,0.54239,0.59677,0.60166,0.60251
"TG 52:4;O2|TG 16:0_18:1_18:3;O2",0.91494,1.4866,1.3917,1.4237,1.3849,1.3526,1.3223,1.3193
"TG 54:1",0.91321,2.2298,1.9961,1.9193,1.8544,1.829,1.8008,1.7895
"PE-O 18:1_22:6",0.91173,0.77995,0.68484,0.68758,0.74384,0.7761,0.94263,0.93806
"Cer-NDS d39:0",0.91123,1.1845,1.1881,1.1434,1.1302,1.1135,1.1401,1.1624
"PE 36:4",0.90793,1.0203,0.90076,0.81284,0.92608,1.0227,1.0102,1.0081
"LPC 16:1",0.90326,0.81182,0.88517,0.91128,0.89083,0.93258,0.92249,0.91662
"CE_13-HODE",0.90133,0.64079,0.75117,0.74356,0.7796,0.813,0.79471,0.7905
"LPC O-16:0",0.89764,0.63398,0.68499,0.63954,0.65331,0.81645,0.79926,0.79526
"SM 24:1",0.88836,0.69649,0.96463,0.88604,0.88481,0.86154,0.84492,0.84055
"PC O-32:0",0.88519,0.89731,0.97697,0.92589,0.89698,0.91694,0.89654,0.89225
"SM d35:1",0.88384,0.70313,0.75364,0.74088,0.7367,0.76842,0.75113,0.74998
"TG 48:0",0.87522,1.4812,1.261,1.217,1.1747,1.1477,1.1631,1.1822
"TG 54:0",0.87454,0.80013,1.3606,1.2402,1.211,1.191,1.1825,1.1748
"TG 60:3",0.87409,0.75906,0.83199,0.83675,0.80874,0.79076,0.79045,0.85438
"LPE 20:4",0.87311,0.69843,1.5075,1.4742,1.465,1.4266,1.4032,1.3971
"GlcCer d40:1",0.87272,1.1054,0.95729,1.2125,1.1789,1.1478,1.1283,1.1225
"PC 30:0",0.86728,0.6626,0.54133,0.75284,0.80346,0.7934,0.78122,0.77615
"TG 56:1",0.86294,1.1909,1.2106,1.2669,1.2254,1.2142,1.1995,1.1983
"TG 55:3",0.8518,1.2751,1.1004,1.081,1.0452,1.0191,1.0156,1.0099
"TG 40:0",0.84066,0.66882,0.99707,0.93135,0.90182,0.88126,0.88417,0.92276
"PC O-31:7",0.84038,0.63493,2.0409,1.9042,2.0712,2.1015,2.0665,2.0531
"PC 38:3",0.82831,1.0362,0.89851,0.81708,0.80594,0.78749,0.77568,0.77336
"MG 20:4",0.82614,1.3042,1.1759,1.106,1.1748,1.2481,1.2341,1.2274
"TG 34:0",0.82611,0.75187,1.1818,1.0665,1.0419,1.0259,1.0297,1.0258
"PEtOH 16:0_20:4",0.82153,1.4916,1.5148,1.4675,1.4316,1.4043,1.4568,1.4534
"PC 40:5 Isomer B",0.80678,0.82348,0.73685,0.66679,0.82746,0.80814,0.80081,0.79817
"SM 22:1;2O/12:0",0.79974,0.58104,0.47652,0.70565,0.68158,0.6919,0.68514,0.6859
"FA 22:2 (docosadienoic acid)",0.79564,0.67425,0.83361,0.78817,0.82664,0.84723,0.82971,0.8359
"SM d38:3",0.79346,0.59668,0.53814,0.6032,0.67252,0.67551,0.66751,0.67372
"PC 40:7 Isomer B",0.79123,0.90005,0.79998,1.0292,1.0447,1.0174,1.0492,1.0544
"Hex3Cer 18:1;2O/16:0",0.79032,0.5683,0.47219,0.66847,0.64844,0.67128,0.66116,0.66396
"LPC 15:0",0.78747,0.76085,0.68053,0.6358,0.65388,0.68936,0.69958,0.70015
"PE 16:1_18:1",0.78594,1.194,1.24,1.1196,1.1148,1.1849,1.159,1.1523
"PC O-34:0",0.78147,0.89005,1.0631,0.96456,0.93319,0.92103,0.91449,0.91043
"TG 44:1",0.77863,0.63169,1.1013,1.0531,1.1099,1.0856,1.0628,1.0615
"TG 49:1",0.77688,1.0671,1.0964,1.0178,0.98257,0.96104,0.94102,0.953
"PE 38:6 Isomer B",0.77311,0.60213,0.52141,0.50912,0.52496,0.53906,0.54712,0.5555
"4-HDoHE",0.77009,0.95039,1.4492,1.312,1.3294,1.3007,1.2725,1.2728
"SM 20:3;2O/24:0",0.76954,0.54152,0.9138,0.8247,0.82257,0.80912,0.81613,0.82259
"PC 34:0",0.75249,1.0312,1.1195,1.0146,0.97934,0.98129,0.96359,0.95731
"Cer d32:1",0.75175,0.90532,0.78894,0.952,0.93493,0.93022,0.91494,0.91068
"PS 16:0_22:4",0.74948,0.79357,0.66932,0.61019,0.94167,0.92627,0.9065,0.90092
"Cer d46:1",0.74422,0.53022,0.70758,0.72522,0.72391,0.70778,0.71963,0.71921
"SM d34:1",0.74332,0.52349,0.46782,0.64333,0.62099,0.63081,0.63315,0.6301
"SM d42:0",0.73761,0.58932,0.99006,0.92889,0.90264,0.88373,0.86403,0.86332
"PC 35:2",0.73105,0.58208,0.58043,0.52417,0.52777,0.51635,0.64114,0.64072
"TG 50:0",0.72957,2.0009,1.7388,1.6638,1.6082,1.5657,1.5436,1.5506
"SHexCer 34:1;3O",0.72634,0.6313,0.61873,0.79776,0.79865,0.77763,0.76015,0.76665
"SM d37:1 Isomer B",0.72459,0.70933,0.65437,0.81655,0.7882,0.78486,0.77455,0.76986
"LPC 18:1",0.72123,0.627,0.57747,0.68876,0.69173,0.72853,0.79641,0.79237
"FA 18:3 (linolenic acid)",0.72107,0.93491,0.80032,0.98708,1.0046,1.007,1.07,1.067
"SM d41:2 Isomer B",0.71866,0.65496,0.80601,0.88925,0.86401,0.84599,0.82696,0.82151
"SPB 25:0;2O",0.71208,0.86843,1.2906,1.1786,1.1403,1.1257,1.1523,1.1649
"PC 38:4 Isomer B",0.71149,1.0139,0.92423,0.92887,0.93608,0.94566,0.98021,0.97388
"FA 20:5 (eicosapentaenoic acid)",0.71031,1.7844,1.6219,1.487,1.5747,1.5664,1.5611,1.5511
"SM d33:1",0.71008,0.5134,0.70297,0.63686,0.62468,0.69136,0.67743,0.67295
"TG 42:0",0.70453,0.51628,0.55211,0.5518,0.60172,0.58608,0.59029,0.64802
"Cer d41:1",0.70284,1.1562,1.0056,0.92946,0.89891,0.89996,0.87973,0.8771
"trihydroxyoctadec-15-enoic acid",0.70244,0.77205,0.9421,1.2166,1.2407,1.2217,1.1953,1.1884
"SM d40:2 Isomer B",0.70142,0.74354,1.026,0.95736,0.92414,0.90515,0.8848,0.88145
"PC 16:0_22:6",0.69176,0.83252,0.69533,1.0479,1.0217,0.99581,0.98326,0.99365
"PC 31:0",0.6895,0.54072,0.62585,0.62768,0.60992,0.60647,0.60168,0.60939
"PI 36:1 Isomer A",0.68687,0.49939,0.6198,0.66763,0.64481,0.65485,0.64457,0.64155
"PC 16:0_glutaric acid",0.68684,0.84455,0.69459,1.4766,1.4802,1.4412,1.4093,1.4001
"Cer d42:1",0.68647,0.5259,0.80873,1.0712,1.0341,1.0285,1.0091,1.0026
"TG 46:2",0.68503,0.56153,0.75517,0.7403,0.71496,0.69894,0.68403,0.67981
"SM d42:2 Isomer B",0.68064,0.48413,0.63081,0.63733,0.63467,0.6199,0.64941,0.64851
"4-methyl-2-oxopentanoic acid",0.67951,0.47984,0.54023,0.63535,0.89289,0.93205,0.91687,0.9217
"TG 22:0",0.67811,0.54044,0.91737,0.83219,0.80411,0.79127,0.825,0.81958
"PI 38:3",0.67662,0.79539,0.79292,0.82873,0.8603,0.84118,0.82243,0.82045
"PC 24:0",0.6702,0.51287,0.99706,1.096,1.1467,1.1248,1.0996,1.0937
"PI 38:4",0.66681,0.63981,0.65329,0.64598,0.94473,0.92012,0.91734,0.91128
"SM d30:1",0.66116,0.76677,0.91262,0.84662,0.90616,0.89237,0.89038,0.8846
"PI 34:2 Isomer B",0.65966,0.52721,0.67107,0.69699,0.677,0.66569,0.65938,0.65918
"PE 36:2",0.65911,0.88568,1.0934,0.99099,1.0346,1.0678,1.0726,1.0674
"SM d38:2",0.65466,0.47549,0.70155,0.77094,0.74849,0.74644,0.73055,0.73139
"SM d32:1",0.65025,0.89014,0.96183,0.87785,0.86795,0.84673,0.82789,0.82293
"PC 32:2",0.64565,0.46254,1.1437,1.0328,1.0058,0.98711,0.96784,0.97452
"TG 46:0",0.64517,1.0662,1.1297,1.0628,1.0263,1.0071,1.0053,1.0378
"LPC O-20:1",0.64338,0.61439,0.56553,0.58143,0.62875,0.65002,0.65539,0.65742
"13-HODE",0.64236,0.75202,0.93118,1.1637,1.1381,1.1435,1.1751,1.1699
"SM d38:0 Isomer A",0.63955,0.84981,0.86241,0.84487,0.81716,0.82931,0.83718,0.83308
"SM d41:1",0.63908,0.87616,0.76005,0.74376,0.7314,0.73529,0.72634,0.7225
"SM d34:2",0.63608,0.45105,0.93387,0.87333,0.8511,0.8399,0.82825,0.82597
"PI 34:1 Isomer A",0.6345,0.46121,0.3965,0.59858,0.65711,0.64629,0.76929,0.76625
"acylcarnitine 08:0",0.62815,1.0193,1.831,1.754,1.7133,1.6952,1.6742,1.6638
"Cer d43:1",0.62769,0.82896,0.6902,0.62327,0.63447,0.62012,0.61467,0.6163
"LPC 20:1",0.62708,0.45437,0.38773,0.58274,0.60742,0.64698,0.64257,0.64529
"Cer 18:0;2O/24:1",0.62611,0.44733,0.8642,0.93701,0.90613,0.89592,0.88799,0.88665
"OxPC 36:3+1O",0.61456,0.49513,0.99791,0.92384,0.91651,0.89907,0.88336,0.87841
"TG 60:1",0.60219,0.60381,0.77075,0.83452,0.83625,0.83064,0.89765,0.89917
"SM d41:0",0.60008,0.8837,0.77363,0.74281,0.72163,0.73924,0.73901,0.73649
"PEtOH 16:0_16:0",0.58644,1.7197,1.587,1.6312,1.5768,1.5582,1.5768,1.5762
"Cer-NP t42:0",0.58521,0.47079,0.68019,0.62359,0.60873,0.62197,0.6173,0.61891
"acylcarnitine 10:0",0.57921,1.4591,1.4836,1.4044,1.3844,1.3508,1.4126,1.406
"FA 15:1",0.56922,0.43456,0.90586,0.85061,0.92823,0.93815,0.93306,0.9278
