"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"Cer d41:2",-0.025207,-0.0052994,-0.021552,0.016101,-0.029094,0.052295,-0.024791,-0.0075647
"Cer d42:0",0.013092,-0.081542,-0.013991,0.099081,-0.014401,0.018361,-0.052366,0.019699
"Cer d42:1",-0.03211,-0.08244,0.0016483,0.07713,-0.023959,0.061704,-0.0059598,0.0024989
"Cer d42:2 Isomer A",-0.063762,-0.070728,0.027531,0.058573,-0.015882,0.053933,-0.048137,0.037215
"Cer d42:3",-0.059741,-0.072558,-0.005936,0.040362,0.00019186,0.080958,-0.073787,0.044155
"Cer d43:1",-0.0042325,-0.03141,-0.0036612,0.02136,-0.034617,0.03164,-0.042472,0.012166
"Cer d43:2",-0.01884,0.03774,-0.031333,0.0066883,0.0021266,0.049419,0.0090259,-0.063479
"Cer d44:1",-0.016696,-0.026512,0.014004,0.011397,-0.022365,0.067014,-0.037599,0.019416
"Cer d44:2",-0.025089,0.06246,0.0098056,-0.00041182,0.0069955,0.0082345,0.027095,-0.012475
"Cer d46:1",-0.033427,0.061024,-0.018405,-0.012286,-0.017856,0.037603,-0.053344,0.015818
"Cer d46:2",-0.033725,0.073796,-0.023759,0.0087536,0.00080882,-0.005271,0.038383,0.032763
"Cer-NDS d39:0",-0.0043779,0.0039557,-0.023925,-0.01645,-0.025782,0.017633,-0.0092226,-0.12786
"Cer-NDS d40:0",-0.00081734,-0.038975,-0.029056,0.097535,-0.0077761,-0.022756,-0.0099495,-0.036021
"Cer-NDS d41:0",-0.02761,0.018356,-0.022885,0.068191,-0.040566,0.012786,-0.052669,-0.014098
"Cer-NDS d43:0",-0.026797,0.059795,-0.036755,0.031199,0.0023668,0.023872,-0.015993,-0.040017
"Cer-NP t42:0",0.028739,-0.075005,0.038323,0.0012316,-0.017497,0.059831,0.0086593,-0.0033274
"Cholesterol",-0.013871,0.021757,0.036237,0.0028861,-0.034892,0.0045383,-0.034905,-0.01901
"cholesterol 3-sulfate",-0.0020937,0.037131,0.017577,-0.041426,-0.0022391,0.0085292,0.010262,-0.022481
"cis-13-docosenoic acid",0.0047066,0.049089,-0.014157,-0.019288,0.023963,0.056242,-0.11128,-0.058924
"DG 18:1_18:2",0.10129,-0.037263,-0.015744,0.056394,0.020667,-0.023748,-0.040109,0.077684
"DG 34:1",0.053538,-0.03209,-0.025087,0.05974,0.021252,-0.021957,0.062181,-0.020984
"docosanamide",0.015742,0.021169,0.072521,0.021518,-0.024159,-0.00065025,0.00080717,-0.0026589
"FA 14:0 (myristic acid)",0.025554,0.037688,-0.047043,0.021744,-0.034593,0.083463,-0.001915,-0.092843
"FA 14:1 (physeteric acid)",0.047917,0.020147,-0.054101,-0.049531,0.05632,0.11769,-0.041572,-0.091747
"FA 15:0 (pentadecylic acid)",-0.0011105,0.053302,-0.048841,-0.020736,-0.038146,0.084709,-0.04621,-0.035044
"FA 15:1",0.038523,0.068371,-0.053667,-0.067882,0.015217,0.10044,-0.024259,-0.0033017
"FA 16:1 (palmitoleic acid)",0.036125,0.028028,-0.050828,-0.020858,0.0017951,0.095277,-0.083358,-0.013807
"FA 17:0 (margaric acid)",-0.033445,0.019024,-0.02833,0.005786,-0.016161,0.054646,-0.011739,-0.072165
"FA 18:1 (oleic acid)",0.0021958,0.00032842,-0.027258,0.067555,-0.032308,0.11593,-0.1028,-0.031121
"FA 18:2 (linoleic acid)",-0.042535,0.089991,-0.092418,0.050918,-0.022494,0.14229,-0.11939,0.045631
"FA 18:3 (linolenic acid)",0.0065117,0.07053,-0.06452,0.044064,0.0030869,0.14362,-0.12341,0.067656
"FA 19:1",0.0042141,0.036329,-0.053394,0.010209,-0.010219,0.10533,-0.084085,-0.047839
"FA 20:2 (eicosadienoic acid)",-0.030386,0.049174,-0.080344,0.0021718,0.034143,0.10837,-0.043938,-0.029327
"FA 20:3 (homo-gamma-linolenic acid)",-0.096925,0.10958,-0.1149,0.077668,-0.03897,0.026636,-0.018801,0.0053838
"FA 20:4 (arachidonic acid)",-0.1086,0.14927,-0.12768,0.059487,-0.047761,0.063726,-0.05394,-0.0046551
"FA 20:5 (eicosapentaenoic acid)",-0.028124,0.16664,-0.030409,0.067669,-0.069775,-0.022275,-0.082051,0.026513
"FA 22:0 (behenic acid)",-0.0039382,0.065215,-0.03675,0.0018555,-0.0033213,0.079938,-0.071828,-0.038481
"FA 22:1 (erucic acid)",0.015214,0.0029326,-0.0087328,0.022263,-0.051007,-0.0016819,-0.0094225,0.070116
"FA 22:2 (docosadienoic acid)",-0.015904,0.045175,-0.034115,-0.064442,0.012269,0.080711,-0.038066,0.013381
"FA 22:4",-0.095816,0.12437,-0.12462,0.0623,-0.032153,0.05946,-0.055633,-0.031493
"FA 22:6 (docosahexaenoic acid)",-0.066687,0.19236,-0.090622,0.043216,-0.071793,0.013844,-0.039675,0.053967
"FA 23:0",-0.01234,0.071017,-0.017314,-0.022537,-0.02522,0.062252,-0.03588,-0.018246
"FA 24:1 (nervonic acid)",-0.022076,0.037167,0.037066,0.025615,-0.049148,0.058137,-0.069926,0.036549
"FA 28:0 (montanic acid)",-0.00005252,0.075214,-0.027002,-0.037792,0.010308,0.066112,-0.04446,-0.011641
"FA 30:0",0.010165,0.043438,-0.020158,-0.049559,-0.0035105,0.11422,-0.011387,0.011616
"FA 32:0",0.021814,-0.017235,-0.0092694,-0.06378,0.015882,0.079501,-0.0080142,0.032173
"FAHFA 18:0/20:2",-0.03707,0.072532,-0.027839,0.010234,-0.02385,0.017104,-0.020848,-0.0074179
"FAHFA 38:4",-0.0094221,-0.002245,-0.032944,0.1211,-0.022414,0.14993,-0.12775,-0.025187
"GlcCer d34:1",-0.035022,-0.016924,0.0083965,-0.017573,-0.026323,0.021154,-0.049892,0.0072779
"GlcCer d40:1",-0.0064149,-0.026744,0.036632,-0.074048,-0.022005,0.019083,-0.035983,0.023472
"GlcCer d41:1",-0.032034,-0.0057571,0.018033,-0.076615,-0.049355,-0.019413,0.039275,0.0048659
"GlcCer d42:1",-0.0192,-0.018687,0.048063,-0.030894,-0.022077,-0.020272,0.02114,0.037043
"GlcCer d42:2",-0.014851,-0.0010894,0.041962,-0.07289,-0.022779,0.064506,0.0014946,0.068324
"GlcCerd14:14E/20:02OH",-0.045492,-0.035936,0.046556,-0.030038,-0.03007,0.060287,-0.026425,0.0078507
"Hex3Cer 18:1;2O/16:0",-0.045122,-0.0058827,0.04623,-0.043885,-0.045567,0.060975,-0.031809,0.029002
