Cer 20:0;3O/24:0;(2OH),2016,1909,1586,1403,1709,889,1399,822,1510,1094,1391,1288,1251,1676,984,4134,827,1051,1283,917,1441,1726,1479,1457,1372,1269,887,1198,1158,1178,1212,1063,1190,917,1138,1102,925,1659,1573,1453,1049,1447,1278,1145,1198,839,1431,1118
Cer 22:0;2O/26:0,1614,1661,1150,1108,1373,1089,1346,1150,1129,993,1148,1178,656,1071,1266,3445,614,968,1126,1864,1201,1985,1104,1185,1315,931,862,1291,957,1541,986,1545,1187,1306,1364,1142,902,1551,1015,1081,1195,987,923,1138,1437,614,1584,812
Cer 58:11;2O,4103,6521,6383,6034,8953,4456,7235,7881,6133,3258,5465,7519,3142,9537,4032,6153,12243,4188,7210,5088,6015,5336,12217,4572,4910,5430,5896,6521,4981,9599,4725,8138,3164,11136,8530,5242,6639,5959,6004,4872,6607,6242,6063,7813,7526,9652,3577,12100
Cer d32:1,2764,2539,2283,1679,2512,2918,2255,2774,1879,1029,2527,2021,4711,2864,2038,4845,2313,2966,2795,3585,3209,2559,2359,2488,4830,2125,2043,2055,2429,2489,2519,2332,8787,3869,2316,2155,2492,1945,3187,2328,2891,2332,2304,2919,2246,1855,2736,2570
Cer d33:1,1612,1650,1805,1240,1891,2012,1461,1660,1211,785,1381,1280,2331,1664,1512,2577,1238,1679,1240,2477,2414,1811,1186,1408,2551,1365,1424,1346,1407,1382,1328,1310,4912,1977,1330,1729,1351,1430,1849,1682,1808,1628,2179,1539,1148,1534,1730,1442
Cer d34:0,3245,4327,3380,2495,3598,3490,3004,3190,4911,2088,3670,3320,3607,3306,4465,4276,4379,3063,3295,3708,3307,3806,3946,3123,3419,2795,3076,3196,4067,3018,3603,4995,3823,5895,3277,2898,3679,3056,3761,3563,3933,2430,3023,3734,2717,3000,3282,2873
Cer d34:1,26841,35854,23415,17360,26061,29340,22898,30250,28552,6243,29171,23506,39160,36423,29657,52611,30803,30108,33421,37975,33860,36034,26857,25470,46818,20025,27235,22029,29854,28857,24593,28653,75202,37651,25220,27569,24762,22682,29757,26301,26053,27910,28480,40203,24756,27746,43409,28353
Cer d34:2,1788,2248,1355,1236,2204,2532,1338,2371,1781,544,1325,1571,4111,2873,1717,3260,1941,2597,2205,3046,3153,2337,1818,1982,3836,1382,1545,1339,1995,1676,1394,1650,4722,2581,1289,2227,1869,1402,1950,1887,2400,1759,2330,2744,1664,2048,2468,1511
Cer d34:2 Isomer A,1938,3294,1947,2689,2231,1705,2424,1956,1956,1970,1961,1969,2259,1808,2346,7134,2044,2632,2159,2614,1991,1941,2705,2577,2804,1933,1721,1443,2312,2146,2169,1832,2318,2199,1787,2059,1883,1575,2169,2195,1909,1798,1642,1933,2169,1703,2167,2080
Cer d34:2 Isomer B,1250,1405,1381,915,1101,2309,1295,1795,1519,416,865,884,3789,1606,1378,3476,1421,2226,1214,2313,2667,991,1502,1158,3581,1245,1333,990,1311,1240,1343,996,3210,1185,1155,1970,1021,1156,1625,1188,1433,1448,1735,1708,906,1090,2176,1249
