"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"PC 34:0",1.586,1.329,1.1237,1.0029,0.95818,0.94612,0.93553,0.93166
"SM 20:3;2O/24:0",1.5841,1.2503,1.0849,0.97913,0.91669,0.89869,0.88819,0.88489
"SM d42:3",1.5777,1.4028,1.1879,1.0598,0.99221,0.97218,0.96023,0.95667
"SM d36:2",1.5747,1.2204,1.0693,0.96387,0.90549,0.89013,0.87905,0.87997
"SM d40:0 Isomer B",1.5642,1.2022,1.024,0.95068,0.90219,0.8843,0.87561,0.87172
"Cer d46:1",1.5509,1.0744,1.0639,0.96387,0.91671,0.91183,0.90962,0.90512
"TG 58:8",1.5434,1.4354,1.342,1.2074,1.1653,1.1803,1.1731,1.1675
"SM 46:5;3O",1.5352,1.8992,1.6291,1.4853,1.3911,1.3777,1.3617,1.3556
"TG 56:8 Isomer A",1.5274,1.2721,1.1093,1.1455,1.1812,1.2135,1.1988,1.1928
"Cer 20:0;3O/24:0;(2OH)",1.5259,1.1601,0.98348,0.87638,0.82434,0.81851,0.81527,0.81665
"acylcarnitine 10:1",1.5214,1.1118,0.94264,0.85102,0.822,0.81707,0.80753,0.81086
"PC 32:0",1.5102,1.4002,1.1943,1.0671,0.99971,0.98561,0.97483,0.971
"PC O-37:0",1.5083,1.2295,1.0388,0.94271,0.89063,0.87584,0.86482,0.86055
"Cer 18:0;3O/24:0;(2OH)",1.5062,1.0904,1.0232,0.99552,0.99299,0.97303,0.96076,0.95754
"SM d44:2 isomer A",1.49,1.15,0.99238,0.88441,0.86594,0.8564,0.84591,0.84194
"SM d34:0",1.4865,1.3836,1.1706,1.049,0.98273,0.96421,0.95566,0.95122
"PS 36:1",1.4759,1.4243,1.2235,1.137,1.079,1.0576,1.0465,1.0426
"Cer d43:2",1.475,1.0217,1.2054,1.0762,1.0093,0.9889,0.97768,0.97398
"FA 22:6 (docosahexaenoic acid)",1.474,1.0605,1.3161,1.2026,1.4468,1.4529,1.4359,1.4462
"SM d35:1",1.4689,1.139,0.96505,0.85854,0.80711,0.79083,0.78442,0.78056
"Cer 22:0;2O/26:0",1.4604,1.1388,1.0052,0.89573,0.84525,0.8332,0.82293,0.8191
"Cer 20:0;2O/24:0",1.4517,0.9996,1.012,0.9336,0.87418,0.85759,0.84695,0.84338
"SPB 26:0;2O",1.444,0.99822,0.93371,0.83167,0.78497,0.77708,0.76854,0.76624
"PE 34:1",1.4413,1.3059,1.1526,1.034,1.0446,1.025,1.0528,1.0481
"SM d40:1 Isomer B",1.4269,1.1411,0.98665,0.88858,0.83231,0.81881,0.80849,0.80554
"lactosylceramide d18:1/24:1 15Z",1.4255,1.0886,0.92888,0.86492,0.87002,0.8828,0.87176,0.87487
"SM d44:1",1.4235,1.1046,0.94253,0.85963,0.82648,0.83564,0.83012,0.82821
"Cer d42:1",1.4221,1.0306,0.89418,0.84546,0.86075,0.84644,0.84332,0.84851
"Cer d44:2",1.4139,1.0027,0.99947,0.9176,0.87285,0.87961,0.86933,0.86943
"cis-13-docosenoic acid",1.407,1.0561,0.89238,0.83544,0.85291,0.87808,0.90307,0.89884
"FA 22:1 (erucic acid)",1.3973,0.95882,0.96232,0.87857,0.84623,0.84199,0.83132,0.83438
"SM d38:3",1.3907,1.0937,1.1641,1.0722,1.0454,1.0329,1.0214,1.0167
"Cer d36:1",1.3811,1.0235,0.93991,0.85346,0.8444,0.85854,0.84829,0.84814
"TG 56:6",1.3699,1.0271,1.2963,1.1585,1.1186,1.102,1.0908,1.0858
"FA 28:0 (montanic acid)",1.3578,1.0248,0.86945,0.77608,0.72657,0.71216,0.70601,0.70272
"SM d42:2 Isomer B",1.3528,1.2054,1.0237,0.92069,0.86533,0.85793,0.84777,0.84479
"Cer d34:2",1.3376,0.98863,1.3743,1.2799,1.2173,1.1991,1.1867,1.1857
"FA 30:0",1.3352,0.9175,0.77535,0.69116,0.66185,0.65092,0.64358,0.64264
"Cer-NDS d43:0",1.3321,0.92005,0.9121,0.84105,0.78792,0.78261,0.77791,0.77468
"HexCer 18:1;2O/24:0",1.3302,1.5476,1.3632,1.3212,1.2409,1.2285,1.2201,1.2148
"SM d43:1 Isomer B",1.3248,0.92967,0.79443,0.70824,0.70102,0.72457,0.72401,0.72121
"GlcCer d41:1",1.3232,1.1677,1.0582,0.99093,0.92774,0.90916,0.89782,0.89458
"GlcCer d34:1",1.3082,0.8977,0.75858,0.69256,0.67448,0.75465,0.74533,0.75344
"SM d36:0 Isomer A",1.3056,0.90694,0.7983,0.71022,0.68154,0.6681,0.6611,0.66116
"acylcarnitine 18:2 Isomer A",1.303,0.89732,0.81335,1.0606,1.0262,1.0145,1.0016,0.99751
"TG 50:1",1.2876,1.186,1.4467,1.753,1.6411,1.6132,1.5947,1.5887
"Cer-NP t42:0",1.2844,0.88231,0.74547,0.80281,0.75269,0.75078,0.74169,0.73802
"Cer 18:0;3O/16:0;(2OH)",1.2797,0.90886,0.94171,0.84468,0.79971,0.78596,0.77818,0.7774
"DG 34:1",1.2654,0.92566,0.78208,1.0474,0.98158,0.96598,0.95698,0.95268
"PE 16:1_18:1",1.251,0.9191,0.96165,0.90588,0.85316,0.86983,0.89578,0.89959
"FA 23:0",1.241,0.89184,0.80431,0.7364,0.68952,0.68312,0.68236,0.67956
"TG 56:7 Isomer B",1.238,1.0361,1.1978,1.1454,1.1725,1.1853,1.1703,1.1646
"PC 16:0_22:6",1.2365,0.8499,0.71839,0.72534,0.6791,0.88047,0.86942,0.86573
"PC O-32:0",1.2229,1.1094,0.96279,0.85847,0.83588,0.81989,0.81159,0.80769
"TG 56:2 Isomer B",1.2205,0.90026,0.77735,0.97746,1.1443,1.1498,1.1406,1.135
"SM d42:1",1.2173,0.93256,0.811,0.73163,0.69274,0.681,0.67485,0.67219
"SM d37:1 Isomer B",1.2122,0.98014,0.89915,0.82261,0.81655,0.80131,0.79472,0.79122
"acylcarnitine 08:0",1.2035,0.82873,0.96602,0.87467,1.0942,1.0792,1.0748,1.0696
"PC O-34:0",1.1984,1.0649,0.90268,0.80732,0.7786,0.78948,0.79527,0.79492
"PC 36:2",1.1956,1.4262,1.2558,1.1268,1.0719,1.0532,1.0401,1.0387
"SM d38:1",1.1873,1.3018,1.1028,0.99988,0.93991,0.92195,0.91025,0.90575
"SM d41:0",1.1824,1.1448,0.97309,0.87835,0.82856,0.81357,0.8035,0.80068
"PC O-36:1",1.1766,0.81465,0.90829,0.82392,0.92879,0.9105,0.89985,0.89585
"PE P-36:4 or PE O-36:5",1.1766,1.1827,1.0861,1.0818,1.0148,1.0424,1.0673,1.0685
"1,2-Dioleoyl-sn-glycero-3-phospho-(1'-myo-inositol)",1.1762,0.9368,0.92156,0.82113,0.85994,0.84338,0.83423,0.83017
"PE O-38:6 Isomer A",1.1752,1.6519,1.3994,1.4426,1.4045,1.3857,1.3684,1.3806
"TG 54:6 Isomer B",1.1743,0.92355,1.1437,1.042,0.97656,0.9572,0.9465,0.9425
"PC P-44:4 or PC O-44:5",1.1729,1.4436,1.2278,1.167,1.0929,1.1052,1.0964,1.0958
"PC O-42:2 or PC 42:2e",1.1705,1.073,0.93186,0.82935,0.81594,0.81166,0.80469,0.80088
"PC O-33:0",1.1667,0.81835,0.77783,0.69752,0.71803,0.71121,0.70291,0.70072
"FA 15:0 (pentadecylic acid)",1.157,0.88358,0.75842,0.67983,0.66489,0.66788,0.66249,0.65926
"TG 44:2",1.1432,1.0149,0.8764,0.7815,0.7583,0.74346,0.73696,0.73774
"TG 56:1",1.1408,0.79205,0.67389,0.66654,0.85868,0.86023,0.85003,0.84666
"PE O-40:4",1.1339,0.8074,0.78381,0.74759,0.74235,0.7297,0.73471,0.73554
"LPC 16:0",1.1328,1.0154,0.97648,0.9634,0.93205,0.95689,1.0053,1.0065
"PC 38:1",1.1239,1.0427,0.9409,0.86934,0.91713,0.89906,0.889,0.88504
"acylcarnitine 10:0",1.1207,0.77672,0.7633,0.92024,0.88578,0.90471,0.92412,0.94016
"LPC 18:0",1.119,0.92573,0.90283,1.0215,0.9673,1.0032,1.0297,1.0246
"Phosphatidylethanolamine alkenyl 16:0-20:4",1.1098,1.0249,1.0264,0.98066,0.93341,1.0465,1.0386,1.0493
"TG 55:3",1.1083,0.82836,0.72376,0.78496,0.7805,0.76538,0.76783,0.77071
"FAHFA 18:0/20:2",1.107,0.88522,0.86425,1.0716,1.0044,1.0099,1.0294,1.0244
"PC 33:0",1.0982,0.79666,0.71346,0.72114,0.73097,0.73249,0.72338,0.72411
"acylcarnitine 12:1",1.0898,0.83489,1.0693,1.1771,1.1098,1.0972,1.1545,1.1571
"PE 36:2",1.0896,0.96799,0.88886,0.79145,0.77746,0.76575,0.81157,0.82576
"PFAP-FT_diPAP",1.0879,0.74851,1.2279,1.1101,2.2815,2.2388,2.2199,2.209
"SM d34:1",1.0806,1.1343,0.96088,0.86034,0.80709,0.79485,0.78503,0.78157
"CE 18:1",1.0803,1.1167,1.1016,1.0466,0.98039,0.97107,0.96911,0.96433
"PEtOH 16:1_18:1",1.078,0.86608,2.1463,1.9127,1.8766,1.9242,1.9479,1.9635
"PC P-42:2 or PC O-42:3",1.0759,1.3557,1.1808,1.171,1.1404,1.121,1.1336,1.1316
"PC 29:0",1.0717,0.79801,0.67858,0.60991,0.58598,0.57586,0.64773,0.64461
"Cer d44:1",1.071,0.76406,0.71628,0.64156,0.65623,0.64582,0.69298,0.71833
"SM d44:2",1.0637,0.81713,0.81557,0.81277,0.90313,0.93706,0.92572,0.92448
"PC 36:1",1.0636,1.1385,1.0109,0.91266,0.85572,0.84828,0.8377,0.83359
"4-methyl-2-oxopentanoic acid",1.0628,1.1913,1.0888,1.0448,1.0003,0.99716,1.0045,1.004
"SM d41:1",1.0598,1.1059,0.93787,0.84308,0.79417,0.7875,0.77963,0.77799
"acylcarnitine 16:0",1.0543,0.82613,0.6982,0.63407,0.61095,0.73849,0.73507,0.73697
"Cer d42:3",1.0526,0.81258,0.79851,0.71891,0.67361,0.6876,0.6839,0.70284
"FA 32:0",1.0473,0.72975,0.68098,0.61184,0.60902,0.60908,0.60136,0.60099
"SM d41:2 Isomer B",1.0466,1.1304,0.98369,0.87512,0.85301,0.83867,0.82944,0.8254
"TG 54:6 Isomer A",1.0466,0.88003,0.84991,0.77613,0.78233,0.79681,0.79155,0.79046
"PC 16:0_14:0",1.0431,1.0639,0.89962,0.99637,0.98402,0.96986,0.99687,0.99196
"PC 35:4",1.0388,0.88604,0.74933,0.6668,0.69319,0.69102,0.69673,0.69332
"Cer d38:1",1.0377,0.77765,0.71678,0.64637,0.76292,0.76264,0.75496,0.75471
"Hex3Cer 18:1;2O/16:0",1.0363,1.245,1.0551,0.94368,0.91417,0.90449,0.89301,0.88981
"PEtOH 18:1_18:1",1.0213,0.7245,1.8703,1.6805,1.6135,1.6428,1.676,1.6851
"FA 24:1 (nervonic acid)",1.0193,0.70549,0.97454,0.93771,0.87838,0.87104,0.86184,0.86318
"SM d40:2 Isomer B",1.0192,1.3135,1.1145,0.9949,0.94517,0.93136,0.91969,0.91553
"PEtOH 16:0_16:0",1.0168,1.4345,1.4081,1.3979,1.4008,1.429,1.4283,1.4356
"TG 45:0",1.0164,1.0838,0.94675,0.84401,0.79119,0.7879,0.78385,0.78088
"PC P-40:5 or PC O-40:6",1.0153,0.70931,0.71655,0.90985,0.87808,0.89932,0.89854,0.89912
"SM d34:2",1.0059,1.396,1.1815,1.0778,1.0096,0.99527,0.98268,0.97964
"PC 21:4",0.99839,0.71684,0.74007,0.74981,0.82405,0.85463,0.84762,0.91591
"LPC 20:5",0.99825,1.3723,1.3561,1.213,1.4848,1.4573,1.4809,1.4787
"PI 38:3",0.99528,1.0135,0.86512,0.79698,0.82303,0.80828,0.79834,0.8034
"Cer-NDS d39:0",0.99416,0.72122,0.69746,0.63089,0.66487,0.67279,0.66487,0.67171
"PC O-40:2 or PC 40:2e",0.99147,1.0299,0.89687,0.81484,0.92099,0.90996,0.90104,0.89748
"PC 35:1",0.99091,0.8141,0.96966,0.89062,0.91627,0.89781,0.88643,0.88394
"FA 14:1 (physeteric acid)",0.96861,0.90543,0.77025,0.68602,0.75469,0.73958,0.81964,0.82723
"SM d38:2",0.96226,0.9973,0.84862,0.75662,0.72341,0.71193,0.70536,0.70418
"PE O-40:5 Isomer B",0.96058,1.3802,1.167,1.0986,1.0314,1.0396,1.0728,1.068
"PE 36:1",0.95152,0.81007,0.8319,0.78187,0.7866,0.7758,0.83965,0.84121
"acylcarnitine 08:1",0.94863,0.69672,0.69816,0.62578,0.60827,0.60968,0.60442,0.60157
"Cholesterol",0.93717,0.93976,0.84221,0.76403,0.71536,0.75979,0.75019,0.75455
"GlcCerd14:14E/20:02OH",0.93696,0.70051,0.60071,0.55525,0.68225,0.67396,0.67246,0.66946
"SM d39:1",0.93479,1.282,1.0957,0.98592,0.9286,0.91064,0.89925,0.89578
"TG 52:5",0.9343,0.64118,0.71522,0.88443,0.85189,0.84292,0.83971,0.83691
"PC 31:0",0.92466,0.88211,0.75032,0.66751,0.62507,0.61307,0.6053,0.60381
"PC P-36:3 or PC O-36:4",0.92291,0.90178,0.76193,1.078,1.0226,1.0021,0.99381,0.99727
"TG 56:3",0.92112,0.74034,0.78128,0.8896,1.1342,1.1492,1.1444,1.1401
"PE P-36:1 or PE O-36:2",0.92092,0.9624,0.96265,0.85802,0.81521,0.80272,0.83012,0.85185
"PEtOH 18:1_20:4",0.92045,0.7814,1.6756,1.5284,1.4633,1.4353,1.4421,1.4595
"SM 18:0;2O/21:0",0.9186,0.952,0.87008,0.77743,0.75525,0.74216,0.73421,0.73287
"PC 36:4 Isomer C",0.91813,1.2375,1.154,1.0503,1.0457,1.0813,1.0681,1.0628
"PC 19:1",0.91794,0.79026,0.8454,0.77575,1.3156,1.2891,1.2831,1.2886
"TG 54:5 Isomer A",0.90328,0.63778,0.90422,0.80442,0.86292,0.86892,0.86287,0.86267
"Cer 18:2;2O/23:0",0.90283,0.69092,0.80305,0.71532,0.77797,0.76782,0.76778,0.77332
"TG 48:0",0.90218,1.4503,1.5353,1.7534,1.6911,1.6577,1.6387,1.6307
"LPE 20:4",0.90129,0.94353,0.9858,1.0437,1.3089,1.2876,1.2716,1.2672
"TG 52:1",0.90053,0.96208,1.2365,1.5615,1.4821,1.4522,1.4338,1.4267
"LPC O-20:1",0.89714,0.73135,1.0952,1.2872,1.207,1.2295,1.2175,1.2212
"Cer d46:2",0.89452,0.74928,0.95668,0.88937,0.8573,0.84475,0.83502,0.83503
"PC P-34:2 or PC O-34:3",0.88941,1.0913,0.92968,1.0313,0.97855,0.95886,0.95184,0.94836
"TG 46:2",0.8845,1.0994,0.92892,0.98449,0.92582,0.9378,0.94942,0.95077
"PC 38:3",0.87408,0.70785,0.70701,0.74959,0.7881,0.78095,0.77168,0.7682
"acylcarnitine 18:1",0.86824,0.74569,0.71321,0.83296,0.86363,0.86939,0.87555,0.88139
"LPS 18:0",0.86309,0.74691,0.63403,0.58478,0.65094,0.641,0.75392,0.75147
"LPE 18:1",0.85923,1.0149,0.97816,1.0378,0.97656,0.95738,0.9481,0.94346
"PC 32:1",0.85532,0.92908,0.80831,1.0846,1.0474,1.0271,1.0535,1.0487
"Cer-NDS d41:0",0.85049,0.76955,0.67077,0.59906,0.60438,0.59354,0.58861,0.596
"TG 43:0",0.84827,1.2843,1.0866,0.97764,0.9158,0.9142,0.9114,0.90851
"LPC 17:0",0.84112,0.6289,0.90897,1.3195,1.2453,1.246,1.2625,1.2605
"TG 51:4",0.8406,0.70895,0.91343,0.86241,0.81047,0.79601,0.78619,0.78375
"PE 36:4",0.83914,0.64883,0.76946,0.69851,0.66036,0.69441,0.80073,0.8028
"FA 18:1 (oleic acid)",0.83725,1.0606,0.96101,1.0096,0.94699,0.92944,0.93351,0.92938
"PC P-36:1 or PC O-36:2 B",0.83495,0.5758,0.61327,0.76899,0.8537,0.83768,0.8338,0.84235
"PE 34:2",0.83087,0.6642,0.99144,0.94586,0.88569,0.87645,0.90313,0.91606
"TG 55:4",0.82931,1.0052,1.0342,0.9305,0.89167,0.87996,0.8688,0.86616
"PC O-32:1",0.82743,0.95635,0.80822,0.73171,0.75685,0.74716,0.73796,0.73713
"PC 16:0_glutaric acid",0.81992,0.58832,1.6289,1.5433,1.4486,1.4202,1.4241,1.4199
"PC 16:0_azealic acid (PCPAz-PC)",0.81892,0.74296,1.189,1.0593,0.9951,0.9756,0.98216,0.99198
"Phosphatidylethanolamine alkenyl 18:0-18:2",0.81731,0.94153,0.82761,0.834,0.83615,0.84046,0.8518,0.87334
"SM 25:2;2O/15:1",0.8172,0.97925,0.82759,0.75152,0.71171,0.71339,0.70468,0.70144
"CE 18:2",0.81669,1.2669,1.2906,1.315,1.2578,1.2455,1.2333,1.2369
"LPE 16:0",0.81579,0.92213,0.98771,0.87992,0.82718,0.82,0.8149,0.84233
"SM 34:0;3O",0.81252,1.196,1.081,0.9772,0.91681,0.9206,0.90926,0.90493
"FA 20:2 (eicosadienoic acid)",0.80708,1.5367,1.3519,1.2099,1.1999,1.1758,1.1733,1.1735
"Cer 18:0;2O/24:1",0.80659,0.71756,0.84215,0.78038,0.80653,0.81258,0.80228,0.81274
"TG 42:2",0.80655,0.55496,0.47092,0.63062,0.60181,0.65372,0.71656,0.72212
"TG 56:4",0.80551,0.55433,0.80199,0.81503,0.84648,0.85466,0.84838,0.84521
"TG 47:2",0.80473,1.0973,0.93629,0.8549,0.80312,0.7961,0.7923,0.78932
"TG 64:3",0.80175,1.0259,0.86715,1.0067,1.0645,1.0643,1.0583,1.0532
"LPC O-16:0",0.80062,0.5537,0.56326,1.0343,0.97298,1.013,1.0563,1.053
"PC 16:0_18:2",0.79879,0.6985,0.60149,0.61596,0.57856,0.58639,0.58048,0.57833
"TG 54:7 Isomer A",0.7893,1.005,0.94461,0.99056,0.99603,1.0117,1.0016,0.99821
"LPC O-24:1",0.77387,0.71999,0.62059,0.78941,0.86679,0.88182,0.87461,0.88442
"TG 47:0|TG 14:0_16:0_17:0",0.77118,1.1608,0.99246,0.93815,0.89893,0.88131,0.878,0.87562
"Cer d32:1",0.76839,0.63227,1.1708,1.0928,1.0352,1.0144,1.0166,1.0187
"PI 36:4",0.7682,1.0331,0.93991,1.0862,1.0169,1.0339,1.0212,1.0263
"Cer d34:2 Isomer B",0.75965,0.60796,1.4069,1.2829,1.2256,1.2009,1.1857,1.1815
"LPC O-24:0",0.75932,1.207,1.1354,1.035,0.98799,1.0095,0.99849,0.99372
"DG 18:1_18:2",0.75204,0.82792,0.70487,0.77694,0.76445,0.75661,0.81191,0.8222
"PE 38:5",0.74407,0.99456,0.8414,1.0543,1.03,1.0283,1.0857,1.0838
"TG 34:0",0.74384,1.302,1.1354,1.0136,1.1913,1.1674,1.1547,1.1494
"Cer 18:2;2O/22:0",0.74073,0.63741,1.1141,1.0082,0.98577,0.97584,0.9638,0.96709
"LPC 18:1",0.73491,1.0987,1.0077,1.1256,1.0624,1.0788,1.1028,1.0985
"TG 49:3",0.73273,1.197,1.077,0.9784,0.9172,0.90743,0.8987,0.89426
"TG 14:0_16:0_17:1",0.73162,1.1291,0.96157,0.87618,0.82998,0.83589,0.83007,0.82651
"PI 34:1 Isomer A",0.7311,0.62811,0.78206,0.70966,0.71259,0.70527,0.70418,0.70368
"LPE O-18:1",0.7302,1.0146,1.2006,1.0691,1.0022,0.99519,0.98316,0.97919
"PC P-40:4 or PC O-40:5",0.72241,1.4161,1.1968,1.136,1.0837,1.1081,1.0958,1.0907
"PE O-16:1_18:2",0.72013,0.51459,1.1553,1.1169,1.0725,1.0579,1.1278,1.1247
"SHexCer 34:1;3O",0.7199,0.69895,0.64575,0.7398,0.70078,0.68703,0.71159,0.71717
"PE 36:3",0.71701,1.0391,0.9325,0.86337,0.82165,0.80695,0.83269,0.83708
"Cer 18:2;2O/24:1",0.7154,0.5517,0.55608,0.54346,0.53654,0.56153,0.56252,0.57531
"SM d38:0 Isomer B",0.71536,0.49101,0.44683,0.40562,0.54655,0.53906,0.57709,0.57507
"SM 42:1;3O",0.71165,0.70185,0.60725,0.55079,0.65697,0.67232,0.6639,0.66075
"PC 34:2",0.70876,0.53468,0.47601,0.4777,0.45799,0.44925,0.45166,0.45454
"cholesterol 3-sulfate",0.70783,0.56493,0.47932,0.4303,0.44615,0.43961,0.43545,0.43638
"4-HDoHE",0.7071,0.81334,1.1959,1.0721,1.1152,1.1161,1.1225,1.1179
"SM 20:0;2O/22:3",0.70689,0.95493,1.0693,1.0265,0.97302,0.97704,0.98369,0.98425
