"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"LPE 18:1",0.012294,-0.053067,0.098828,-0.10446,0.0014356,0.039422,-0.0172,-0.0085609
"LPE 18:2",-0.016003,-0.08678,0.088801,-0.075169,0.04487,0.028435,-0.010446,-0.019993
"LPE 20:4",0.01612,-0.10798,0.14281,-0.1285,0.13293,-0.056733,-0.0088204,-0.021573
"LPE 22:6",0.042749,-0.11478,0.14543,-0.085959,0.097357,-0.069604,-0.00018552,-0.06343
"LPE O-16:1",0.026563,-0.022944,0.059243,-0.047386,-0.087952,0.10165,-0.069273,0.06301
"LPE O-18:1",0.020649,-0.044564,0.07765,-0.090432,-0.060704,0.053221,-0.064067,0.083503
"LPI 18:0",0.027604,-0.11109,0.049927,0.046613,0.0070948,0.020706,-0.048203,0.042348
"LPS 18:0",0.042878,-0.1071,0.10382,-0.036992,-0.0076469,0.041549,-0.062608,0.027439
"MG 20:4",-0.092123,0.048281,0.053303,-0.095932,0.02646,-0.039782,0.0095544,0.01397
"MGDG 16:0_20:5",-0.021929,-0.01428,0.052566,0.019693,-0.090822,0.019761,-0.026998,-0.0025278
"N-docosanoyl-4-sphingenyl-1-O-phosphorylcholine",-0.11348,0.029199,0.061164,-0.029862,0.033903,0.0044992,-0.018058,0.022958
"OxPC 36:3+1O",-0.05805,0.039035,-0.049489,0.056036,-0.087694,0.041391,-0.027641,-0.019711
"PA 18:1_18:1",0.023088,-0.02278,0.011855,0.025839,-0.079211,0.050252,-0.052233,0.048316
"palmitoyl ethanolamide",0.045793,-0.10785,0.097575,-0.017263,-0.10466,0.091707,-0.0025462,0.021819
"PC 14:0_16:1",0.086303,0.041194,-0.11772,0.016308,-0.0045266,0.015588,-0.0061155,0.026104
"PC 16:0_14:0",0.085341,0.04163,-0.10476,-0.0025835,0.01661,0.036287,-0.058942,0.020611
"PC 16:0_18:2",-0.055616,-0.00804,0.00054092,0.050047,-0.035049,0.021217,-0.011645,0.025011
"PC 16:0_22:6",-0.037957,-0.022196,0.072061,-0.025811,0.053302,-0.13947,0.045021,0.052374
"PC 16:0_5-oxovaleryl",-0.023058,-0.011939,-0.091035,0.064543,0.030721,-0.068635,0.0042509,-0.024752
"PC 16:0_azealic acid (PCPAz-PC)",-0.026428,-0.031673,-0.058732,0.11462,-0.074361,-0.03229,-0.04473,0.066509
"PC 16:0_glutaric acid",-0.035056,0.0013042,-0.094686,0.075971,-0.0010395,-0.034866,-0.029341,0.037105
"PC 16:0/9:0 CHO",-0.0072682,-0.085514,-0.041835,0.084755,0.027252,-0.046497,-0.057684,0.026211
"PC 18:0_18:1",-0.036271,0.037594,-0.049104,0.018087,-0.029641,0.025604,-0.033492,-0.015784
"PC 19:1",-0.016957,0.15236,0.0085912,0.081337,-0.14584,-0.052588,0.062671,-0.045978
"PC 19:2",-0.022046,0.15047,0.052326,0.092002,-0.12033,-0.074252,0.050948,-0.11134
"PC 21:4",0.0071841,0.088274,0.10147,0.067966,-0.01378,-0.093727,0.054082,-0.14443
"PC 24:0",-0.062661,0.050435,-0.09236,0.11189,-0.11984,0.0093263,-0.02625,0.05828
"PC 28:0",0.15924,0.055033,-0.10294,-0.02516,0.022247,0.0092079,0.0076378,0.026911
"PC 29:0",0.09809,0.022293,-0.09303,-0.0012991,-0.0092064,0.026964,-0.061029,-0.001964
"PC 30:0",0.02267,-0.040658,-0.0028475,0.047603,-0.020652,0.053294,-0.012407,0.004348
"PC 30:6",-0.0077688,-0.10339,0.023277,0.041138,0.06026,-0.038344,0.018468,0.0087454
"PC 31:0",0.034334,0.03735,-0.0231,-0.045767,0.019257,0.031001,-0.081111,-0.0017111
"PC 31:1",0.064786,0.03884,-0.087363,0.0034676,0.004552,0.07351,-0.07047,-0.010651
"PC 32:0",-0.040133,0.023973,-0.01275,0.041021,-0.050432,0.039971,-0.059651,0.010235
"PC 32:1",0.015261,0.057942,-0.12384,0.020815,0.026279,0.039807,-0.071215,0.0065035
