"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"TG 54:4",2.2077,2.0035,1.8765,1.8396,1.8125,1.7894,1.7763,1.7705
"TG 54:5 Isomer A",2.129,1.9287,1.8078,1.7767,1.7491,1.7266,1.7161,1.713
"TG 56:3",2.1261,1.8355,1.7631,1.7325,1.707,1.6807,1.6676,1.6642
"SPB 25:0;2O",2.0965,2.3459,2.2813,2.2718,2.2784,2.2542,2.247,2.2394
"TG 46:2",2.0868,1.8009,1.6904,1.6656,1.6341,1.6115,1.6023,1.5953
"TG 58:2",2.0739,1.9462,1.8257,1.7807,1.7434,1.7192,1.7048,1.7083
"TG 48:3",2.0618,1.777,1.7095,1.6913,1.6553,1.6305,1.6275,1.6272
"TG 48:2",2.0008,1.7277,1.7058,1.7354,1.7046,1.6793,1.6658,1.6603
"acylcarnitine 12:1",1.9548,2.0008,1.9023,1.8277,1.8017,1.7732,1.768,1.762
"TG 64:2",1.9533,1.9558,1.841,1.7761,1.7393,1.7206,1.7099,1.7102
"TG 48:1",1.929,1.7136,1.7704,1.7759,1.7438,1.7169,1.7018,1.696
"TG 42:2",1.7871,1.5747,1.4801,1.4576,1.4359,1.4132,1.4033,1.3987
"TG 42:0",1.7575,1.617,1.688,1.6297,1.5969,1.5721,1.5661,1.5642
"PC P-42:5 or PC O-42:6 Isomer A",1.7514,1.526,1.4372,1.3945,1.371,1.3517,1.345,1.3413
"TG 56:4",1.71,1.5003,1.4205,1.3962,1.3833,1.3682,1.3576,1.3544
"TG 54:6 Isomer A",1.6918,1.4985,1.4309,1.4024,1.4088,1.3908,1.3896,1.392
"TG 52:3",1.6747,1.5756,1.4787,1.5469,1.5142,1.4904,1.4798,1.4886
"SM d36:0 Isomer B",1.6738,1.4499,1.3859,1.3462,1.3332,1.3213,1.3098,1.3247
"TG 48:0",1.6628,1.5167,1.5661,1.5871,1.5722,1.5494,1.5372,1.5326
"TG 52:4",1.6516,1.5524,1.4596,1.4984,1.4747,1.4599,1.4528,1.4673
"PC 35:2",1.6364,1.5499,1.5654,1.5505,1.5863,1.5891,1.5857,1.5787
"TG 52:5",1.625,1.4575,1.3732,1.3767,1.3573,1.3387,1.3428,1.3563
"TG 54:3",1.6194,1.5091,1.4568,1.4545,1.4322,1.4127,1.4005,1.3951
"TG 60:2",1.5841,1.6334,1.5294,1.4761,1.4454,1.4254,1.4136,1.4229
"TG 55:4",1.5773,1.4229,1.3391,1.2951,1.2802,1.2609,1.2583,1.2551
"TG 54:2",1.5643,1.3787,1.3992,1.4042,1.3737,1.3542,1.35,1.3455
"SM d36:0 Isomer A",1.552,1.3424,1.2632,1.2133,1.188,1.1713,1.1705,1.1672
"Cer d34:2 Isomer B",1.5488,1.3642,1.3367,1.2892,1.2683,1.3246,1.3213,1.3154
"PC 38:3",1.5468,1.3463,1.261,1.213,1.1959,1.1876,1.1811,1.1797
"TG 44:2",1.5404,1.4545,1.3768,1.3326,1.3041,1.2907,1.2843,1.2802
"SM d36:1",1.5388,1.3393,1.2589,1.209,1.1833,1.1663,1.1692,1.165
"MG 20:4",1.5363,1.346,1.3006,1.3846,1.3551,1.3414,1.3295,1.3238
"PC 16:0/9:0 CHO",1.5302,1.5382,1.4479,1.4424,1.4203,1.4215,1.4115,1.4089
"PC 38:4 Isomer B",1.5277,1.3229,1.3163,1.2642,1.282,1.2635,1.2638,1.2593
"PE O-18:1_16:0",1.5234,1.6536,1.5803,1.524,1.4941,1.4854,1.4789,1.484
"PC 14:0_16:1",1.5117,1.3159,1.4304,1.3795,1.3501,1.3299,1.3181,1.3122
"Cer 18:2;2O/24:1",1.4991,1.3013,1.2328,1.1847,1.1654,1.1511,1.1419,1.1367
"PC 16:0_14:0",1.4983,1.3039,1.4211,1.3655,1.3384,1.3173,1.3121,1.307
"TG 52:4;O2|TG 16:0_18:1_18:3;O2",1.4938,1.2946,1.2187,1.2988,1.299,1.3191,1.3077,1.312
"PS 36:1",1.4861,1.3234,1.2651,1.3016,1.2735,1.2556,1.2449,1.2393
"PC O-18:0_16:0",1.4844,1.4005,1.3125,1.2633,1.244,1.2341,1.2274,1.222
"LPC 22:6",1.4716,1.4465,1.4564,1.4069,1.3978,1.4436,1.4312,1.4287
"PI 16:0_16:0",1.446,1.3014,1.2326,1.2353,1.213,1.1984,1.1916,1.1877
"SM d38:0 Isomer B",1.4403,1.3009,1.2631,1.2147,1.1996,1.1822,1.1732,1.1819
"Cer 18:1;2O/26:0",1.4363,1.2525,1.2857,1.2352,1.2172,1.2328,1.2234,1.218
"LPE 18:2",1.4196,1.3722,1.3349,1.306,1.3052,1.2861,1.2754,1.2698
"TG 28:0",1.3832,1.1928,1.3246,1.3104,1.2938,1.276,1.267,1.2618
"FA 22:1 (erucic acid)",1.3764,1.2651,1.2292,1.2068,1.2053,1.1881,1.1776,1.1738
"TG 58:3",1.3726,1.3104,1.2274,1.2069,1.1856,1.1687,1.1598,1.1558
"Cer 20:0;2O/24:0",1.3701,1.2198,1.1583,1.1151,1.098,1.0812,1.0717,1.0685
"SM 34:2;3O",1.3645,1.1819,1.1153,1.0792,1.069,1.0957,1.0876,1.0884
"LNAPE 18:2/N-20:0",1.3615,1.1771,1.1129,1.0688,1.0905,1.075,1.0667,1.0642
"8,15-DiHETE",1.3471,1.3103,1.3021,1.2857,1.2581,1.2458,1.2397,1.2398
"Cer-NDS d43:0",1.3374,1.1706,1.209,1.1622,1.1472,1.1291,1.1192,1.1187
"TG 47:3 Isomer B",1.3343,1.4076,1.3354,1.2884,1.2647,1.2454,1.2405,1.235
"PC 29:0",1.3314,1.2263,1.3868,1.3337,1.3074,1.2874,1.2841,1.2788
"N-docosanoyl-4-sphingenyl-1-O-phosphorylcholine",1.3133,1.2959,1.2674,1.2195,1.201,1.1821,1.1719,1.167
"TG 43:0",1.3112,1.3035,1.2251,1.1803,1.157,1.1484,1.139,1.1338
"LPC 20:4",1.3107,1.2866,1.4207,1.3651,1.4802,1.4761,1.4666,1.4608
"TG 56:2 Isomer B",1.3043,1.1434,1.0727,1.145,1.1205,1.1037,1.0954,1.1039
"PI 34:2 Isomer B",1.2814,1.109,1.0619,1.0276,1.0299,1.0158,1.0098,1.0056
"PC 31:1",1.2811,1.1055,1.1705,1.1275,1.1068,1.0912,1.1028,1.098
"TG 56:1",1.2622,1.1867,1.1575,1.1731,1.149,1.1317,1.1222,1.1303
"SM 16:1;2O/16:0",1.2622,1.1522,1.1446,1.1005,1.0766,1.0738,1.0722,1.0674
"PC 16:0_5-oxovaleryl",1.2556,1.1685,1.152,1.1375,1.1243,1.1394,1.1294,1.1248
"LPC 18:0",1.2196,1.1331,1.1123,1.0903,1.069,1.0532,1.0602,1.0638
"SM d44:3",1.2128,1.0457,1.0364,1.0013,0.99159,0.99055,0.98277,0.98231
"PGE2",1.1985,1.1023,1.0932,1.0499,1.0506,1.0514,1.0427,1.041
"TG 16:0_18:1_20:0",1.1913,1.0583,1.1059,1.1351,1.1104,1.0951,1.0916,1.087
"PC P-34:1 or PC O-34:2 Isomer A",1.188,1.0239,0.99622,0.97647,0.95817,0.94409,0.93722,0.93645
"Cer-NP t42:0",1.1865,1.0228,0.95953,0.94261,0.99193,0.98207,0.9866,0.98256
"PC 36:0",1.1778,1.0491,1.1348,1.1545,1.1348,1.1169,1.1106,1.108
"PC 16:0_azealic acid (PCPAz-PC)",1.1727,1.0703,1.0021,1.0253,1.0965,1.0844,1.0749,1.0867
"TG 38:0",1.1721,1.6292,1.5287,1.4889,1.4643,1.4463,1.4403,1.4338
"PC 16:0_glutaric acid",1.1661,1.0339,1.0125,1.0301,1.0188,1.0115,1.0025,1.0038
"TG 52:2",1.1654,1.1353,1.0856,1.2102,1.1841,1.1718,1.1627,1.1627
"FA 24:1 (nervonic acid)",1.163,1.2329,1.2025,1.1716,1.1517,1.1434,1.1333,1.1289
"PE P-40:4 or PE O-40:5 Isomer A",1.1559,1.0343,1.0225,1.129,1.11,1.1194,1.1225,1.1175
"LPC 20:5",1.1473,1.0872,1.2557,1.2174,1.2428,1.2542,1.2626,1.2583
"SM d36:2",1.1436,1.0615,0.99382,0.9558,0.94792,0.93319,0.94347,0.93933
"SM d40:1 Isomer B",1.1377,0.99148,0.93955,0.91421,0.91556,0.90294,0.90882,0.90485
"PC 30:6",1.1321,1.1232,1.2332,1.247,1.2363,1.2182,1.2105,1.2058
"Cer d42:3",1.1209,1.0125,0.97888,0.94015,0.92042,0.91712,0.91876,0.91566
"LPC 16:1",1.119,1.0089,0.95605,0.93516,0.91598,0.91965,0.95284,0.94931
"SM 42:5;3O",1.1087,0.97123,0.91189,0.8798,0.90988,0.89978,0.89186,0.88844
"TG 56:7 Isomer A",1.1053,1.1109,1.064,1.0368,1.0143,1.0262,1.0273,1.0325
"Cer 18:1;2O_26:0;(2OH)",1.0964,0.98421,1.0335,1.0374,1.045,1.0431,1.0369,1.0372
"TG 64:3",1.0881,1.1341,1.0992,1.0567,1.0671,1.0503,1.0434,1.0393
"LPE 20:4",1.0879,1.2477,1.2325,1.3087,1.3096,1.3199,1.3102,1.3058
"LNAPE 18:2_N-19:0",1.0803,0.93829,0.89238,0.85704,0.8385,0.83253,0.82667,0.8288
"LPC 32:0",1.072,0.92704,0.86804,0.84762,0.83191,0.82522,0.82709,0.82419
"Cer d32:1",1.0557,0.92932,0.98769,0.9487,0.9706,1.0253,1.0218,1.0211
"SM 25:2;2O/15:1",1.0514,1.0536,1.0195,0.97913,0.95924,0.94411,0.94237,0.9384
"4-HDoHE",1.0494,1.114,1.4484,1.3971,1.3694,1.3478,1.3378,1.334
"acylcarnitine 18:2 Isomer A",1.0485,0.93779,1.0689,1.0267,1.0081,1.0336,1.0326,1.0286
"PE O-40:4",1.0416,0.93822,0.90597,0.87828,0.86513,0.88627,0.88132,0.88035
"SM 12:1;2O/32:8",1.0391,1.0985,1.0285,1.0022,1.0019,0.99391,0.99135,0.98687
"SM d32:1",1.034,0.93506,0.87563,0.8445,0.83087,0.8178,0.857,0.85506
"TG 50:0",1.0225,0.97116,1.1398,1.1526,1.1554,1.1463,1.144,1.1399
"SM d39:2 Isomer B",1.0072,0.8881,0.87227,0.8421,0.83001,0.84053,0.8527,0.85138
"Cer d33:1",0.99963,0.87345,1.0603,1.0267,1.0762,1.1285,1.1191,1.1159
"LPC 20:2",0.99666,1.2365,1.1731,1.1311,1.1261,1.1143,1.1143,1.1099
"TG 54:7 Isomer A",0.98791,0.87606,0.88355,0.86012,0.87693,0.86313,0.87702,0.88351
"Cer 20:0;2O/26:0",0.97819,0.90873,0.9544,0.91973,0.92077,0.90968,0.90611,0.90445
"TG 53:4",0.97774,0.95043,0.90544,1.0378,1.0167,1.0018,1.0064,1.0158
"FA 16:1 (palmitoleic acid)",0.97753,1.5241,1.4342,1.3779,1.349,1.3277,1.319,1.3161
"lactosylceramide d18:1/24:1 15Z",0.97188,0.92723,0.98538,0.96131,0.94745,0.98805,0.9793,0.97628
"TG 54:6 Isomer B",0.96265,0.85195,0.84401,0.81643,0.80495,0.82403,0.82493,0.82979
"SM d40:0 Isomer B",0.95692,0.88363,0.86302,0.83642,0.83495,0.82587,0.82694,0.8333
"PC 34:0",0.94967,0.83834,0.86026,0.85043,0.83412,0.82121,0.84197,0.83978
"TG 36:0",0.94951,1.4749,1.3851,1.3415,1.3179,1.2984,1.2968,1.2918
"PC P-40:5 or PC O-40:6",0.94848,0.90818,0.8819,0.85038,0.83282,0.84635,0.83886,0.83506
"TG 45:1",0.94811,0.96906,1.0737,1.0311,1.0563,1.0422,1.0515,1.0467
"LPC 14:0",0.93119,1.0192,0.97494,0.95313,0.93269,0.92146,0.91723,0.92233
"C16 Lactosyl Ceramide (d18:1/16:0)",0.91353,0.81656,0.77694,0.74617,0.74748,0.80825,0.80177,0.79823
"PC 40:6 Isomer B",0.90636,0.85834,0.80689,0.8644,0.84614,0.9548,0.9565,0.96023
"TG 49:0",0.90066,1.1368,1.1302,1.107,1.0875,1.0799,1.0705,1.0664
"SM d34:1",0.89886,0.78616,0.77506,0.74449,0.75206,0.7429,0.75258,0.74946
"SM d37:1 Isomer B",0.89812,0.82839,0.83411,0.82628,0.82509,0.83316,0.85365,0.85015
"SM 42:2;3O",0.89731,0.78137,0.80824,0.77818,0.78343,0.77382,0.78322,0.78041
"PC P-34:1 or PC O-34:2",0.89219,0.96865,0.98763,1.012,0.9929,0.98374,0.98126,0.97736
"TG 44:1",0.89163,0.83934,1.2475,1.2024,1.2224,1.2085,1.2124,1.215
"FA 20:2 (eicosadienoic acid)",0.88178,1.3826,1.3008,1.3044,1.2854,1.2661,1.258,1.2598
"Cer d38:1",0.87269,0.79473,0.76069,0.73499,0.71962,0.73567,0.7433,0.74245
"PC 16:0_22:6",0.87138,0.75195,0.74157,0.75577,0.75187,0.8148,0.82897,0.82914
"Cer d46:1",0.86933,0.90398,0.8834,0.85111,0.87778,0.86571,0.86051,0.85661
"SM d42:3",0.86384,1.0911,1.0305,0.99196,0.97066,0.95573,0.95422,0.95191
"PC P-42:2 or PC O-42:3",0.86076,0.75078,0.76079,0.7319,0.78506,0.78619,0.77925,0.77938
"LPC O-20:1",0.85847,1.2065,1.2416,1.1984,1.2018,1.1897,1.1804,1.1838
"GlcCer d42:1",0.85326,0.75263,0.73411,0.75485,0.73911,0.77364,0.7726,0.77194
"FA 15:0 (pentadecylic acid)",0.85301,1.201,1.127,1.0829,1.0655,1.0487,1.0438,1.0391
"PC 16:0_18:2",0.85154,0.75802,0.77827,0.79197,0.77619,0.77025,0.76366,0.7634
"PC 36:2",0.85038,1.0571,1.0064,0.9665,0.9492,0.94372,0.93705,0.94427
"PE O-16:1_18:2",0.84728,0.8135,0.81658,0.81154,0.80503,0.82942,0.82398,0.82036
"PC 36:3 Isomer B",0.8471,0.73299,0.687,0.66478,0.65035,0.65771,0.6521,0.65269
"PC O-31:7",0.839,1.0111,1.2389,1.2336,1.3391,1.4526,1.4705,1.4643
"Cer 18:0;2O/24:1",0.83581,0.77854,0.79599,0.79024,0.77309,0.79719,0.79202,0.78881
"PC O-37:0",0.83564,0.74419,0.76459,0.74813,0.73276,0.72858,0.75055,0.75049
"CE 18:2",0.83331,0.96245,0.95784,1.0002,0.97863,0.96554,0.9605,0.95869
"TG 51:1 Isomer B",0.83256,0.83257,0.92566,1.0119,0.99741,0.98381,0.97591,0.97308
"TG 60:1",0.83232,0.88033,0.89069,0.87586,0.85696,0.85185,0.84479,0.8596
"PC 24:0",0.83064,0.77158,0.78043,0.8177,0.92136,0.90908,0.90152,0.90823
"PC O-32:1",0.82952,0.90407,0.93764,0.91459,0.90448,0.90006,0.89521,0.89119
"PE P-38:5 or PE O-38:6",0.82782,0.71531,0.67101,0.93215,0.92581,0.91136,0.90569,0.91085
"PS 40:4",0.82495,0.76829,0.72118,0.85048,0.84121,0.84286,0.83667,0.83292
"PE O-16:1_18:1",0.81921,0.85226,0.80391,0.91813,0.90685,0.9045,0.89901,0.89743
"SM 22:1;2O/12:0",0.81797,0.71428,0.67793,0.65374,0.7524,0.74473,0.76163,0.7684
"Cer-NDS d41:0",0.81751,0.75036,0.71084,0.6877,0.73004,0.73049,0.72953,0.72623
"PI 36:4",0.81652,0.7053,0.66065,0.64314,0.6755,0.72508,0.72445,0.73439
"TG 34:0",0.81347,1.3278,1.2738,1.2236,1.1972,1.2025,1.1919,1.1888
"OxPC 36:3+1O",0.81259,0.74092,0.72377,0.70811,0.74276,0.739,0.73403,0.7318
"acylcarnitine 16:0",0.80702,0.70381,0.66977,0.65139,0.64133,0.65519,0.717,0.72139
"PS 16:0_22:4",0.79733,0.69001,0.65517,0.81161,0.83087,0.83635,0.83574,0.83277
"TG 56:6",0.79645,0.92605,0.8884,0.86828,0.84961,0.88727,0.88166,0.88703
"PC 33:3",0.79143,0.75916,0.85536,0.82828,0.81961,0.80886,0.80819,0.80471
"PC P-34:0 or PC O-34:1",0.79116,0.68193,0.65127,0.62563,0.62162,0.61592,0.61728,0.61998
"GlcCer d40:1",0.78194,0.67459,0.63642,0.64747,0.6351,0.67958,0.684,0.68573
"TG 53:3",0.78172,0.67426,0.69971,0.80546,0.79681,0.79757,0.79082,0.79624
"Cer-NDS d39:0",0.78033,0.68055,0.745,0.71624,0.83849,0.83993,0.8357,0.83294
"SM d30:1",0.77811,0.75428,0.8176,0.79282,0.79969,0.79934,0.84167,0.84499
"Hex3Cer 18:1;2O/16:0",0.77617,0.73528,0.71543,0.68718,0.68639,0.67749,0.70514,0.70295
"TG 51:0",0.76232,1.0708,1.0699,1.0298,1.0079,1.0079,1.0006,0.9965
"TG 54:1",0.76036,0.69502,0.68354,0.72223,0.71631,0.75626,0.78447,0.78474
"Cer d43:1",0.76023,0.66394,0.64455,0.65415,0.64484,0.64621,0.64179,0.64386
"FA 23:0",0.75436,0.85872,0.83057,0.8042,0.79962,0.78743,0.78763,0.78665
"PC 42:2",0.74853,1.1616,1.0882,1.0551,1.0328,1.017,1.0087,1.0064
"LPC O-24:0",0.74649,0.70575,0.72917,0.76172,0.75839,0.76071,0.75436,0.75114
"PC 40:5 Isomer B",0.74574,0.69414,0.72773,0.80538,0.80212,0.8148,0.8076,0.8048
"SM d34:0",0.74561,0.64482,0.60451,0.59073,0.59119,0.60648,0.60604,0.62025
"LPC 20:3",0.73929,0.88779,0.88793,0.85276,0.9228,0.91712,0.93321,0.93039
"GlcCer d34:1",0.73798,0.74637,0.70957,0.68299,0.67134,0.69753,0.69138,0.68847
"PC 34:2",0.73592,0.69376,0.70142,0.71165,0.69655,0.68553,0.67979,0.6824
"PC P-34:2 or PC O-34:3",0.73291,0.92471,0.88705,0.9144,0.92071,0.90615,0.90085,0.90758
"LPC 18:2",0.7317,0.64766,0.71238,0.68743,0.67316,0.71956,0.73484,0.73163
"SM d38:2",0.7247,0.7561,0.70973,0.68502,0.67599,0.6654,0.67386,0.67269
"SM 26:0;2O/18:1",0.7208,0.66278,0.62397,0.59932,0.6127,0.62311,0.6189,0.63156
"TG 56:8 Isomer A",0.71964,0.78955,0.73929,0.71001,0.7254,0.76837,0.82044,0.83754
"PC 40:5 Isomer A",0.71792,0.79077,0.76276,0.75261,0.74777,0.80233,0.79619,0.79687
"PI 32:1",0.7135,0.63881,0.66589,0.64186,0.75735,0.74549,0.7397,0.74217
"FA 14:1 (physeteric acid)",0.71341,1.0665,1.001,0.96146,0.9638,0.95497,0.94832,0.94769
"Cer 20:0;2O/25:0",0.71211,0.6284,1.0528,1.0218,1.0107,0.99666,0.99004,0.98821
"PC 31:0",0.70949,0.61159,0.74603,0.76014,0.74399,0.7344,0.74899,0.7489
"DG 18:1_18:2",0.70927,0.99023,0.94114,0.93124,0.92875,0.92573,0.91809,0.91706
"TG 14:0_16:0_17:1",0.70121,1.0406,0.99308,0.9607,0.94434,0.94332,0.93768,0.93509
"LPC O-16:0",0.69528,0.87133,0.87583,0.84119,0.82323,0.81891,0.83293,0.83081
"PC P-36:4 or PC O-36:5",0.69417,0.82448,0.79507,0.90154,0.92473,0.91711,0.9178,0.91833
"LPE O-18:1",0.68901,0.87957,0.84634,1.0364,1.0246,1.0144,1.0095,1.012
"PC 32:2",0.68852,0.60385,0.79285,0.76527,0.74896,0.73921,0.73532,0.74801
"PC P-36:2 or PC O-36:3",0.68652,0.86247,0.86219,0.85961,0.84168,0.83036,0.82301,0.8196
"FA 15:1",0.68616,1.1922,1.1304,1.101,1.0824,1.0777,1.0806,1.0814
"SM 20:3;2O/24:0",0.68614,0.88665,0.86959,0.84029,0.82688,0.81769,0.81262,0.81223
"LPC p-18:0",0.68269,0.79354,0.85101,0.82531,0.81755,0.8255,0.83418,0.8328
"Cer d34:2",0.68114,0.59802,0.73732,0.70857,0.79182,0.90624,0.90602,0.90674
"PC 38:1",0.67794,0.71219,0.83514,0.81875,0.82705,0.81454,0.81858,0.81567
"SM d41:2 Isomer A",0.66737,0.625,0.59285,0.56944,0.55896,0.58001,0.57579,0.57384
"LPC 16:0",0.66631,0.6999,0.7618,0.78629,0.77187,0.76627,0.80399,0.8098
"PC O-42:2 or PC 42:2e",0.66334,0.57211,0.76693,0.73703,0.72193,0.7301,0.72823,0.73756
"PC O-36:1",0.66152,0.6163,0.90919,0.87349,0.8929,0.90326,0.89771,0.89364
"LPC 18:1",0.65856,0.65952,0.65605,0.64434,0.63882,0.63526,0.68087,0.67832
"PC 38:4 Isomer C",0.65635,0.77436,0.72832,0.72593,0.75971,0.7915,0.7924,0.79102
"PC O-32:0",0.6507,0.62629,0.61627,0.5975,0.61333,0.63838,0.64029,0.63761
"SM d40:1",0.65016,0.68284,0.68475,0.67234,0.66703,0.66926,0.6885,0.69274
