"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"TG 45:1",0.87588,1.3863,1.3029,1.2118,1.1956,1.1869,1.1896,1.1892
"PC 16:0_glutaric acid",0.87258,0.93637,0.92277,0.85844,0.88918,0.89759,0.89316,0.90685
"Cer d46:1",0.87172,0.51437,0.46899,0.43659,0.42283,0.44947,0.46351,0.46845
"LPE 20:4",0.85921,1.3229,1.1905,1.1322,1.2651,1.2596,1.2635,1.2613
"PE 34:2",0.85519,1.0711,1.1756,1.2575,1.247,1.2238,1.2143,1.2146
"LPC 14:0",0.85495,0.52059,0.66232,0.65725,0.69136,0.70281,0.69702,0.70319
"TG 60:3",0.8548,0.49444,0.44363,0.86951,0.86816,0.87383,0.86674,0.86705
"PC 34:0",0.85347,0.58622,0.5191,0.74562,0.75823,0.77689,0.78006,0.77763
"PC O-18:0_16:0",0.85224,1.0107,0.90235,0.86793,0.87823,0.86088,0.85389,0.85166
"PE O-16:1_18:1",0.85201,0.7912,0.96558,0.95504,0.93211,0.92014,0.91526,0.93001
"Cer d39:1",0.8489,0.65694,0.83188,0.77221,0.80624,0.79911,0.80082,0.79847
"SM d39:2 Isomer B",0.84219,1.2108,1.15,1.0666,1.0711,1.0476,1.0384,1.0364
"PC 33:0",0.84166,0.80309,0.71592,0.81829,0.83089,0.8175,0.813,0.81056
"FA 19:1",0.84112,1.458,1.2901,1.2299,1.1994,1.1746,1.1661,1.1687
"Cer 18:2;2O/23:0",0.84108,0.4885,0.44837,0.41592,0.52109,0.50933,0.50472,0.50319
"Cer d40:0",0.83354,0.61628,0.64204,0.60595,0.59134,0.65572,0.6498,0.64906
"TG 55:4",0.83348,0.50182,0.45574,0.80268,0.79321,0.77574,0.77788,0.77788
"SM d35:2",0.83106,0.85975,0.7748,0.76762,0.8038,0.78574,0.79162,0.78965
"TG 53:4",0.82587,1.9747,1.7475,1.6845,1.6527,1.6201,1.6074,1.6041
"FA 18:3 (linolenic acid)",0.82579,0.81142,0.71968,1.0679,1.0397,1.0174,1.09,1.0868
"PC P-34:2 or PC O-34:3",0.82231,0.50573,0.71788,0.74779,0.72946,0.7311,0.72751,0.72577
"PC 40:6 Isomer B",0.81932,1.3916,1.4738,1.402,1.3733,1.3541,1.3651,1.3627
"TG 36:0",0.81577,1.2412,1.1492,1.066,1.0967,1.0798,1.07,1.0671
"GlcCerd14:14E/20:02OH",0.81487,0.6049,0.55481,0.64412,0.64839,0.64967,0.65206,0.64992
"Cer d40:2",0.79158,0.48039,0.51664,0.48091,0.5447,0.54919,0.56939,0.56888
"OxPC 36:3+1O",0.78624,0.45531,0.41094,0.51556,0.58334,0.58012,0.57697,0.57585
"FA 14:0 (myristic acid)",0.7861,0.76834,0.86183,0.80658,0.79875,0.784,0.77691,0.7778
"PE 38:6 Isomer B",0.77932,0.5763,0.53456,0.62291,0.61588,0.64485,0.63912,0.65004
"PC 16:0_22:6",0.77103,0.91572,1.0794,1.1064,1.0718,1.0492,1.0546,1.0516
"PEtOH 16:1_16:1",0.76417,1.1169,1.0656,0.99815,0.98634,0.98539,0.98064,0.98089
"SM d36:2",0.75653,0.73961,0.79723,0.78187,0.83091,0.81257,0.82408,0.82148
"PC P-42:4 or PC O-42:5",0.75123,1.3422,1.2961,1.2141,1.1817,1.1701,1.1623,1.1636
"PC 16:0_5-oxovaleryl",0.74585,0.59223,0.95642,0.88938,0.86454,0.89866,0.89621,0.90817
"PE 34:1",0.74423,0.8282,0.96382,1.176,1.1481,1.1346,1.1291,1.1323
"SM 22:1;2O/12:0",0.74171,0.55387,0.54266,0.72744,0.70446,0.72454,0.71986,0.72386
"PC O-30:0",0.73562,0.63416,0.5651,0.72326,0.73231,0.71824,0.71352,0.71239
"FA 28:0 (montanic acid)",0.73412,0.598,0.55842,0.53383,0.58489,0.57589,0.5757,0.58763
"PC 38:6 Isomer A",0.73216,0.48692,0.89863,1.003,0.98205,0.96084,0.95348,0.95048
"PC 35:1",0.72636,0.42634,0.41935,0.82606,0.82382,0.82026,0.81578,0.81334
"PC 34:2",0.72519,0.4805,0.56339,0.61532,0.59795,0.5909,0.59158,0.59327
"Cer-NDS d40:0",0.72398,0.7684,0.80987,0.75594,0.73256,0.72246,0.7161,0.72254
"PC P-34:0 or PC O-34:1",0.72261,1.028,1.0535,0.99294,0.97841,0.96545,0.96071,0.95868
"PC P-36:2 or PC O-36:3",0.71592,0.41543,0.71416,0.70978,0.69105,0.69179,0.68553,0.68428
"PC 40:7 Isomer B",0.71532,0.69917,1.143,1.2719,1.2356,1.2084,1.2315,1.228
"SHexCer d34:1",0.7141,0.51799,0.51418,0.48702,0.47838,0.48722,0.49095,0.49138
"TG 49:2",0.71385,0.53354,0.61982,0.61976,0.73837,0.72979,0.72584,0.72355
"TG 52:0",0.70918,1.4443,1.6717,1.6173,1.6341,1.649,1.6383,1.634
"CE 18:1",0.69944,0.57777,0.77084,0.7253,0.75988,0.74542,0.73967,0.73732
"TG 58:4",0.69837,0.51627,0.49794,0.71837,0.79773,1.0182,1.0126,1.0099
"PC O-32:0",0.69799,0.8073,0.82042,0.83866,0.8558,0.84324,0.85684,0.85403
"PC 21:4",0.69646,0.41934,0.62776,0.6162,0.61061,0.60461,0.59916,0.60338
"SM 42:5;3O",0.69458,1.0085,1.0765,1.0379,1.0196,0.99689,0.98983,0.98722
"LPE 16:0",0.68374,1.4609,1.319,1.2251,1.199,1.1721,1.1745,1.171
"CE 18:2",0.68163,0.59784,1.1444,1.0665,1.0385,1.0151,1.0067,1.0044
"Cer d34:0",0.67957,0.62621,0.59161,0.54866,0.53182,0.52476,0.52645,0.52658
"LPC 20:0",0.67837,0.39654,0.75676,0.70791,0.69655,0.71245,0.72082,0.71846
"SM d43:1 Isomer B",0.67784,0.78656,0.69596,0.6822,0.69504,0.71379,0.70767,0.70581
"Cer 18:0;2O/24:0",0.67434,0.98528,0.93621,0.87274,0.8503,0.83403,0.82946,0.8314
"PC 38:4 Isomer C",0.67296,1.1052,1.2521,1.1728,1.1513,1.1255,1.1166,1.1152
"PI 34:2",0.66444,0.38933,0.4409,0.54317,0.53596,0.52487,0.52442,0.52656
"Cer 18:1;2O/26:0",0.65948,0.43152,0.49907,0.46306,0.45461,0.45269,0.45117,0.44999
"PC 35:2",0.65668,0.40421,0.45608,0.42841,0.415,0.40716,0.40387,0.42658
"PI 38:4",0.65413,0.70204,1.2453,1.1601,1.1672,1.142,1.1324,1.1305
"SM d44:2",0.65407,0.38508,0.39217,0.36665,0.38198,0.37347,0.38209,0.38309
"PE 38:5",0.6532,0.75185,1.205,1.151,1.165,1.1411,1.1308,1.1286
"Cer 20:0;2O/25:0",0.65294,0.42715,0.51661,0.52379,0.51599,0.64274,0.67657,0.67474
"PC 34:1",0.64727,0.39517,0.40072,0.68919,0.69835,0.69545,0.68964,0.68785
"FA 24:1 (nervonic acid)",0.63702,0.42204,0.39703,0.45706,0.50341,0.49288,0.50551,0.5062
"PE 16:1_18:1",0.63432,1.2012,1.3463,1.3644,1.3351,1.3062,1.2964,1.2938
"LPC 16:0",0.62432,0.36645,0.34565,0.41519,0.53695,0.55086,0.55372,0.56422
"acylcarnitine 14:1",0.60083,0.37604,0.35052,0.34033,0.32968,0.32819,0.41008,0.43139
"Cer 18:0;3O/16:0;(2OH)",0.60018,0.43205,0.69144,0.68663,0.68181,0.67791,0.7048,0.70257
"PC 33:2",0.59909,0.34795,0.49172,0.75238,0.74231,0.79021,0.78849,0.78915
"PS 38:3",0.59655,1.0096,1.0619,1.1092,1.2234,1.1984,1.1879,1.1842
"PI 38:3",0.59136,0.7266,1.0257,0.97369,0.96382,0.94566,0.93758,0.93452
"PMeOH 16:0_18:1",0.59076,0.3457,0.60968,0.9867,1.2036,1.2624,1.2519,1.2669
"PC 34:3 Isomer B",0.58381,0.39423,0.76616,0.71903,0.71953,0.70813,0.7566,0.76171
"PC 36:0",0.58128,0.56022,0.54345,0.95264,0.92629,0.96837,0.96091,0.95776
"TG 22:0",0.58042,0.88806,0.83094,0.7711,0.80661,0.80558,0.79941,0.79955
"TG 52:5",0.57914,1.9515,1.7779,1.7464,1.6962,1.6581,1.6555,1.6511
"Cer 20:0;3O/24:0;(2OH)",0.57698,0.35983,0.36439,0.338,0.33749,0.4998,0.49527,0.49632
"LPC 22:6",0.54736,1.0091,0.9259,0.93395,0.97373,0.95193,0.94351,0.95105
"PC O-32:1",0.54538,0.33549,0.59061,0.58276,0.7002,0.68576,0.69039,0.69579
"LPE 18:2",0.5432,0.58767,0.5202,0.48907,0.54719,0.59329,0.62901,0.62739
"LPC 20:3",0.5411,0.62151,0.5639,0.55886,0.55379,0.60076,0.65189,0.65712
"PC 37:4",0.53878,0.73007,1.0169,0.94368,0.93598,0.91584,0.91081,0.91314
"SM d34:1",0.53419,0.32308,0.28601,0.40934,0.42515,0.43148,0.42776,0.43487
"PI 18:0_20:4",0.5267,0.43946,0.98343,0.91832,0.93394,0.91379,0.90634,0.90415
"LPC 18:1",0.5265,0.30987,0.37276,0.39668,0.40118,0.39722,0.45771,0.47204
"PC 36:2",0.52388,0.68361,0.64678,0.80439,0.78029,0.83134,0.84051,0.83816
"13-HODE",0.52337,1.3785,1.3403,1.5479,1.501,1.4826,1.4839,1.4808
"PC 40:5 Isomer B",0.52278,0.65638,0.81949,0.86052,0.84226,0.82349,0.81689,0.81562
"TG 54:6 Isomer B",0.52047,1.4146,1.3821,1.4377,1.394,1.3688,1.3602,1.3568
"SM d44:1",0.51879,0.47784,0.44179,0.54535,0.5322,0.70755,0.70255,0.70069
"PC 35:4",0.51872,0.77031,1.0539,1.0027,0.97182,0.94996,0.94785,0.95296
"Cer 18:0;3O/24:0;(2OH)",0.51847,0.30068,0.43849,0.49016,0.47633,0.60941,0.61651,0.61705
"SM d42:0",0.50735,0.68869,0.60933,0.69392,0.68847,0.7994,0.79241,0.79168
"TG 54:5 Isomer A",0.50735,2.4483,2.2005,2.1742,2.1078,2.0613,2.0686,2.0619
"PI 34:2 Isomer B",0.50601,0.31995,0.34943,0.53906,0.52504,0.52403,0.52952,0.53195
"PC 18:0_18:1",0.50234,0.50045,0.44896,0.80709,0.79761,0.78173,0.80202,0.80138
"FA 30:0",0.50017,0.68342,0.62862,0.58681,0.58892,0.58092,0.5866,0.60087
"Cer d42:2 Isomer A",0.49963,0.41599,0.38077,0.37027,0.40129,0.63399,0.63896,0.63845
"PC P-42:5 or PC O-42:6 Isomer A",0.49893,0.52024,1.0206,1.0112,1.0372,1.0305,1.0422,1.0408
"PC 35:2 Isomer B",0.49429,0.28629,0.45612,0.72882,0.72679,0.76236,0.75576,0.75398
"cholesterol 3-sulfate",0.49369,1.0201,0.94926,0.88862,0.86572,0.8974,0.90765,0.90593
"Cer d36:1",0.48728,0.42749,0.43008,0.43608,0.49222,0.49394,0.49691,0.49549
"PS 36:2",0.48548,1.0389,1.1554,1.0715,1.0977,1.078,1.0683,1.0705
"SM d34:0",0.47957,0.30967,0.32107,0.31796,0.36606,0.37632,0.41176,0.42666
"SM d37:1 Isomer B",0.4775,0.75897,0.74935,0.6997,0.73749,0.72114,0.71993,0.72089
"FA 15:0 (pentadecylic acid)",0.47412,1.09,1.0043,0.9444,0.96186,0.95059,0.94199,0.95035
"TG 46:2",0.47328,0.35919,0.72716,0.67437,0.68477,0.67164,0.66839,0.6664
"LPC 18:2",0.46531,0.28438,0.26857,0.26692,0.28833,0.28295,0.42246,0.47443
"Cer d42:3",0.46418,0.42956,0.38131,0.36026,0.35795,0.57279,0.64146,0.64195
"Cer d34:2 Isomer A",0.45924,0.98963,0.87854,0.87729,0.88635,0.88141,0.87453,0.8856
"PC 40:4",0.45861,0.39243,0.79758,0.76178,0.7447,0.73152,0.72565,0.72331
"Cer-NDS d41:0",0.45809,0.27438,0.64365,0.60382,0.58818,0.57495,0.56986,0.57112
"Hex3Cer 18:1;2O/16:0",0.45289,0.45194,0.44242,0.42419,0.55666,0.55218,0.57067,0.56951
"PC O-37:0",0.44999,0.55251,0.49668,0.5199,0.60433,0.60559,0.60106,0.60024
"SM d35:1",0.44344,0.44159,0.42894,0.54461,0.59735,0.589,0.59038,0.5894
"TG 42:0",0.43787,0.51992,0.76681,0.71407,0.8062,0.88424,0.88489,0.88216
"TG 47:0|TG 14:0_16:0_17:0",0.42106,0.53363,0.57653,0.53591,0.56076,0.66945,0.66383,0.66256
"SM d43:1",0.41339,0.90588,0.80188,0.74398,0.74624,0.74952,0.7463,0.74575
"PC 31:0",0.4128,0.82038,0.86071,0.94642,0.91646,0.8962,0.88827,0.88997
"SM d42:2 Isomer B",0.41274,0.23957,0.23463,0.32022,0.34202,0.46749,0.46352,0.46201
"FA 23:0",0.40709,0.30241,0.45622,0.49437,0.51835,0.50722,0.50465,0.51268
"SM d36:1",0.40458,0.32493,0.36676,0.40292,0.53385,0.52445,0.52503,0.52414
"PI 34:1 Isomer A",0.40204,0.55548,0.65174,0.74142,0.75195,0.73559,0.75111,0.74901
"PC P-36:1 or PC O-36:2 A",0.40078,0.2727,0.62832,0.87212,0.84656,0.8854,0.88599,0.88312
"Cer d38:1",0.39549,0.2309,0.39247,0.42351,0.42777,0.51448,0.51041,0.5099
"TG 34:0",0.39325,0.82526,0.90273,0.85049,0.95048,0.94435,0.93644,0.93814
"SM 35:1;2O",0.3872,0.22438,0.34543,0.3755,0.42147,0.43849,0.44074,0.45076
"PC P-38:4 or PC O-38:5 Isomer A",0.38247,0.26829,1.1245,1.0438,1.0455,1.0239,1.0168,1.0164
"Cholesterol",0.38073,0.26023,0.23393,0.29214,0.44852,0.52256,0.52029,0.52323
"LPC 32:0",0.38031,0.92323,0.92245,0.85573,0.87673,0.85783,0.85966,0.85789
"PC 36:5 Isomer D",0.37823,0.382,0.9313,1.1146,1.0913,1.0678,1.0742,1.0707
"TG 58:9",0.3769,1.8553,1.7632,1.7461,1.7089,1.6753,1.6774,1.6721
"PC O-40:2 or PC 40:2e",0.37401,1.0568,0.93551,0.94767,0.93346,0.96111,0.95331,0.95218
"SM d32:2",0.37295,0.95868,0.85559,0.82231,0.82794,0.82334,0.81795,0.81581
"SM d38:2",0.37079,0.34045,0.60277,0.55917,0.66292,0.64809,0.64814,0.64679
"Cer 20:0;2O/24:0",0.36621,0.63498,0.60685,0.63099,0.61145,0.63578,0.63003,0.6346
"PA 18:1_18:1",0.36527,0.37551,0.35759,0.45281,0.50505,0.50835,0.51165,0.51359
"SM d36:0 Isomer A",0.36426,0.23893,0.32478,0.35524,0.4978,0.49475,0.49955,0.4984
"1,2-Dioleoyl-sn-glycero-3-phospho-(1'-myo-inositol)",0.3636,0.21029,0.45772,0.47136,0.45997,0.4504,0.45539,0.46304
"SM d38:0 Isomer A",0.36234,0.22389,0.37322,0.35127,0.49752,0.49621,0.49344,0.49182
"SM 34:0;3O",0.3598,0.5213,0.53761,0.57808,0.60208,0.58885,0.63952,0.64104
"Cer d44:2",0.3589,0.55401,0.52098,0.54402,0.52749,0.55583,0.55136,0.54981
"PC 38:1",0.35869,0.41755,0.37561,0.76275,0.74674,0.861,0.85432,0.85191
"16,16-dimethylprostaglandin A1",0.35694,1.6513,1.6053,1.5146,1.4751,1.4438,1.4658,1.4614
"Cer d41:1",0.35503,0.40427,0.3669,0.34171,0.42138,0.4684,0.46644,0.46715
"SM d38:1",0.35461,0.28994,0.4189,0.3959,0.52341,0.53604,0.53562,0.53435
"lactosylceramide d18:1/24:1 15Z",0.34661,0.216,0.20791,0.25558,0.30131,0.40303,0.40814,0.40697
"SM d36:0 Isomer B",0.34491,0.30551,0.29102,0.32404,0.32834,0.32233,0.33251,0.33203
"MGDG 16:0_20:5",0.34424,0.59336,0.57791,0.60244,0.62606,0.66491,0.6589,0.66295
"SM d42:3",0.34138,0.26951,0.5192,0.49734,0.54284,0.64874,0.66327,0.66279
"PE P-36:1 or PE O-36:2",0.33629,1.0625,1.2096,1.1514,1.1194,1.1037,1.0951,1.1056
"TG 54:0",0.33461,0.55826,0.89368,0.86526,0.99906,1.0157,1.0153,1.0122
"SM d40:1",0.32834,0.39739,0.37481,0.42251,0.53381,0.55148,0.54689,0.54603
"PC P-36:3 or PC O-36:4",0.32469,0.26537,0.9555,0.93076,0.91582,0.89608,0.88973,0.88888
"TG 54:7 Isomer A",0.32424,2.2023,1.9634,1.9761,1.915,1.8772,1.8873,1.8813
"TG 44:2",0.32382,0.40096,0.87793,0.9076,0.93995,0.92201,0.93041,0.93204
"LPC O-22:0",0.3204,0.59597,0.54278,0.50343,0.56118,0.60671,0.60868,0.61434
"TG 64:3",0.31508,0.7717,0.68282,0.69779,0.68903,0.67823,0.67244,0.68706
"PC 31:1",0.30973,0.33442,0.33168,0.58566,0.65497,0.64475,0.6405,0.64749
"FA 20:2 (eicosadienoic acid)",0.30837,1.7684,1.588,1.5204,1.4797,1.4465,1.4452,1.4426
"PC P-34:1 or PC O-34:2",0.30718,0.74947,0.89339,0.99556,0.96407,0.94492,0.94165,0.93866
"acylcarnitine 08:1",0.30685,0.48994,0.766,0.9502,1.0682,1.0789,1.169,1.1652
"PE 36:2",0.30024,1.0134,1.1484,1.2978,1.2765,1.2478,1.2377,1.2377
"GlcCer d34:1",0.29937,0.35168,0.31223,0.32012,0.33328,0.33028,0.32739,0.33631
"PC 42:2",0.29094,0.19334,0.67284,0.62739,0.62151,0.61521,0.62966,0.63102
"PC P-38:3 or PC O-38:4 Isomer B",0.28981,0.19525,0.93238,0.94891,0.93562,0.91503,0.90841,0.90611
"SM d41:1",0.28932,0.19329,0.17894,0.2495,0.30678,0.36005,0.36411,0.36422
"TG 43:0",0.28762,1.0917,0.96995,1.0406,1.0123,1.1191,1.1095,1.1064
"PC 36:4 Isomer A",0.28529,0.51628,0.60293,0.55949,0.57053,0.60225,0.6737,0.67302
"Cer d41:2",0.28368,1.0154,0.90382,0.91035,0.89757,0.87875,0.87509,0.87478
"GlcCer d42:1",0.28247,0.16966,0.47807,0.56342,0.64261,0.62873,0.6355,0.63379
"LPS 18:0",0.28231,1.914,1.7522,1.6347,1.5928,1.5569,1.5455,1.5407
"PC P-40:5 or PC O-40:6",0.27723,0.16044,0.94463,0.89935,0.8802,0.90415,0.89644,0.89448
"Cer d42:1",0.27527,0.50398,0.50109,0.46503,0.48449,0.61415,0.60904,0.60706
"LPC 20:2",0.27356,0.70539,0.65141,0.65059,0.63793,0.62718,0.64896,0.64894
"PC 34:4",0.26894,0.20553,0.54217,0.5029,0.50258,0.50583,0.51074,0.50992
"Cer-NDS d39:0",0.26724,0.46892,0.5131,0.49859,0.54935,0.8496,0.9194,0.91817
"SM d33:1",0.26413,0.18767,0.17934,0.43241,0.49418,0.48347,0.4853,0.48378
"SM 46:5;3O",0.2636,1.1421,1.0546,1.077,1.0682,1.0441,1.0437,1.0405
"SM d41:2 Isomer B",0.26206,0.52886,0.58995,0.57083,0.64824,0.6468,0.6411,0.63957
"LPC p-18:0",0.25954,0.98206,1.0699,0.99366,0.97349,0.97294,0.96802,0.97095
"SM d41:0",0.2523,0.28151,0.25276,0.31143,0.34756,0.40012,0.40863,0.40999
"HexCer 18:1;2O/24:0",0.24945,0.38935,0.34732,0.38564,0.39687,0.39777,0.43196,0.43336
"PC P-42:2 or PC O-42:3",0.24942,0.22977,0.39717,0.57024,0.56929,0.59088,0.59939,0.59777
"SM 42:1;3O",0.24795,0.1555,0.13767,0.23213,0.37475,0.47311,0.475,0.47482
"SM 38:4;3O",0.24497,0.37151,1.0162,0.98117,0.96352,0.94193,0.9349,0.93337
"GlcCer d40:1",0.24314,0.35662,0.61725,0.62999,0.67044,0.65774,0.65248,0.65457
"SM d44:2 isomer A",0.24296,0.2708,0.23964,0.39981,0.42566,0.65286,0.6473,0.64915
"acylcarnitine 08:0",0.238,0.35148,0.31103,0.61117,0.62274,0.62781,0.62508,0.6343
"PC P-34:1 or PC O-34:2 Isomer A",0.23788,0.9551,0.98793,0.91622,0.89078,0.87343,0.86778,0.86866
"Cer d40:1",0.23707,0.26413,0.41771,0.40491,0.46977,0.50872,0.50463,0.50298
"Cer-NP t42:0",0.2351,1.0964,0.99893,0.96371,0.9363,0.92867,0.92391,0.92092
"C16 Lactosyl Ceramide (d18:1/16:0)",0.23385,0.22557,0.20108,0.3338,0.35479,0.4643,0.46072,0.46264
"acylcarnitine 18:0 Isomer A",0.23364,0.58508,0.8088,0.94215,0.91241,0.90407,0.90517,0.90609
"SHexCer 34:1;3O",0.22974,0.24339,0.24828,0.34797,0.428,0.43155,0.43267,0.43232
"Cer d43:1",0.22354,0.18245,0.19905,0.22564,0.26271,0.26824,0.27907,0.28114
"TG 47:2",0.21665,0.65115,0.57852,0.59147,0.57712,0.59674,0.59281,0.60692
"SM 30:2;2O (FA 14:0)",0.21662,0.65122,0.57748,0.88631,0.86755,0.88231,0.89237,0.89185
"FA 22:2 (docosadienoic acid)",0.21552,1.2386,1.2655,1.3141,1.2804,1.2865,1.2749,1.2942
