"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"lactosylceramide d18:1/24:1 15Z",-0.018839,0.013737,0.004975,-0.050192,0.065798,-0.078775,0.034659,0.011537
"LNAPE 18:2_N-19:0",-0.013626,-0.038167,0.012467,-0.068193,0.027778,-0.030527,0.012183,0.029858
"LNAPE 18:2/N-20:0",0.006094,-0.071064,-0.010682,-0.028938,0.0080076,-0.034453,0.020552,-0.059858
"LPC 14:0",0.045354,0.043466,-0.029619,-0.075131,0.027464,0.048888,0.037324,-0.071571
"LPC 15:0",0.020786,0.029526,-0.028897,-0.049706,0.015915,0.0054994,0.07257,-0.087711
"LPC 16:0",0.027442,0.016916,-0.032943,-0.026993,0.087406,-0.056592,0.083444,-0.099164
"LPC 16:1",0.030341,-0.035635,-0.0031016,-0.083798,0.029891,-0.039926,0.11502,-0.06695
"LPC 17:0",0.0054364,0.029167,-0.054599,-0.021586,0.051811,-0.034897,0.064715,-0.11095
"LPC 18:0",0.012043,0.022786,-0.064363,-0.013856,0.06224,-0.081112,0.070508,-0.046656
"LPC 18:1",0.026588,0.024741,-0.010156,-0.044078,0.029533,-0.062678,0.13451,-0.088034
"LPC 18:2",0.024787,0.0051289,-0.0019133,0.0095384,-0.027151,-0.060041,0.20568,-0.12417
"LPC 20:0",-0.033745,0.077803,-0.060432,-0.032606,0.048817,-0.076994,0.051823,-0.014163
"LPC 20:1",-0.010759,0.044678,0.0067965,-0.046685,0.063823,-0.070567,0.032858,-0.071855
"LPC 20:2",-0.0086318,0.060406,-0.037924,0.013396,0.010731,-0.023738,0.088184,-0.089452
"LPC 20:3",0.0086747,0.01712,-0.0029414,0.044716,-0.053824,0.0028779,0.13572,-0.079435
"LPC 20:4",-0.0044212,-0.023591,-0.0060699,0.1099,-0.097664,-0.0077726,0.19163,-0.15594
"LPC 20:5",0.022174,-0.047455,-0.024881,0.068934,-0.053883,0.02506,0.056932,-0.1196
"LPC 22:6",0.004211,-0.082558,-0.0042185,0.1073,-0.065716,-0.00018805,0.05467,-0.16987
"LPC 32:0",-0.010153,0.0041506,0.041652,-0.045828,0.049227,-0.017875,0.063287,-0.018565
"LPC O-16:0",-0.041902,0.10738,-0.058814,-0.01976,0.057998,-0.010843,0.031509,-0.082787
"LPC O-20:1",-0.055672,-0.035238,-0.029388,-0.01525,0.012885,-0.021513,0.018747,-0.024902
"LPC O-22:0",0.0026392,-0.018396,-0.012392,-0.048008,0.08388,-0.038029,0.0086348,-0.056215
"LPC O-24:0",0.021653,-0.0372,0.032664,-0.068628,0.067771,-0.079212,0.04697,-0.011105
"LPC O-24:1",0.015668,0.011646,-0.029958,-0.038146,0.061933,-0.0058902,-0.012886,-0.067539
