"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"Cer 18:2;2O/22:0",-0.044912,0.0020841,0.059059,-0.050522,0.08103,-0.11605,0.0096798,0.0568
"Cer 18:2;2O/23:0",-0.056911,0.0098978,0.041902,-0.020246,0.089951,-0.057832,0.035642,-0.029813
"Cer 18:2;2O/24:1",0.061815,-0.013346,0.017901,-0.022653,0.053412,-0.039773,-0.028679,0.074171
"Cer 20:0;2O/24:0",0.081998,-0.06698,0.031641,0.026317,0.037532,-0.0060141,-0.021277,0.0054357
"Cer 20:0;2O/25:0",0.095958,-0.075776,0.013857,-0.022649,-0.038737,0.058573,-0.032332,-0.014936
"Cer 20:0;2O/26:0",0.097121,-0.061292,0.010083,0.0081745,0.028007,0.010913,-0.034011,-0.038456
"Cer 20:0;3O/24:0;(2OH)",0.10483,-0.06275,0.0063034,0.024536,0.013502,0.025578,-0.024204,-0.029792
"Cer 22:0;2O/26:0",0.11132,-0.050399,0.047422,0.027046,-0.017311,-0.00055659,-0.043566,-0.019279
"Cer 58:11;2O",0.0075664,0.017317,-0.086619,0.099366,-0.076684,-0.070148,0.060425,-0.068963
"Cer d32:1",-0.001584,-0.014819,0.083769,-0.063411,0.067428,-0.11758,0.039789,0.011306
"Cer d33:1",0.029175,-0.034725,0.063376,-0.056563,0.034712,-0.070701,0.028478,-0.015779
"Cer d34:0",0.069925,-0.036959,0.043019,-0.0084486,0.04091,-0.050617,-0.020898,-0.0058972
"Cer d34:1",-0.059997,0.047771,0.070492,-0.06412,0.046974,-0.12554,0.03226,-0.013408
"Cer d34:2",-0.026159,0.0029779,0.089175,-0.073692,0.071252,-0.16312,0.027841,-0.015732
"Cer d34:2 Isomer A",0.01529,-0.04166,0.035785,-0.029849,-0.029587,-0.051787,0.033624,-0.070193
"Cer d34:2 Isomer B",0.0027687,-0.027696,0.11105,-0.091043,0.055337,-0.11705,0.084242,-0.048594
"Cer d36:1",-0.037137,0.034091,0.043456,-0.015661,0.059109,-0.13916,0.023186,0.07621
"Cer d36:2",-0.039975,-0.029419,0.075026,-0.044914,0.048845,-0.28479,0.11021,0.23842
"Cer d38:1",-0.023125,0.030089,0.036043,-0.025824,0.080035,-0.11528,0.017609,0.084448
"Cer d39:1",-0.0042659,-0.014746,0.017817,-0.022002,0.083143,-0.087987,0.011279,0.047159
"Cer d40:0",0.01042,0.03168,-0.0097051,0.0041544,0.099373,-0.074439,-0.00094988,0.064
"Cer d40:1",-0.080351,0.050695,0.027087,-0.021762,0.054435,-0.091805,0.019404,0.038915
"Cer d40:2",-0.025422,0.037424,-0.0063205,-0.024796,0.098991,-0.11684,-0.0017501,0.089874
"Cer d41:1",-0.036131,0.051874,-0.045137,0.016211,0.057416,-0.088772,0.047815,0.069709
"Cer d41:2",0.010499,0.043096,0.021765,-0.043952,0.049081,-0.075749,0.023034,0.047707
"Cer d42:0",0.014086,0.032029,-0.019285,0.0084376,0.10341,-0.078771,0.014276,0.038022
"Cer d42:1",-0.080396,0.066642,-0.000358,-0.0078697,0.048103,-0.098748,0.047737,0.01961
"Cer d42:2 Isomer A",-0.11463,0.064605,0.035773,-0.012201,0.022751,-0.089393,0.039644,-0.019084
"Cer d42:3",-0.060751,0.056318,0.037273,-0.022098,0.037731,-0.074649,0.0067206,0.070298
"Cer d43:1",0.048685,-0.0092749,-0.024971,-0.0036576,0.075109,-0.061019,0.0044816,0.046452
"Cer d43:2",0.076176,-0.061952,0.050515,-0.015121,0.022443,-0.014351,-0.057342,-0.0010727
"Cer d44:1",-0.036532,0.059688,-0.0035614,0.0027633,0.0051467,-0.04866,0.033192,0.028632
"Cer d44:2",0.084661,-0.089283,0.059007,0.0056702,0.032401,0.0016735,-0.067452,-0.026305
"Cer d46:1",0.093785,-0.06139,0.020206,-0.010574,-0.00095961,-0.010703,-0.041338,-0.0064947
"Cer d46:2",0.079685,-0.058206,0.072257,-0.018884,-0.043154,-0.03896,-0.013877,0.012497
"Cer-NDS d39:0",0.066751,-0.041536,0.022291,0.0036342,0.016783,-0.016496,-0.10705,0.058375
"Cer-NDS d40:0",0.037817,-0.0098884,0.03148,-0.018784,0.097084,-0.071929,-0.025468,0.059922
"Cer-NDS d41:0",0.070511,-0.050563,-0.0037237,0.0022678,0.040686,-0.039202,-0.02217,0.062941
"Cer-NDS d43:0",0.078641,-0.063581,0.028239,-0.037448,0.033336,0.022315,-0.033434,0.0086811
"Cer-NP t42:0",0.069249,-0.0016364,-0.067369,0.035409,0.0064208,-0.0099078,0.0033687,-0.027717
"Cholesterol",-0.094085,0.033969,-0.015026,0.025054,-0.018252,0.055534,0.022492,-0.15725
"cholesterol 3-sulfate",0.0208,-0.018424,-0.015161,0.00088331,-0.0038575,-0.010051,-0.03866,0.01399
"cis-13-docosenoic acid",0.045354,-0.026503,-0.047878,-0.0016055,0.017356,0.044377,-0.037666,-0.06344
"DG 18:1_18:2",0.071678,-0.034503,-0.0051771,0.077964,-0.071568,-0.062904,0.092751,0.00763
"DG 34:1",0.080313,-0.035896,-0.071076,0.062137,-0.0046218,-0.043297,0.033257,0.0032788
"docosanamide",0.058876,-0.045519,0.071041,-0.0055337,0.03327,0.025747,-0.065934,-0.0084592
"FA 14:0 (myristic acid)",0.088688,-0.021436,0.012028,-0.0055643,0.021388,0.019854,0.035734,-0.0024564
"FA 14:1 (physeteric acid)",0.089266,-0.029397,0.0036037,-0.027083,0.01734,0.060869,-0.023985,-0.003114
"FA 15:0 (pentadecylic acid)",0.08736,-0.028912,-0.00054231,-0.00026084,0.025252,0.026779,-0.020061,-0.011708
"FA 15:1",0.08373,-0.072734,-0.034615,-0.0018679,0.015985,0.052633,-0.056552,-0.0033736
"FA 16:1 (palmitoleic acid)",0.079767,-0.034682,0.028167,-0.005246,0.016266,0.021236,-0.018163,-0.029976
"FA 17:0 (margaric acid)",0.06374,-0.029893,0.016431,0.011076,0.055479,-0.032082,-0.0077513,0.0071596
"FA 18:1 (oleic acid)",0.030275,0.053748,0.054492,-0.0014066,0.014204,-0.097805,0.069743,-0.04612
"FA 18:2 (linoleic acid)",-0.021274,0.053363,0.15888,-0.088911,-0.046012,-0.037378,0.079298,0.018547
"FA 18:3 (linolenic acid)",-0.021763,0.040232,0.16057,-0.033379,-0.1117,0.0099349,0.10365,-0.0078195
"FA 19:1",0.069485,-0.015736,0.019117,-0.0059036,0.0033309,-0.011874,-0.018591,0.0075555
"FA 20:2 (eicosadienoic acid)",0.048877,-0.027333,0.13496,-0.049878,-0.050049,-0.026897,0.044695,-0.021559
"FA 20:3 (homo-gamma-linolenic acid)",-0.019849,0.031719,0.21067,-0.10987,-0.039982,-0.052574,0.01609,-0.046894
"FA 20:4 (arachidonic acid)",-0.070923,0.043468,0.24677,-0.12301,-0.042798,-0.013643,-0.019152,0.0061839
"FA 20:5 (eicosapentaenoic acid)",0.0040199,0.014487,0.24021,-0.072455,-0.10256,0.062855,-0.098332,0.16575
"FA 22:0 (behenic acid)",0.093379,-0.032384,-0.014172,-0.0088058,0.022254,0.013886,0.010452,-0.04078
"FA 22:1 (erucic acid)",0.088965,-0.015815,-0.0014768,-0.007851,0.028175,-0.05071,-0.010048,-0.012756
"FA 22:2 (docosadienoic acid)",0.086163,-0.058856,0.055136,-0.01768,-0.00062283,-0.016359,0.0050255,0.016682
"FA 22:4",0.00090958,0.016325,0.22141,-0.10745,-0.0030072,-0.026651,0.026427,0.0038148
"FA 22:6 (docosahexaenoic acid)",-0.02454,0.041329,0.2544,-0.09499,-0.1119,0.033836,-0.007675,-0.072448
"FA 23:0",0.08305,-0.039355,-0.0012005,0.0051492,0.0088786,0.017375,0.021404,-0.051242
"FA 24:1 (nervonic acid)",0.075136,-0.025456,0.032611,-0.019274,0.027408,-0.043973,0.030949,-0.054183
"FA 28:0 (montanic acid)",0.090064,-0.037284,-0.024174,0.020755,0.028367,0.044961,-0.0086477,-0.018189
"FA 30:0",0.069343,-0.010398,-0.043682,0.024343,0.055735,0.033011,0.022643,-0.019586
"FA 32:0",0.054081,0.012913,-0.065464,0.049561,0.065445,0.017014,0.0036345,-0.041524
"FAHFA 18:0/20:2",0.093156,-0.020802,0.0057691,0.047699,0.0065026,-0.027504,0.038685,-0.083648
"FAHFA 38:4",0.00022331,0.11137,0.047415,0.0076731,-0.0038893,-0.11932,0.10291,0.00070536
"GlcCer d34:1",-0.062648,0.043612,0.046317,0.015119,-0.046242,-0.037066,0.066307,-0.074866
"GlcCer d40:1",-0.04378,0.033147,-0.059216,0.014313,0.000052645,0.029315,0.026839,-0.12514
"GlcCer d41:1",0.033414,-0.0043973,-0.038015,-0.00012409,0.016967,0.021312,0.0082324,-0.010028
"GlcCer d42:1",-0.053474,0.02639,-0.061166,0.00098855,0.0026208,0.039315,0.021592,-0.11077
"GlcCer d42:2",-0.18259,0.089136,-0.024206,0.032277,-0.057228,0.049967,0.04812,-0.14907
"GlcCerd14:14E/20:02OH",-0.070492,0.010359,-0.010409,-0.001332,0.021404,-0.034274,0.035423,-0.015997
