black	darkred	green	skyblue	purple	yellow	darkgreen	pink	midnightblue	royalblue	grey60	violet	magenta	darkturquoise	blue	lightcyan	darkmagenta	darkolivegreen	steelblue	paleturquoise	cyan	lightyellow	greenyellow	turquoise	salmon	darkorange	tan	lightgreen	red	darkgrey	orange	saddlebrown	brown	white	grey	Probe	Module
-0.476078425444501	-0.278165386294719	-0.457529966215073	-0.0108928222733735	0.166586922148534	0.0800809741338853	-0.156038058679615	-0.125140202679812	0.00301876632070989	-0.0602517148066106	-0.0835703771886333	-0.145809437622679	-0.106098347691573	0.328739543214921	0.162651949184661	0.0279396431109848	0.51432337885452	0.39270536141959	-0.153108181283619	0.0685602453153471	0.114285381777559	-0.243859284672448	0.308066375372256	0.313960281432424	0.185711116997713	-0.0414035710602881	-0.294736529594558	0.0711137318374664	0.0793727993668437	0.161967841282277	0.308481671376714	0.337056423026389	0.0514766313515103	0.273634992785999	0.370673119542391	1,2-Dioleoyl-sn-glycero-3-phospho-(1'-myo-inositol)	grey
0.913015281814618	0.522636678936184	0.618199496556231	0.0941393900307819	-0.296433653834187	-0.226331192500004	0.282325100241008	0.337433950297476	0.0878695615558559	0.113821103398752	0.0789883623730979	0.269467989327964	-0.231089512144253	-0.54101190882166	-0.407120179443654	-0.338765339812763	-0.374288907413588	-0.353604797164342	0.199957942318814	0.142121926912721	0.146501028925866	0.671779998995181	-0.475263121286232	-0.452111166697422	-0.4545758349041	0.366563664949093	0.425233084034692	-0.241668294100831	-0.288623043858271	-0.302955884435979	-0.236416264081945	-0.487901807224384	-0.0838186301764425	-0.291354809001199	-0.251264002599554	13-HODE	black
-0.00598975317537131	0.0275144075719753	0.048179537930693	-0.0193029214638124	-0.102277706797256	-0.0446443467030007	0.01695587952542	-0.0657613847031387	-0.0308873616364754	0.0781536998113237	0.241115853646999	0.104883336179843	0.277951394086047	0.063645569202404	0.174894775959436	0.261664824662133	-0.0965549111723927	-0.0665559271838769	0.0424015244524645	0.285215706864374	0.151148744020272	-0.0318756026665342	-0.141492168246565	-0.0075378743083129	-0.100480546915405	0.0354325692407381	0.0121128523336799	-0.200066586478227	-0.261709431046063	-0.0485996987438027	-0.219981568101224	-0.120692624191029	-0.195664256373684	-0.0285593374085149	-0.086149482059447	16,16-dimethylprostaglandin A1	grey
0.799811272106377	0.509621916814761	0.587254769211199	0.0962990533830504	-0.372465041142576	-0.266505620014464	0.17519623570369	0.364795539946014	0.100575466459072	0.115856348157276	0.183445947133496	0.343485049507968	-0.128587205900584	-0.459276710997278	-0.45779276550492	-0.314987538928271	-0.283404269464728	-0.218955646440346	0.0319255960902172	0.15214429475504	0.277759719426904	0.768254116257214	-0.440481843284367	-0.496841614006666	-0.375649805608588	0.191274832125668	0.314739218856342	-0.19253713604532	-0.229633713564287	-0.27810245768797	-0.145463153163626	-0.450429925280956	-0.050521423873992	-0.207681351701087	-0.116145775179499	4-HDoHE	black
0.134897778834886	0.0496197427324953	-0.0977330719717637	0.459255844206061	0.0850217481635651	0.124678927431519	0.553312015345928	0.367165541693891	0.242147703002639	0.334267739274361	0.159114856129246	-0.160301983426854	0.0330643507059497	0.0648667732152281	-0.140743180697254	-0.119817729758119	-0.125999391706386	0.309987748677605	0.0170248119095061	0.432279140888939	-0.0362658795926784	0.100142692706828	0.0547973873839547	-0.0637355968418535	-0.458234710196703	-0.127036928164305	-0.27170566065133	-0.108832986824392	-0.372459179980689	-0.0689944631225507	-0.14043651894002	-0.20583403200469	-0.278054676419766	-0.290774153232259	-0.142505122072863	4-methyl-2-oxopentanoic acid	darkgreen
0.91006945354076	0.627215387817333	0.864609573709814	0.349412469353498	-0.104572438501883	0.0701986504450683	0.0841282658863486	0.442912383866474	0.15379118925448	0.179697576385538	0.0957203537162299	0.181002603156552	-0.333362264162186	-0.718965440452715	-0.66562540642136	-0.474977441313144	-0.59927805510638	-0.501010977856002	0.00453134147652301	0.14432217817735	-0.0211303839691933	0.647422342693488	-0.278278701527951	-0.2859368385271	-0.419739273374919	0.259105201753519	0.405500670047924	-0.0963925619675421	-0.285370360771724	-0.180369766088387	-0.200338756692528	-0.385876751026326	-0.117194940263018	-0.286209875380656	-0.172641344401701	5-HETE	black
0.872675592882152	0.645083727094949	0.902654263398317	0.246028661439457	-0.0612561193638072	0.0452840790891924	0.0347740900029507	0.405346588676609	0.0698537162289596	0.0871238497844359	0.00322550149184978	0.231523409823664	-0.342158486106939	-0.766231547158725	-0.660883714455834	-0.498565812188967	-0.60226643260681	-0.553135798746028	0.0725375896885318	-0.0179750551811096	-0.00412909881076834	0.636183921024431	-0.359452781341038	-0.40782176931233	-0.279662437423931	0.318903061771474	0.495991278137354	-0.0532759171676821	-0.201643398158108	-0.142933656648067	-0.0911007988630504	-0.289563309352541	0.000146641996961716	-0.194501979602461	-0.0726153347488039	8,15-DiHETE	black
-0.258856383153559	-0.215444114401577	-0.136362676573633	-0.250629119392858	0.00332287875631684	-0.130170906609023	0.00481212064050808	-0.0917239590301327	-0.181127552248918	-0.228525751817092	-0.281453177153443	-0.0328612428451194	-0.211201773709452	-0.113946226792238	0.0361818817317833	-0.0244485084635287	0.194202417448343	0.151609745076123	0.44331378113712	-0.119821330142111	0.220621045660504	-0.0155978938791247	0.199678853528216	0.142055138502244	0.301098772289331	0.305370541935811	0.19598144220261	0.407481785368761	0.270371635997581	0.209445381480236	0.530778994267875	0.438025252208157	0.371642699003973	0.349582110162987	0.542131868372379	acylcarnitine 08:0	grey
0.0165356605721569	-0.0729684056125461	-0.0195033042910546	-0.144856190695381	-0.0267293030059008	-0.128054628213099	0.0532811170516286	-0.0699372051477905	-0.297702625952027	-0.308857081423584	-0.236132962786578	0.125287053862855	-0.311056612642538	-0.0444366550324564	-0.0289599195203303	-0.0400955937473571	0.230822860166994	0.255711760541495	0.448695212936384	0.0864495220784231	0.271483909509332	0.157807672285688	0.153310992803436	0.0532833832621864	-0.00649056296137525	0.430034996373449	0.243856220015557	0.353834615767742	0.186601563485391	0.337293043513653	0.34464469494431	0.215714596647997	0.375675495960301	0.251148818626648	0.319948779565565	acylcarnitine 08:1	grey
-0.124997539250689	-0.0652365738137465	-0.131732282004427	0.200376086701413	0.204390768874797	0.210167330991667	0.207040531515694	0.186148527350474	-0.0537078723880586	-0.130064900920269	-0.31158828267546	-0.352509758970921	-0.384481144858502	-0.126313161242627	-0.230647549435874	-0.243673149698961	0.111175912318817	0.270661793502043	0.397958848277403	0.136436615359474	0.0622924706995838	-0.00717851197516346	0.472569924948303	0.234187300347434	-0.0435658017568795	0.116414411118079	-0.0546460919542968	0.422535775989654	0.152926102108762	0.35834555302576	0.2781029140343	0.318581975907019	0.154360042217146	0.155560041987301	0.415784486548135	acylcarnitine 10:0	grey
