black	darkred	green	skyblue	purple	yellow	darkgreen	pink	midnightblue	royalblue	grey60	violet	magenta	darkturquoise	blue	lightcyan	darkmagenta	darkolivegreen	steelblue	paleturquoise	cyan	lightyellow	greenyellow	turquoise	salmon	darkorange	tan	lightgreen	red	darkgrey	orange	saddlebrown	brown	white	grey	Probe	Module
-0.402062399690763	-0.302648568037935	-0.348390070859617	-0.186181077064152	-0.0155915692446444	0.0102880655987507	-0.0326026313864375	0.00175642610698923	-0.110680265882559	-0.0379552363187051	0.053803387493993	-0.00928161007657795	-0.0871433192265184	0.201632105221239	0.267673099204472	0.237849725558659	0.555879524368224	0.179797413100317	0.127684495892773	-0.00710351709702792	0.0713127671699955	-0.158385178203474	0.209164532804785	0.269890562315432	-0.163100504293943	0.0601964135776758	-0.0155236561262947	0.324940278246618	0.325708116926569	0.312806269444933	0.160684199721374	0.211443732577504	0.208064520944801	0.133944302999241	0.314929513213617	1,2-Dioleoyl-sn-glycero-3-phospho-(1'-myo-inositol)	grey
0.912277624154	0.504609939424404	0.676562155013155	0.411238329119608	-0.0921186657364079	-0.103075306386489	0.204150664639134	0.221319433642048	0.0800944950016909	0.085599022929568	0.0456422327329598	0.211233907027285	-0.139035083143018	-0.505380855764596	-0.278865589503454	-0.362955372534165	-0.367479156552735	-0.0682916500082779	0.0896657941856555	0.429960474606131	0.471221116554931	0.761045875312177	-0.399313895525348	-0.476697521386237	-0.27992913337849	0.201043703179811	0.295150763186746	0.108229819643058	-0.223472050453277	-0.42813956162055	-0.153861468257023	-0.487392169741243	-0.0248424094820859	-0.275340933055385	0.0231367698277453	13-HODE	black
0.134460449003257	0.00271341253874444	-0.0470726418715216	-0.188296182446206	-0.123373875271228	-0.170038022316727	0.0713757168340784	-0.00884735200637424	0.00103729382160911	0.0570422035356545	0.0871891010408636	-0.0367163197392514	0.0629492320494398	0.0282444636745288	0.0170794246989902	-0.00208079769886031	0.103109922552683	0.10455979823593	-0.159204902542476	-0.153243113484269	0.00043067228298555	-0.021142687357978	-0.277973785685945	-0.30820932442374	-0.0312808471149092	0.0317809476672507	0.0192804395950841	0.0972350284064508	0.130399229420971	-0.282929313144363	-0.119293274080703	-0.141476124579459	-0.0476875140029212	-0.201664816958958	0.20805973701702	16,16-dimethylprostaglandin A1	grey
0.877227122458655	0.480570488220081	0.583340703374348	0.604302226698079	-0.166727676981179	0.0247811659145753	0.315401779197773	0.348531959483817	0.17767327517634	0.229521672308435	0.0368086283067907	0.191173309297375	-0.0700809417098949	-0.381923883158813	-0.428559237530465	-0.475407346052468	-0.457940042353111	-0.0542029038843546	0.0492915966071141	0.571884487951047	0.357100023136628	0.681310627533702	-0.197757668949119	-0.278219188439991	-0.372955920777895	-0.000801222191970762	0.112842750710132	0.0521488199264751	-0.373257002205673	-0.508646327730225	-0.419318104808464	-0.605888765317982	-0.21941100235942	-0.37332078054025	-0.156541783974856	4-HDoHE	black
0.0927616884326419	-0.0127603892332343	0.065663630597268	0.294856755954607	-0.113329834024061	0.0903954678143066	0.591478094384897	-0.0387286872486101	0.000890545002423752	0.283891761563787	0.0348041942440272	-0.0725775066669827	0.0297308550361377	-0.0359823404909806	-0.219217244188251	-0.187145369598379	0.0548072740983123	0.222771208632057	-0.0105892424414779	0.146721061676222	-0.095378356714283	-0.00108260478824913	-0.069736491615669	-0.039976153539366	-0.208498874564524	-0.170561657048348	-0.0649389782341215	0.213189476190448	0.0853176461300636	-0.267045230035003	-0.340292001338083	-0.375929637156977	-0.116675039810513	-0.241277938713063	-0.107180289574251	4-methyl-2-oxopentanoic acid	darkgreen
0.923389103215749	0.520887410240038	0.700701493003758	0.665107155866733	-0.106406831027176	0.0575736742356202	0.162955486904809	0.200913815641999	0.0633178139424173	0.111509952404138	-0.0928923453612801	0.179169621596251	-0.152755692519784	-0.467175083498184	-0.505487333454867	-0.50544303451882	-0.513633381431176	-0.132198523551115	0.145296227452832	0.674536274956819	0.392714506953216	0.688833687274315	-0.0529356648742003	-0.123355737980657	-0.282246032908175	0.062389253337655	0.248482724611397	0.138134241861383	-0.24624155898787	-0.257406637106024	-0.257640273288698	-0.442937013108747	-0.104138585753272	-0.4056629268569	-0.249984973529142	5-HETE	black
0.834021421287452	0.697908679748238	0.807123651198185	0.502668662197488	-0.016150603930791	0.0577283058527164	0.183149816591844	0.326445560373788	0.205195255855866	0.114860958425634	0.0102799275476269	0.240711828767635	-0.15320181297851	-0.583316895710689	-0.431860390897332	-0.579501635058593	-0.403134598736542	-0.124550756128653	0.0366149385502377	0.44080192422114	0.464299647759475	0.711335468125657	-0.300108471569228	-0.362553259253988	-0.225852061713538	0.170092794724007	0.309979629858959	0.129712895005209	-0.139017123039839	-0.332590284627327	-0.124017981743878	-0.359710868906837	0.0495365513458373	-0.202648669937217	0.0263293114905682	8,15-DiHETE	black
-0.393945000681928	-0.0736142277275031	-0.130444691435278	-0.623257157207738	0.0611374373688915	-0.212340005395827	-0.186479539621382	0.0233731520107594	-0.0828116416509722	-0.144694453327369	0.237945376073802	0.0281182181484877	-0.131535503319494	0.171859459659586	0.364890001297403	0.33561415782885	0.446721695250293	0.0931347902378203	0.00523615672422081	-0.706602845785459	-0.167880840500072	-0.22811617181506	-0.387762631702221	-0.297830972666553	0.0239797680566526	0.427038590469587	0.209306619802211	0.0831123227581398	0.220792464919446	-0.101010399754216	0.227559904321773	0.0831536153913764	0.396475238244075	0.273535003402689	0.571097917623718	acylcarnitine 08:0	grey
-0.277192831033507	0.00706833201625588	-0.0156595950237973	-0.440765254496617	-0.00688546206499396	-0.322448838068458	-0.284346558079323	-0.108243025949621	-0.126769593763794	-0.169272310048511	0.0742112295466836	0.172152885228137	-0.138126216135213	0.134552331118141	0.322813642252905	0.315771589472504	0.3850108261072	0.00423468106171418	0.0512996725824095	-0.28522601703647	0.0254916208044474	-0.0787115920902754	-0.204423878629986	-0.160014717401603	-0.116021656281732	0.427740652903509	0.327560758643979	0.190726136685482	0.27617021175035	0.157274170428908	0.254131445684441	0.0435550350693428	0.493213389888501	0.308750340217208	0.628913052163358	acylcarnitine 08:1	grey
0.0168670260676971	0.053358297709609	-0.00895509353776624	-0.27005702004493	-0.0586355423929867	-0.164926357610186	-0.00174012766814009	0.27813591651472	0.0997855790551942	-0.0294826028504214	-0.0549745634355506	0.0474912993815367	-0.16728277202792	0.00677388311782251	0.0306526613812717	-0.12503500944467	0.128740837972815	0.28299199618035	0.16320690952802	-0.189389610177836	0.0270351756492602	0.0887950347893719	-0.233414932875422	-0.15112487182091	-0.0310622667918739	0.00201638316323368	0.0206739899925042	0.000120686817362453	-0.00161227311990786	-0.0491346420771407	0.0452026341147844	-0.00427222408053417	0.0277385907447665	0.072772315955673	0.37647884187297	acylcarnitine 10:0	grey
-0.234064412127622	-0.0854326664436034	-0.130069760259185	-0.520822420289166	0.0245009327035547	-0.16808487208506	-0.0597640829415114	0.161579367133718	-0.0154902645559895	-0.17013115159038	0.154869929921418	0.0471778903914506	-0.138611551678979	0.0413111811347929	0.300637451455907	0.135360811255274	0.399767656293012	0.104462807958476	-0.0537665670671326	-0.482144619469815	-0.0880900631825285	-0.147090254714423	-0.376185988300749	-0.269172430129954	0.0237422324065963	0.218376264409873	0.137237350058004	0.0769272794572237	0.139392406219753	-0.037629210246802	0.180961720368958	0.120669315019984	0.170323896963904	0.196332159146546	0.598829270182751	acylcarnitine 10:1	grey
-0.206739557461357	0.0740590406447179	-0.0551559178427725	-0.307762833590435	0.113183944642191	0.121976858163255	-0.320253758463364	0.234456513106157	0.174068696409073	-0.0118388073777666	0.175852150898729	0.0382899471089988	0.0392897350133751	0.137821724609176	0.0435899893274767	0.144636086222588	0.0437255433595855	-0.13451206673396	-0.254058636292211	-0.364112963389391	-0.229097045583523	-0.150618487382542	0.00280218545923068	0.0120003551974596	-0.171038797211353	0.0222735291982799	-0.0923514287385303	-0.220600389415526	-0.0777754904834737	0.0138191377800671	-0.122939940073072	-0.0713524536262149	0.0228492664595334	0.196583003194814	0.266872819604463	acylcarnitine 12:1	grey
