"Label","323","332","330","340","321","177","114","218","263","273","261","258","92","270","269","277","267","283","122","151","297","155","304","300","129","185","315","311","336","179","233","250","286","266","287","292","117","295","104","120","147","162","149","139","196","138","197","190","326"
"#CLASS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1,2-Dioleoyl-sn-glycero-3-phospho-(1'-myo-inositol)","0.561445913974004","0.0298904927804401","0.292540879090872","-0.291055527886681","0.119026904128635","-0.154157056119833","0.214123582127863","-0.0399763607318911","-0.36712632374362","-0.334323396605532","-0.200000568155027","-0.425629781286265","-0.140935772144212","0.433639899560613","-0.259224274510626","-0.266811747788582","-0.0223112433249456","0.208041867290016","0.0431941998898815","0.50694767021396","-0.432487224018855","-0.354699879765712","0.0653644663828856","-0.362855173154541","0.0364727408069259","0.0869092875127428","0.090490244289368","-0.430947181157005","0.542639279155359","0.294158269038214","0.0698480993028269","0.254577911504043","0.168610161709648","-0.0207489292426415","-0.132841750219031","-0.157361393430737","0.0187677267735082","0.183868593768837","-0.146684323013379","0.19544742735428","-0.0780991509112083","0.0674435874831737","0.264252885511911","0.591598262453635","-0.0356146030834065","0.0630796150925873","-0.74490375726045","0.308099986298976","-0.311684535941023"
"13-HODE","-0.272741476242849","0.0909817860226117","0.120375755470982","0.524301490966002","0.215814584386054","-0.350409983268106","-0.139879016028556","-0.0113344923227212","-0.585188243031991","0.893770820180243","0.0887006543468367","1.28597006991077","-0.520511483171077","-0.748878926289965","-0.371179012194007","-0.0961929059150219","-0.348114452504207","-0.414825424016223","-0.219434216322048","0.0761469271593762","1.00603626512934","0.200784894890583","-0.709431502534719","0.848223584518087","0.482202378265824","0.297365344756052","-0.349145172388442","0.777523501625586","-0.652870514822147","-0.152447669856296","-0.296081900889529","0.0375225635830832","-0.881194045036337","-0.49657703705898","-0.727236224273581","0.345159164303714","-0.0738955417910783","-0.130678788281056","0.499347343238459","0.553689131251127","0.122804624450596","-0.0108426823800368","-0.442819826188752","-0.787673192277756","-0.205133119708521","0.171548119474578","0.203778762161643","-0.222043295995834","1.37471237869828"
"16,16-dimethylprostaglandin A1","-0.116347594432303","1.48216797853021","0.726232594114244","0.158189263266436","-0.80440942283257","-0.425749368974412","-0.106673077185669","-0.117658138173173","-0.380107304842932","-0.489351803398447","-0.0104435029992727","0.0509197912791584","0.489103244803541","0.145380059458113","0.984228697980735","0.101065436283706","-0.335330386916003","0.4043462593643","1.08969189345938","-0.264458985236799","-0.168033078343376","-0.585308719468715","-0.284070862150031","-0.4413525930577","-0.205566339414373","1.29184766594163","-0.167470187501545","-0.277097719998347","0.855004856917845","-0.298062030954123","-0.0790224021703685","-1.01652393454346","0.22838343942708","-0.48188272884153","-0.74523989344526","-0.24418464667076","-0.0396462040214648","-0.34536754115701","0.133599692332028","0.023025163680025","-0.116410312631766","1.34469358192731","-0.394408796608226","-0.333744702295816","-0.0844359073742147","-0.427642535342747","0.252812387636912","-0.276518632763285","0.301827347343048"
"4-HDoHE","-0.322291767320135","-0.605585738410728","-0.117835761377363","0.333175621343632","0.0170150534366853","-0.160340204439269","0.0596107207974474","0.0451401681163671","-0.320904805630509","1.67021942135188","0.18864011890839","1.64764094201286","-0.672344178208878","-0.416351347049262","-0.378006837076877","0.11265969561529","-0.859752950549786","-0.377106062081605","-0.23537136421103","-0.0686441925940159","0.833002437402368","-0.185924669925941","-0.168968880114431","0.249355358266069","0.495994675773039","-0.0411543583371453","-0.528225855071199","0.928786002193911","-0.120861457504646","-0.555730488853539","-0.592828996755751","0.195142964429027","-0.933048382849279","-0.314100731446787","-0.626974397935192","0.175302882102903","0.0568680385663329","-0.269186527619038","0.118753999342432","0.891227953075534","0.229303522535243","0.102053229375466","-0.0171819448356928","-0.161970128263555","-0.193810424657858","0.0317168301585327","0.154876953871978","0.0582764913235776","0.649739373120544"
"4-methyl-2-oxopentanoic acid","0.717740404224122","2.010834785749","0.477014707436861","0.0254075783304768","0.484243520502624","0.398467103385571","0.218165987114563","0.00784679532386337","0.312311521018565","0.240101907953035","0.842089975509615","0.147033746656987","0.117662334430197","0.0640878927293896","0.145489858129982","-0.203620025733616","-0.512814571244946","-0.512474346427142","-0.258833038389786","-0.0202724812515994","-0.0115055037034611","-0.312084069784479","-0.300151385224919","0.129146999862365","0.335597110170235","-0.551006781560872","-0.301251563982749","-0.413430429167064","0.284951745947384","-0.0386135090930325","-0.206150707755858","-0.429639580898251","-0.258853887918172","0.154298457930873","-0.39237277688853","0.0292956472967259","-0.194386844423762","-0.45686943444589","0.322635200233509","0.00163971251399287","-0.28282427269307","-0.499807275395749","-0.148003925572316","-0.488634330723702","-0.428746067983606","-0.0470371835418443","-0.193508197764011","0.115868279749066","-0.119039080630578"
"5-HETE","-0.326215921292456","-0.794499782699936","0.458038461897524","-0.178407316585433","-0.276040218578762","0.155730294048512","-0.222098749246073","0.251238112348678","-0.268954923109098","1.35224574435208","-0.459993826420848","1.47540168502986","-0.421237308659597","-1.24962951059855","-0.334382023075781","0.37182860772823","-0.724743711612764","-0.70247401068115","-0.137653996752126","-0.345297634767663","0.949860161451561","0.280849488252796","-0.472033588198503","0.861247862761938","0.656570778487746","0.614018908823595","-0.0601370068566315","0.861680417575045","-0.390890682183428","-0.83647473442459","-0.365730241493158","0.437386404381818","-1.14885388993332","-0.189107875657175","-0.765376639373404","0.507803194355711","-0.177036189336027","-0.567914660807818","0.572213545091967","0.655060612599335","0.291322740599044","0.484180981176826","-0.104065725855228","-0.643344263344692","-0.0897868771710964","-0.582560337906562","0.313587066341664","0.5845709122834","0.700105667034542"
"8,15-DiHETE","-0.506388163311818","-0.633392225587337","0.292250743370811","-0.104613848959108","-0.327517629565761","0.321623799024028","-0.0386626986337818","0.187766422633365","-0.526317863752051","1.25006104371035","-0.280347341619191","1.22400953580991","-0.262657551559094","-0.624081270280658","-0.22995027876952","0.262526464175366","-0.396694144640281","-0.342361106739809","-0.0917440993771384","-0.282058830749909","0.822445252658928","0.10435862413662","-0.43161770635624","0.83193732149808","0.066738142973539","0.197413114786502","-0.255245942705794","0.858858076470498","-0.702219436983976","-0.384026587128681","-0.104591520824874","0.381033131695335","-0.480060903872624","-0.451257596032821","-0.681511126861182","0.450622142088347","-0.1684356479683","-0.398775623648124","0.545264533899054","0.323479013831789","0.171469169611593","0.17642261641012","-0.301925889569423","-0.349468488867129","-0.058504929428327","-0.269861179560546","0.418194138034367","0.259246399894033","0.538569946640865"
"acylcarnitine 08:0","0.271978858648366","-0.0955906920844688","-0.211503698441671","-0.288033560589338","0.0781441249506129","0.218688002120539","-0.15617237562214","0.18487588635092","0.0994870805559381","-0.101013329205552","0.0691787099350645","-1.04197800045706","-0.351878211651144","0.00187570311837155","0.119011856544179","-0.3306963563158","0.342920657089172","0.233973091672977","-0.155862310885021","1.11044941251494","-0.0837692864812623","-0.0739350264255826","-0.0278251674916375","-0.0356472916828397","-0.807628658911727","-0.0365994703047676","-0.823997597309434","-0.539753800033897","-0.730356717329006","0.679295723315421","0.4217402372005","0.237369862383763","0.33391360450196","0.151473801556517","-0.208326210178666","0.185909214245768","-0.499639951201722","0.823534618120149","0.175181167954207","-0.574173854131673","0.0970360000451839","-0.0436459970548207","-0.0465806567643714","-0.398832118441417","0.335613767454447","0.722885415862543","0.0940033993620874","0.715549380653579","-0.0406492371621885"
