purple	darkorange	lightcyan	turquoise	sienna3	salmon	darkgreen	yellowgreen	violet	brown	tan	paleturquoise	darkred	midnightblue	darkmagenta	saddlebrown	greenyellow	steelblue	blue	darkgrey	green	cyan	lightyellow	orange	magenta	black	darkturquoise	skyblue	pink	yellow	white	red	lightgreen	royalblue	darkolivegreen	grey60	grey	Probe	Module
0.240799108967907	0.701781401984115	0.25574694150203	0.409040435199556	0.460597425167707	0.00946352575319562	0.15852872807998	0.411136506476103	0.252977006545392	0.531856931051981	0.303564880778986	0.22076712481557	-0.111682647298348	-0.0866629761374766	-0.169357665586553	-0.0883302441830132	-0.582529789743591	-0.300610871873392	-0.478759235738085	-0.151589926882059	-0.105592213888421	-0.238548807261672	-0.186820809081991	0.054032566669554	-0.375499647186684	-0.586395682735859	-0.57876277027888	-0.138211510071999	-0.392115544357237	-0.184066135077065	0.109667045117985	0.21315628001752	0.132427567464375	0.148861248975667	-0.224918420574788	0.191090340369694	-0.278882993004497	1,2-Dioleoyl-sn-glycero-3-phospho-(1'-myo-inositol)	grey
-0.385334747378543	-0.566234023943638	-0.249785661398247	-0.306793977339566	-0.299337361185446	-0.0634418611530451	-0.340062298208429	-0.390132619796282	-0.0656626604408926	-0.375513382454757	-0.177760483629864	0.211893576577088	0.440588588338313	0.33293669776536	0.24982478977107	0.168622860536759	0.352386506350004	0.349269997441978	0.180395028073416	-0.155301675239205	-0.217835921970702	0.129760861211117	-0.210335709883806	-0.173739072070317	0.87479511679543	0.549577626568018	0.518433223545528	0.476604251477117	0.131440040679416	0.104876056637366	0.0796668171916071	-0.210129994556531	-0.195941506004035	0.0683038561018004	0.00422260268997029	-0.211256317539996	0.0986356845956292	13-HODE	magenta
0.019754329557604	0.0922511007628537	-0.0128028430472081	-0.0337938563422539	-0.0718867420991671	-0.183804001128935	0.138403164011439	-0.138474759206514	-0.10029922354659	-0.197924273513745	-0.25921230616606	0.103461360335041	0.230675849915339	0.0853397043914306	-0.114691973364658	0.25870663253447	-0.109383333791454	-0.0445431168834722	0.267060495989119	-0.0448156872310918	0.000814488625868519	-0.109671203688319	-0.0385319556619172	-0.260875871971403	-0.0391767130903457	0.239408379430422	0.175918791307773	0.0394118747661656	-0.026184282258271	-0.0532015596296729	0.0415600855782738	0.0382546587119452	0.110304447486609	0.0169957985956655	0.250477167727681	0.19467043767455	0.190492200481282	16,16-dimethylprostaglandin A1	grey
-0.412380542651111	-0.279943664071546	-0.408816840129157	-0.388510414939717	-0.36674986410984	-0.340150110664915	-0.578948771862774	-0.516676291016888	0.11142814353763	-0.241933884209157	-0.0840361594887354	0.438858946155112	0.336975461380127	0.105245306580177	-0.0614468600865891	0.206366877909967	0.0112320566955859	0.106575457231437	-0.0314140402123121	-0.22762696774461	-0.441009277574757	-0.076457579393369	-0.451913515874708	-0.235266235801005	0.866839799434231	0.63699078843763	0.534199037247279	0.741911671355932	0.223366605349004	0.387699150926204	0.106049926320631	-0.0371537497964621	-0.0731292597600511	0.101754807804662	0.0540047840851638	-0.212149802993408	0.209062283961641	4-HDoHE	magenta
0.114038236048679	0.180802357733254	-0.0916389758313052	0.116904258770764	0.38453463016927	-0.223217020371202	-0.0110500907885352	0.0673811937295724	-0.0804772159093326	0.0320142700098062	-0.0500164256767345	0.210289856525244	0.132669042148126	0.106057438197216	-0.00943611630143426	0.309125539306916	-0.259965335541429	-0.216322767859127	-0.263513719936709	-0.188154442972829	-0.31411839217354	-0.265246772822254	-0.328623972634272	-0.215191383593112	-0.0890527311029854	-0.181659927272599	-0.176177779008396	-0.0223765753238354	-0.245800178589888	-0.186909800267688	0.675769839174961	0.410084900458649	0.307069649488898	0.243474099841426	-0.18136471972328	0.0100834060627527	0.170795701196277	4-methyl-2-oxopentanoic acid	white
-0.536413472530495	-0.535357328788259	-0.531963333275817	-0.555716831359775	-0.386546610602081	-0.165058585296035	-0.528543542621804	-0.573502402829044	0.0798837606417593	-0.139646947466719	0.00698730461203514	0.452486765381743	0.429085733866979	0.269021636328082	0.211591276617517	0.308002447436473	0.304892221611936	0.263987464759077	0.156700397467032	0.0152974912346852	-0.214928742936946	0.0406929524326354	-0.216895382166736	-0.0082643779759932	0.911527166799732	0.665194892065541	0.49163205156739	0.635957775750624	0.198075456219224	0.275679042807964	0.0244780375577393	-0.144899402808362	-0.202991522719073	0.0360688988822481	0.0397700409599156	-0.313061556378094	0.18859217207312	5-HETE	magenta
-0.268964154146654	-0.46246883186865	-0.355437980398927	-0.419523708047011	-0.433728692834994	-0.193500965094922	-0.327865179986663	-0.490004569276008	-0.0615893565480643	-0.139010615409446	-0.213382351098923	0.288781700525972	0.384394121434171	0.209162868912974	-0.0496464802919783	0.31019699332534	0.276290530367365	0.221723586262638	0.218713028875538	0.0959181792623762	-0.136994754784848	0.0506243180713852	-0.115598115356115	-0.0767807444134107	0.70509792367976	0.711443905896003	0.571901965709642	0.397953786552728	0.144932786265616	0.250992751233814	0.0775826660912786	-0.103359872108678	-0.131253587337767	-0.10834151423335	0.126209466734756	-0.114178285735234	0.268936102023298	8,15-DiHETE	magenta
0.0446421586892101	0.0829334704613961	0.0805862673065655	0.183015856248761	-0.0389359381910028	-0.109874039466393	0.114361766715676	-0.0899285388559372	-0.201493009375189	-0.242391021667531	-0.25593444415244	-0.283265896302084	-0.205862529018192	-0.287700119306774	-0.0159321451030547	0.0272749233963252	0.155496108302505	0.186863009891981	0.288885680085033	-0.0277963224335472	0.0287003331041373	0.0266134500241656	0.0190740205580471	-0.082615866253503	-0.252015046020449	0.189605470241278	0.115823968571813	-0.12469868928337	0.195580811786893	0.136292926758979	-0.138820585910523	-0.0610943425827954	0.0646269176459213	-0.157759348387228	0.468572849580129	0.0207529114021102	0.144776060960349	acylcarnitine 08:0	grey
0.0717203680878544	0.0562732004512759	0.0603179803613869	0.116792967562669	0.0970641312705992	0.0802181498924404	0.208301327899062	-0.167926311363683	-0.0903300485776636	0.0886901145676658	-0.0410789797058801	0.0909152420665837	0.0143115746259829	0.0188621222885986	0.151546932502467	0.237435231078999	0.0817829110862872	0.0811892554755707	0.294938180529172	0.142445375758814	0.211832336617005	0.0885306557345217	0.147497349023934	0.112482463480158	-0.0880844255572281	0.137806962470271	0.106382190477677	-0.0831262862860645	0.0443554471360839	-0.00844602922338184	0.0452396932451162	-0.12787643140216	-0.163306335840023	-0.376420275282044	0.246597361941295	0.0314433891215456	0.0782762620309676	acylcarnitine 08:1	grey
0.105003535673766	0.255194647034725	0.0523464790089248	0.125487343137817	0.444179386175867	0.0724873620227936	0.354772509620806	0.178876116578459	-0.211065190881377	0.172145927503214	0.0343922692941799	0.11150922213482	0.167283076316365	0.164533707852729	0.281985008140308	0.238726140913235	0.0204358631859706	0.14567482977247	0.106258804777689	0.156962209916097	0.105817171101111	-0.0890692565085058	0.0751444803434062	0.102518434989142	-0.283755359933448	-0.183786441983561	-0.230429738446589	-0.171819388407769	-0.273089421843142	-0.253283911888361	0.173866649850888	0.128692858744658	0.00481976224842769	-0.0978007496097004	0.27121872910476	-0.162469857942499	-0.0468192768394512	acylcarnitine 10:0	grey
