purple	darkorange	lightcyan	turquoise	sienna3	salmon	darkgreen	yellowgreen	violet	brown	tan	paleturquoise	darkred	midnightblue	darkmagenta	saddlebrown	greenyellow	steelblue	blue	darkgrey	green	cyan	lightyellow	orange	magenta	black	darkturquoise	skyblue	pink	yellow	white	red	lightgreen	royalblue	darkolivegreen	grey60	grey	Probe	Module
-0.121225153954911	0.217187662331775	0.236630087463697	0.265141810707149	0.177328269175248	-0.172920826948545	0.210001661415959	0.507103801748952	0.101146035328336	0.286823536657564	0.200828982696134	0.01398285283539	-0.140566250763549	0.0687538616818245	0.109806134971897	0.0936290791306852	-0.0454908083015172	0.0803918389908878	0.182385180602287	0.257206166146551	0.266634787857485	-0.0105710141497551	0.132083949034875	0.301881683993344	-0.351005173947643	-0.31373208562233	-0.284488662251046	-0.146628257015608	-0.00493321064920668	0.046483067559194	-0.0573790238642029	0.0258794293967542	-0.105529832090417	-0.0566644154067386	0.00469056117324541	0.0770796053366114	0.318544271966895	1,2-Dioleoyl-sn-glycero-3-phospho-(1'-myo-inositol)	grey
-0.166947482143633	-0.474015331124791	-0.354150139136805	-0.269149638829034	-0.0714044241019483	-0.291682200912163	-0.338856920717694	-0.387225720137687	-0.240798648197438	-0.417454647545393	-0.378592037875371	0.445916510699093	0.766930514690935	0.468435300151605	0.0734790662062867	0.207000421863793	0.259658945562497	0.210530739494536	-0.0125946165738244	0.0756956478795871	-0.260566400637839	-0.0617461209745659	-0.446808888317348	-0.431057045624363	0.914968283634185	0.664817677750334	0.560993042954917	0.43056618710262	-0.0885446479176379	-0.0594796090712181	0.26826404332215	0.262266573287577	0.0782587869311293	0.0549052198959428	0.203103263394938	0.0707105154673788	0.0608339799688476	13-HODE	magenta
0.0897326510950822	0.00917019360474687	-0.00387944729721796	0.0123897305334234	0.109286016572704	-0.00711284985894031	0.128705179293598	0.129923869523144	-0.301212782446407	-0.269147667348084	-0.303161076469255	-0.17718412823985	-0.0440755990875451	-0.00425885406305712	-0.145664538476062	0.0294759882681644	0.0748986378785916	0.0224388713680063	-0.0358017305532886	0.134822850841307	0.164143183273977	-0.0411874335463621	-0.133611250863152	-0.261099654020092	0.093278128127699	-0.0533988388368824	0.00223883703042513	-0.210073231568708	-0.125849722494264	-0.195946760368859	0.062015942859505	-0.0479824083091426	0.00317831530698231	0.0834996532878792	-0.0362372019391808	0.0592536510073833	0.21178346734918	16,16-dimethylprostaglandin A1	grey
-0.103197999765431	-0.340799899092389	-0.448502662816373	-0.397140193765488	-0.0545300049816394	-0.379637005289022	-0.583906711959803	-0.465881417058158	0.106205764081969	-0.271430690555086	-0.161514043988394	0.585273401811169	0.682667113967608	0.355901061063062	0.0297712194850991	0.101474084988647	0.0631443874177619	0.00494531523195442	-0.225898971050565	0.0101847284475189	-0.415449239597873	-0.336644415077501	-0.545724501823922	-0.51197986851804	0.877652255522009	0.57155410512217	0.53316844596259	0.61669847698293	-0.172063486362586	0.0773914114586229	0.352961531784286	0.396910449163397	0.185379563246528	0.194910514594985	0.194334670472212	0.0781047277799745	-0.0625885136308077	4-HDoHE	magenta
0.026600292029861	-0.036004625616165	-0.187932166392074	-0.217216934638313	0.219423796136238	-0.213294151533067	-0.24892424412179	0.0503579181086766	0.00296849927443066	-0.033624883524651	-0.0910967836441991	0.148611108106232	0.00319467344156026	-0.0918643375887642	-0.014697120580876	0.125397874770002	-0.0526573654921517	-0.157718275001159	-0.103314319089093	0.23850984386125	0.0794787396024286	-0.369968193954862	-0.347455971349802	-0.275166079265735	0.0895981750805783	0.0564948656815879	-0.00787811012294777	0.287550765071397	-0.112820923759451	0.106563704304626	0.630877876947307	-0.00621712746246466	-0.000781678553294306	0.274958807865183	-0.0703524607075538	0.0327345236727566	-0.0973514919025412	4-methyl-2-oxopentanoic acid	white
-0.177417695307049	-0.438002587222849	-0.496015535543524	-0.493427038798697	-0.135866117817113	-0.294299888725458	-0.60712030587973	-0.529989490354601	0.0521450638292526	-0.0778478094114831	-0.0416576220450357	0.683806441661948	0.694094806961412	0.389731285236493	0.128710453677439	0.121192578114371	0.216865813490393	0.0674995540789606	-0.0996504734436623	0.123590483756248	-0.279096447088118	-0.180424547230263	-0.468308433173679	-0.259607440701082	0.924565117175124	0.688399327929255	0.550674526467076	0.677539967378372	-0.102348170829645	0.103644731517915	0.211062560667091	0.239776946609394	0.0641203682605137	0.0847058288784543	0.171142848296532	-0.0651147573373899	-0.195871099091184	5-HETE	magenta
-0.114465308547043	-0.592313421060161	-0.571709120313056	-0.426734438677354	-0.122270905802524	-0.212188583155294	-0.317434478283159	-0.353107975876309	-0.151400904818262	-0.389046942666825	-0.325016188429276	0.403374332890031	0.676166392891332	0.458864748031412	0.0472876283001483	0.269148906666381	0.366917729662692	0.155742877532831	0.082600609135184	0.189438604430847	-0.0859089511670992	0.0498272910520189	-0.237459548686257	-0.327281348244793	0.760426444282497	0.776987991113301	0.713534452320683	0.449372958685563	-0.0324410748379142	0.0298614804248097	0.213036816486625	0.305186503279	0.199184457907301	0.134300808145157	0.225038739060232	-0.0151083995700425	0.0457001920108268	8,15-DiHETE	magenta
-0.0989259601751176	0.153278961602765	0.33126371280625	0.35936852226601	0.0981698767065461	0.0362243203063614	0.629209242208178	0.467381970863325	-0.430735272115307	-0.287065340268735	-0.419792177229358	-0.713200118813092	-0.241043410142401	-0.166169052186229	0.018962078332582	0.345039520490604	0.229589117805737	0.415139723044335	0.410915254801215	0.0763105749425317	0.255744178811591	0.246510680408568	0.209429702989337	-0.0982812858235794	-0.416803781671709	-0.154867684887964	-0.084495519032746	-0.639684507710601	0.0445546419005185	-0.245806821703039	-0.204856069496021	-0.0198105077183226	-0.0881939600990335	-0.124406222066522	0.0327381529941607	0.208094513840496	0.478942475607084	acylcarnitine 08:0	grey
-0.133704034824211	0.133327652116701	0.313964431213342	0.317729692699915	0.00814621231544836	-0.109723382571675	0.549220396414236	0.38102989493476	-0.233947262981292	-0.159793340140656	-0.255663586606374	-0.284720769373995	-0.0793776094749422	0.0228675627875452	0.0529988409279117	0.457044902895744	0.305974921576948	0.422363153045699	0.494829617547311	0.175948461537956	0.271477703990859	0.226974823912729	0.148873558017786	0.162730354569303	-0.27285710522135	-0.0249309705876091	0.019562517355026	-0.435428479234526	-0.0202475962739379	-0.324147162154373	-0.303404383684556	-0.128915407569165	-0.131447531705604	-0.168348365145995	0.177120385051395	0.0709044759384508	0.552298428891078	acylcarnitine 08:1	grey
-0.141434006778622	-0.00418911341131096	-0.127877554539926	0.0243821359944475	0.283871448415669	-0.0212981704118319	0.322659105757194	0.144658343993273	-0.238927907246919	-0.11423393237755	-0.239579720021441	-0.205743776304208	0.0729078782337352	0.0222961772285515	0.16983457496833	0.130660801353288	0.0626793636169515	-0.00677581157120279	0.0392374073450714	-0.00964992723149032	0.0289593519117401	0.0190802813878342	0.0152775359033419	-0.0326632392632905	-0.0090583167834625	-0.0350430004139157	0.0628573265170405	-0.288723969513416	-0.0718872109174824	-0.187347980089646	-0.0252948209907051	0.223563223510751	0.0937868596474301	-0.0124530172375073	0.0435929471290124	-0.0759222356833941	0.385714627395567	acylcarnitine 10:0	grey
