"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"Cer d41:2",0.0090515,0.039151,0.0084265,-0.042675,0.027702,-0.0806,0.061814,0.06222
"Cer d42:0",0.01097,0.031881,-0.0086747,0.022859,0.081868,-0.13601,0.035529,0.043398
"Cer d42:1",-0.077479,0.061671,0.01079,-0.0057497,0.016983,-0.11826,0.063802,0.020715
"Cer d42:2 Isomer A",-0.10827,0.066042,0.0531,-0.016146,0.0050271,-0.09898,0.048346,-0.013196
"Cer d42:3",-0.058359,0.052708,0.043387,-0.024426,0.028174,-0.079081,0.041442,0.06232
"Cer d43:1",0.04559,-0.018204,-0.0268,0.0046789,0.050204,-0.085445,0.039964,0.048218
"Cer d43:2",0.074559,-0.05421,0.053475,-0.019395,0.0278,-0.033113,-0.032372,-0.002289
"Cer d44:1",-0.036522,0.061826,-0.00018954,0.0054745,-0.0055468,-0.056051,0.035291,0.037314
"Cer d44:2",0.083841,-0.082269,0.073511,-0.0042612,0.035775,-0.022178,-0.047475,-0.018954
"Cer d46:1",0.091028,-0.048609,0.016926,-0.0081078,0.0017378,-0.03841,-0.031271,0.025252
"Cer d46:2",0.079164,-0.039387,0.078641,-0.027173,-0.036726,-0.039844,-0.011049,0.017258
"Cer-NDS d39:0",0.064028,-0.038185,0.026695,0.0022377,0.019611,-0.057887,-0.066794,0.065229
"Cer-NDS d40:0",0.035968,-0.0016986,0.042717,-0.007924,0.089636,-0.14131,-0.00036077,0.063328
"Cer-NDS d41:0",0.067664,-0.049151,0.003401,0.0072544,0.024142,-0.081144,-0.0083999,0.070008
"Cer-NDS d43:0",0.077357,-0.053126,0.018765,-0.031666,0.041005,-0.020024,-0.038844,0.041657
"Cer-NP t42:0",0.06418,-0.010487,-0.074812,0.039779,-0.01963,-0.013466,0.014548,-0.0065958
"Cholesterol",-0.088038,0.037172,-0.0086055,0.019337,-0.016218,0.058279,-0.018722,-0.11502
"cholesterol 3-sulfate",0.01957,-0.011717,-0.016275,0.0089397,-0.00075206,-0.042003,-0.030599,0.03847
"cis-13-docosenoic acid",0.041982,-0.028791,-0.061211,0.012483,0.02996,0.028238,-0.038829,-0.082283
"DG 18:1_18:2",0.067525,-0.024609,0.021071,0.062602,-0.10266,-0.017957,0.077621,0.023974
"DG 34:1",0.073295,-0.03678,-0.061292,0.06983,-0.023544,-0.033974,0.041849,-0.00069766
"docosanamide",0.058189,-0.031955,0.080301,-0.010751,0.058926,0.0016705,-0.059536,-0.023608
"FA 14:0 (myristic acid)",0.083699,-0.020621,0.0060545,-0.0046267,0.025225,0.034538,0.01859,-0.034665
"FA 14:1 (physeteric acid)",0.08383,-0.027086,-0.015211,-0.016847,0.045413,0.059134,-0.033452,-0.034991
"FA 15:0 (pentadecylic acid)",0.082096,-0.022272,-0.0090866,0.0064732,0.038652,0.015786,-0.016664,-0.0016859
"FA 15:1",0.078943,-0.069949,-0.048287,0.01661,0.05084,0.043025,-0.042996,-0.00055957
"FA 16:1 (palmitoleic acid)",0.075785,-0.0274,0.026381,-0.0037161,0.032303,0.01576,-0.021712,-0.038766
"FA 17:0 (margaric acid)",0.06002,-0.025512,0.025517,0.015056,0.057816,-0.04597,0.013221,-0.0028814
"FA 18:1 (oleic acid)",0.028183,0.055901,0.063716,-0.015303,-0.016914,-0.072751,0.082233,-0.074735
"FA 18:2 (linoleic acid)",-0.016436,0.064617,0.14999,-0.11646,-0.048981,0.011044,0.0566,0.0029317
"FA 18:3 (linolenic acid)",-0.016322,0.058081,0.16907,-0.073208,-0.10869,0.081391,0.039581,-0.026868
"FA 19:1",0.065458,-0.011551,0.016439,-0.0057349,0.0056671,-0.018131,-0.010816,-0.0059142
"FA 20:2 (eicosadienoic acid)",0.051665,-0.016201,0.13566,-0.081234,-0.065468,0.010449,0.02741,-0.0128
"FA 20:3 (homo-gamma-linolenic acid)",-0.013296,0.04817,0.2037,-0.14276,-0.031868,-0.011044,0.01925,-0.072419
"FA 20:4 (arachidonic acid)",-0.06008,0.06071,0.24097,-0.1627,-0.018724,0.023218,-0.016023,-0.012147
"FA 20:5 (eicosapentaenoic acid)",0.0094122,0.027546,0.23367,-0.1229,-0.050965,0.13831,-0.067827,0.11493
"FA 22:0 (behenic acid)",0.087635,-0.028463,-0.027702,-0.00043799,0.025526,0.012984,0.0088556,-0.041117
"FA 22:1 (erucic acid)",0.08306,-0.0062736,-0.0073388,0.0018903,0.022503,-0.075706,0.011537,-0.0027485
"FA 22:2 (docosadienoic acid)",0.084256,-0.049733,0.054489,-0.027639,-0.0082697,-0.013969,0.010635,0.043787
"FA 22:4",0.0071437,0.030975,0.21698,-0.14228,0.0053308,0.0084269,0.023143,-0.016136
"FA 22:6 (docosahexaenoic acid)",-0.016418,0.072208,0.24917,-0.14225,-0.077196,0.087619,-0.042326,-0.080234
"FA 23:0",0.078988,-0.03243,-0.005765,0.0069866,0.0091583,0.019232,0.0077185,-0.037554
